bsp1_bi_amp,bsp1_bi_amp_rate,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
0.5352020263671875,0.006144684681322988,,,,,,,0.5352020263671875,0.35021184314637455,165,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148D26270>,,0.06828544573068111,0.06873251872490016,0.0008941459884380942,0.012269076076211414,0.0007856068020946267,61.553504943800164,2025/06/17 16:18,1,3538.0,1
0.5100021362304688,0.005906904770236276,,,,,,,0.5100021362304688,0.7555975329429647,391,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A19E810>,,0.05906397770326925,0.08322496866342988,0.04832198192032125,0.006908445419257857,0.0009614354180639814,65.36986097688734,2025/06/18 13:40,1,4319.0,1
0.4199981689453125,0.004849303382814139,,,,,,,0.4199981689453125,0.6806861394725597,484,True,False,<Math.KDJ.KDJ_Item object at 0x000002414991A3F0>,,-0.023319054018880545,-0.04911268235122179,-0.051587256664682495,0.005917095862511924,-0.0005683388563269681,34.19093150202255,2025/06/18 15:17,1,8410.0,1
1.7350006103515625,0.01990706941256594,,,,,,,1.7350006103515625,3.368242549258929,692,True,False,<Math.KDJ.KDJ_Item object at 0x000002414950BE90>,,-0.165121449489445,-0.25902774527924066,-0.18781259157959135,0.009833809240124078,-0.0030031054778567874,29.815000414076152,2025/06/18 19:01,1,10497.0,1
1.8010025024414062,0.020934830307184477,,,,,,,1.8010025024414062,8.014748830420265,751,False,False,<Math.KDJ.KDJ_Item object at 0x00000241485DB350>,,0.008881858909640994,0.06666406959701021,0.11556442137473844,0.02117728078759881,0.00077179390975187,77.95723825331612,2025/06/20 13:30,1,131661.0,1
0.654998779296875,0.00760035712436099,,,,,,,0.654998779296875,1.0079059628105729,978,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149D107D0>,,-0.07433672281652506,-0.11064569352393505,-0.07261794141481998,0.010698636646624026,-0.0012881135943764062,26.131031255376925,2025/06/20 17:30,1,4685.0,1
2.4749984741210938,0.028827655667678854,,,,,,,2.4749984741210938,3.3407698865997975,1164,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148828350>,,0.3790622531039124,0.48051334868526396,0.20290219116270314,0.005773826849974822,0.005505224395229975,84.08618183362239,2025/06/23 14:08,1,8408.0,1
1.6073989868164062,0.018436138383963987,,,,,,,1.6073989868164062,2.480424455774293,1298,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148788DD0>,,-0.23888382137813785,-0.29313885712544163,-0.10851007149460756,0.021734056678608508,-0.0033901766956158062,18.9820322288149,2025/06/23 16:37,1,7743.0,2
0.31999969482421875,0.00367182661183541,,,,,,,0.31999969482421875,0.14362715786844268,1422,False,False,<Math.KDJ.KDJ_Item object at 0x00000241491E3B90>,,0.014303495238376823,0.026763035168329452,0.02491907985990526,0.004915974610435986,0.00030653063057019345,59.830329947669846,2025/06/23 18:44,1,6054.0,1
0.5199966430664062,0.005750266961313325,,,,,,,0.5199966430664062,0.7107420331346098,1696,True,False,<Math.KDJ.KDJ_Item object at 0x000002414925FBF0>,,-0.044890780450933386,-0.05950581937092636,-0.02923007783998595,0.007785529081645295,-0.0006603881163311332,31.818869905620573,2025/06/24 16:57,1,13193.0,1
0.5199966430664062,0.00577517367591156,0.5199966430664062,0.00577517367591156,0.9749984741210938,0.010739051264337468,6.0,0.7640987519073517,0.5199966430664062,0.7098667690811978,1874,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149A21130>,<Math.KDJ.KDJ_Item object at 0x0000024149A21130>,0.014689357199401043,0.053842504594413754,0.07830629479002542,,0.0005964563530351046,66.06677559564474,2025/06/24 19:55,"1,2s",50549.0,1
