bsp1_bi_amp,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,1.4024570427963017,5.801444793252385,1.0,0.1330953820246246,,,1.4024570427963017,,146,True,False,,0.22149211906837096,0.1316155409492321,-0.1797531562382777,0.008354543402427039,49.347794283938946,2000/08/01,2s,4087000.0
,3.1050377376475993,5.801444793252385,2.0,0.20923423747485057,,,3.1050377376475993,,183,True,False,,-0.15987329052844237,-0.40506613997021645,-0.49038569888354816,-0.024726990086431203,37.503484292743735,2000/09/22,2s,3515000.0
,1.7584681154809356,5.801444793252385,3.0,0.06996841439943527,,,1.7584681154809356,,197,True,False,,-0.0441868689812802,-0.1071786731146247,-0.125983608266689,-0.00651486639978728,40.22711611856938,2000/10/12,2s,3534800.0
,3.7824161271678367,4.072339440313922,1.0,0.5720728501538971,,,3.7824161271678367,,349,False,False,,0.21345914057503967,0.37953834284952137,0.3321584045489634,0.022181525253742132,68.06895744952008,2001/05/22,2s,2758200.0
,1.3121529088322212,3.0788215442061,1.0,0.11291291503155808,,,1.3121529088322212,,489,True,False,,0.3386201839089834,0.3109033706904629,-0.05543362643704097,0.021898654911961378,52.42040748837495,2001/12/14,2s,3334600.0
,2.156434639343484,3.0788215442061,2.0,0.3395924241491014,,,2.156434639343484,,511,True,False,,0.08514739546001189,-0.08060583809075084,-0.3315064671015254,-0.00554688517599012,42.42488477924593,2002/01/17,2s,7242000.0
,1.317384404172003,3.0788215442061,3.0,0.1519682174393777,,,1.317384404172003,,526,True,False,,0.02939635024635433,-0.014303736461714678,-0.08740017341613801,-0.0009814493938888132,44.67406205391004,2002/02/08,2s,3988800.0
,2.1818459934979604,2.934230115893607,1.0,0.4413434971285018,,,2.1818459934979604,,592,False,False,,-0.15527015573808686,0.020832988424999144,0.352206288326172,0.0013913244928744606,58.087019403140694,2002/05/15,2s,2880200.0
,1.5300621882716872,1.8166400692882956,1.0,0.06176053019238085,,,1.5300621882716872,,876,True,False,,0.13460085172298852,0.0240955962351741,-0.22101051097562885,0.0016909391461052557,43.619885552547544,2003/07/01,2s,3337400.0
,1.0401111280643285,1.8166400692882956,2.0,0.025599098590562728,,,1.0401111280643285,,890,True,False,,-0.004890989738286155,-0.0735366901979777,-0.1372914009193831,-0.005176515567353869,39.44582739816491,2003/07/22,2s,4109600.0
,0.7990212969273145,1.9712368826194968,1.0,0.4298384532587186,,,0.7990212969273145,,1049,False,False,,-0.09568538648525055,-0.06768019177920692,0.05601038941208725,-0.0038334536488244014,51.79728667273034,2004/03/09,2s,3758800.0
,1.1985230681492034,1.9712368826194968,2.0,0.27251907124885405,,,1.1985230681492034,,1069,False,False,,-0.17208424591139576,-0.08404551896009593,0.17607745390259966,-0.0049134421156955144,56.30833966322106,2004/04/06,2s,3319400.0
,0.7571098690334956,1.9712368826194968,3.0,0.26827291270253245,,,0.7571098690334956,,1083,False,False,,0.01955716561827702,0.062219626722203714,0.08532492220785338,0.0036132946782862965,55.581392495465415,2004/04/27,2s,2493200.0
,1.0211767362760185,2.1154950215304034,1.0,0.5345730443025256,,,1.0211767362760185,,1157,True,False,,0.014029734764351437,0.001954518798559235,-0.024150431931584403,0.00011418514125688682,45.24597530038835,2004/08/12,2s,2853800.0
,0.8863124351390361,2.1154950215304034,2.0,0.297653390748163,,,0.8863124351390361,,1189,True,False,,0.08095768430979507,0.02199127994120076,-0.11793280873718862,0.0012473878632693813,48.78144002847271,2004/09/28,2s,2057400.0
,0.8427114303377152,1.720831952523966,1.0,0.643239450049729,,,0.8427114303377152,,1305,False,False,,-0.009664144452780857,0.01816975683356503,0.05566780257269178,0.0009453039557536516,48.79821200075605,2005/03/15,2s,2117600.0
,1.9808662736264715,1.720831952523966,2.0,0.7649495575950059,,,1.9808662736264715,,1353,False,False,,0.18154056189747092,0.2540464380196461,0.14501175224435037,0.01337494679503856,62.19066637818973,2005/05/23,2s,1988200.0
,2.3311224083454363,2.2126279268599554,1.0,0.7401539485064058,,,2.3311224083454363,,1633,False,False,,-0.019840224988643275,0.10908787375431572,0.257856197485918,0.0045032591705080685,59.89631317180599,2006/07/03,2s,1024000.0
,1.195859845060717,2.161874620376789,1.0,0.4131552559711181,,,1.195859845060717,,1690,True,False,,0.11057695929354965,0.03025894184255762,-0.16063603490198405,0.0012531552174683683,42.79766567790437,2006/09/22,2s,4781200.0
