bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.1399993896484375,0.45650482177734375,1.0,0.3778724826606501,0.1399993896484375,,827,False,False,,-0.023746923968811024,-0.02845731453211897,-0.009420781126615894,-0.00032178117676508384,48.35086265961755,2025/06/18 14:28,2s,4717.0
0.16500091552734375,0.6895980834960938,1.0,0.5075398010775886,0.16500091552734375,,897,True,False,,-0.01591116174713701,-0.027791742595056235,-0.023761161695838452,-0.0003133089196810619,39.33074875524836,2025/06/18 15:57,2s,5567.0
0.375,0.6895980834960938,2.0,0.8410722780930886,0.375,,966,True,False,,-0.04129154155064764,-0.05360097317608847,-0.024618863250881667,-0.0006054839040822627,24.37837806361398,2025/06/18 17:06,2s,2018.0
0.220001220703125,0.7600021362304688,1.0,0.3947397480299152,0.220001220703125,,1370,False,False,,0.02426130523707134,0.024613240381398782,0.000703870288654887,0.00027526643784682464,60.197743299187955,2025/06/20 17:29,2s,4221.0
0.20000457763671875,0.7600021362304688,2.0,0.3947397480299152,0.20000457763671875,,1421,False,False,,0.016625893018740606,0.026923577845195723,0.020595369652910235,0.00030121775052352614,71.81123537823342,2025/06/20 18:20,2s,4717.0
0.1349945068359375,1.4899978637695312,1.0,0.2449653604510054,0.1349945068359375,,1581,True,False,,-0.0067521155978732764,-0.00821930981975072,-0.0029343884437548866,-9.117348025296556e-05,46.90754859506969,2025/06/23 14:31,2s,6444.0
0.15500640869140625,1.4899978637695312,2.0,0.23825762812536802,0.15500640869140625,,1606,True,False,,4.604840376133713e-05,-0.00573406556425482,-0.011560227936032313,-6.360055738483524e-05,38.858854366337454,2025/06/23 15:01,2s,9166.0
0.34760284423828125,1.4899978637695312,3.0,0.1997316907069745,0.34760284423828125,,1653,True,False,,-0.028135180269522962,-0.047346059708189614,-0.038421758877333304,-0.0005245362650254065,30.0550257576527,2025/06/23 15:57,2s,4634.0
0.37999725341796875,1.4899978637695312,4.0,0.19463176597694792,0.37999725341796875,,1712,True,False,,-0.038779218258260126,-0.05565185878928958,-0.0337452810620589,-0.0006163669139877372,29.34149602784572,2025/06/23 16:57,2s,5699.0
0.5999984741210938,1.4899978637695312,5.0,0.19463176597694792,0.5999984741210938,,1823,True,False,,-0.0319574962889415,-0.03659626370186686,-0.009277534825850725,-0.00040544495422117135,42.8601919120419,2025/06/23 18:48,2s,8735.0
