bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.23999977111816406,0.007611790862402856,17,0.6349983215332031,0.020434378308705058,14,1.0,0.6614161875754682,0.23999977111816406,,121,True,False,42.2614539543393,5.011328456162147,29.844745454946917,0.007981874710219224,-0.0026155248711710044,-0.021194799162780456,0.006551611304182659,-8.329081744361186e-05,46.272632947512875,2025/05/13 17:05,2s,75262.0
0.20000076293945312,0.0063502383746664864,5,0.6349983215332031,0.020434378308705058,14,2.0,0.6535434726452443,0.20000076293945312,,132,True,False,51.306958374487316,22.427735105408985,41.680550618127874,0.0031881553920575156,-0.00314193458643075,-0.012660179956976532,0.03949506792373506,-0.00010004277461832351,47.94975112932118,2025/05/13 18:00,2s,46662.0
0.2350006103515625,0.0072710585572559865,8,0.4249992370605469,0.012921837791043198,22,1.0,0.21176544506377287,0.2350006103515625,,542,False,False,60.897888185798834,103.36082482818517,75.05220039992761,-0.028894185891182738,-0.010726811647927548,0.03633474848651038,0.022577195621611094,-0.0003304505426002321,55.75450678267055,2025/05/20 19:40,2s,155907.0
0.7299995422363281,0.02294153203134909,7,0.4249992370605469,0.012921837791043198,22,2.0,0.199998204845123,0.7299995422363281,,552,False,False,67.80331988138653,96.6408028290414,77.41581419727149,-0.03846944847004369,-0.02433452503859712,0.028269846862893133,0.011981548349911934,-0.0007511368028345549,53.323811881695796,2025/05/21 14:00,2s,239132.0
1.0599994659423828,0.03358680240429881,16,1.3599987030029297,0.044862235825298066,33,1.0,0.8639708511972131,1.0599994659423828,,702,True,False,18.89195994303246,5.248165978816722,14.344028621627215,-0.017918672626790155,-0.09054233029370451,-0.1452473153338287,0.07393446124967981,-0.002886329039259835,14.981933999678276,2025/05/23 13:30,2s,197239.0
0.2050018310546875,0.006229165360230407,17,0.7775001525878906,0.023127839533868794,37,1.0,0.3536996423262044,0.2050018310546875,,1159,False,False,77.86105282443307,97.48129739077748,84.40113434654788,0.0008131396053570612,0.015476695232230497,0.029327111253746874,0.028234978888707265,0.0004684820087844851,57.36755529525019,2025/06/02 19:05,2s,87387.0
0.5550003051757812,0.016869309405326986,14,0.5200004577636719,0.016159119106037914,43,1.0,0.6826908263947474,0.5550003051757812,,1343,True,False,33.311981922603564,6.111918359184429,24.24529406813052,0.018440513367679552,-0.0014542562639334733,-0.03978953926322605,0.0163858018022778,-4.471793136312082e-05,42.61580806874395,2025/06/05 14:55,2s,117467.0
0.2949981689453125,0.008973328332937262,9,0.5200004577636719,0.016159119106037914,43,2.0,0.23076697355390088,0.2949981689453125,,1366,True,False,41.34845610998012,-2.029840785221211,26.889023811579676,0.05378102037005532,0.03004029253394691,-0.047481455672216816,0.00997535082801641,0.0009185852704037836,46.14023680455075,2025/06/05 16:50,2s,60262.0
0.5799980163574219,0.017626440901810467,23,0.5200004577636719,0.016159119106037914,43,3.0,0.7211532113120346,0.5799980163574219,,1396,True,False,23.596610027431126,-4.739640349497684,14.151193235121523,-0.04496757133273931,-0.0728076951840464,-0.05568024770261416,0.02691411945401151,-0.002232419340778788,24.57098862453178,2025/06/05 19:20,2s,127109.0
0.44499969482421875,0.014122491005770774,15,0.7099990844726562,0.022962454163025874,15,1.0,0.795773739805074,0.44499969482421875,,2104,True,False,38.938193722354384,50.35810569814879,42.744831047619186,-0.044560014085720516,-0.048565371323530115,-0.008010714475619199,0.02301626075312671,-0.0015549698925283134,42.2084538337251,2025/06/18 19:50,2s,218142.0
0.22999954223632812,0.007245220858588653,22,0.9599990844726562,0.029366752058787183,17,1.0,0.25520945092148867,0.22999954223632812,,2332,False,False,61.96903689166568,90.02853902643707,71.3222042699228,0.0012606124744642146,0.011908724401692439,0.02129622385445645,0.022204878290877254,0.00037376781747210623,60.702631434196334,2025/06/24 19:20,2s,71690.0
0.08749961853027344,0.0027674426404907717,6,0.41500091552734375,0.013273658200190046,47,1.0,0.3614440665502344,0.08749961853027344,,2465,True,False,57.2383621817555,20.315695256984398,44.93080654016513,0.010241201931994282,0.010513259562092259,0.0005441152601959529,0.0041230306988753905,0.0003331390723741267,49.54772165849798,2025/06/26 17:25,2s,50956.0
0.20000076293945312,0.006317143521900591,24,0.41500091552734375,0.013273658200190046,47,2.0,0.530122253883629,0.20000076293945312,,2496,True,False,39.813365171415654,31.90428983105585,37.17700672462905,-0.01466230260817938,-0.013710196370848138,0.0019042124746624853,0.030673877325831662,-0.00043488004549784053,46.2861439439721,2025/06/27 13:30,2s,180752.0
