bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,,,,,1.3772167987995,0.08195987140810096,1.3772167987995,,346,False,False,,-0.7412005259299577,-0.5751802816986427,0.33204048846263,-0.0350190397997967,47.11310992807862,2001/05/17,3b,821200.0
0.9526417724085299,4.797103109717115,0.19858688683985928,,,,,0.9526417724085299,0.047466734839573144,0.9526417724085299,,489,True,False,,0.49959337389893727,0.37380496727971746,-0.2515768132384396,0.022570082683537926,54.42876355354869,2001/12/14,"2,3b",739600.0
1.1390234678367506,4.684822558473382,0.24313054627364972,,,,,1.1390234678367506,0.055405798721327115,1.1390234678367506,,1050,True,False,,0.6568119649753512,0.510873072325257,-0.2918777853001884,0.025681456268562428,60.129906129009456,2004/03/10,"2,3b",1085600.0
2.465112333844928,11.761862154373105,0.20958520865919092,,,,,2.465112333844928,0.0594095636705052,2.465112333844928,,2095,True,False,,0.289158174294659,0.09706936277043354,-0.38417762304845093,0.0027147550329181254,43.69546833601044,2008/05/05,"2,3b",1445700.0
,,,,,,,1.9579507741400661,0.17615374176931337,1.9579507741400661,,2452,True,False,,0.36385163872285686,0.2512314647003464,-0.2252403480450209,0.007713999394617104,48.333707857971845,2009/10/02,3b,1929100.0
,,,3.096972320291254,4.401214422102402,2.0,0.34189720026238635,3.096972320291254,0.048145706342059065,3.096972320291254,,2963,False,False,,-0.3758637580916747,-0.1284580815749976,0.4948113530333542,-0.004360915773154869,53.702752808284934,2011/10/12,"2s,3b",810700.0
,,,,,,,1.9296510411712262,0.05717540534284695,1.9296510411712262,,4399,False,False,,-1.5366290714659019,-1.534342093732974,0.004573955465855928,-0.02101847311765313,39.814706541752855,2017/06/28,3b,1497500.0
3.2696135025828923,9.086545418043372,0.35983020522742803,,,,,3.2696135025828923,0.06791530707581445,3.2696135025828923,,4905,False,False,,-0.4957342640089748,-0.20075992777194784,0.5899486724740539,-0.004176802962833497,55.84102322779429,2019/07/03,"2,3b",789200.0
12.633331746299262,24.170735728454538,0.5226705503807612,,,,,12.633331746299262,0.05974232389075045,12.633331746299262,,5099,False,False,,-1.7961410450210233,-0.5096691470906691,2.5729437958607084,-0.013369732757127434,60.405902251638224,2020/04/09,"2,3b",2077600.0
2.556522164278441,18.800229900892468,0.13598355859239145,,,,,2.556522164278441,0.04951636852339801,2.556522164278441,,6156,False,False,,-1.8221232825616867,-1.5587800956826428,0.5266863737580878,-0.030486095924743842,38.98238487768225,2024/06/24,"2,3b",2036600.0
