bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.147003173828125,0.00135711940770204,0.0012897225768080751,0.147003173828125,,690,False,False,46.74942418654584,71.0107581761554,54.836535516415694,-0.05054161772724823,-0.04848866257859186,0.004105910297312748,0.0029687021589032895,-0.00044702572527933034,40.39073314433222,2025/06/20 19:01,3a,3342.0
0.31999969482421875,0.0029165119510027662,0.0025687961403383025,0.31999969482421875,,875,True,False,18.459260570998175,53.62501943327358,30.181180191756646,0.004505739243099956,-0.015903686865456734,-0.04081885221711338,0.004204744771999313,-0.0001452148801124532,52.32328134122228,2025/06/23 15:52,3a,18165.0
0.25,0.002252455219495121,0.001359818050936221,0.25,,1444,True,False,54.88591078386057,45.60023743740746,51.790686335042864,-0.004557617625303611,-0.00850267435623664,-0.007890113461866056,0.003250863439553513,-7.669987989179963e-05,39.41411973922203,2025/06/24 19:03,3a,7311.0
