date,equity,cash,pos,buy_th,sell_th
2022-10-03,100000.0,100000.0,0,0.3,0.3
2022-10-04,100000.0,100000.0,0,0.3,0.3
2022-10-05,100000.0,100000.0,0,0.3,0.3
2022-10-06,100000.0,100000.0,0,0.3,0.3
2022-10-07,100000.0,100000.0,0,0.3,0.3
2022-10-10,100000.0,100000.0,0,0.3,0.3
2022-10-11,100000.0,100000.0,0,0.3,0.3
2022-10-12,100000.0,100000.0,0,0.3,0.3
2022-10-13,100000.0,100000.0,0,0.3,0.3
2022-10-14,100000.0,100000.0,0,0.3,0.3
2022-10-17,100000.0,100000.0,0,0.3,0.3
2022-10-18,100000.0,100000.0,0,0.3,0.3
2022-10-19,100000.0,100000.0,0,0.3,0.3
2022-10-20,100000.0,100000.0,0,0.3,0.3
2022-10-21,100000.0,100000.0,0,0.3,0.3
2022-10-24,100000.0,100000.0,0,0.3,0.3
2022-10-25,100000.0,100000.0,0,0.3,0.3
2022-10-26,100000.0,100000.0,0,0.3,0.3
2022-10-27,100000.0,100000.0,0,0.3,0.3
2022-10-28,100000.0,100000.0,0,0.3,0.3
2022-10-31,100000.0,100000.0,0,0.3,0.3
2022-11-01,100000.0,100000.0,0,0.3,0.3
2022-11-02,100000.0,100000.0,0,0.3,0.3
2022-11-03,100000.0,100000.0,0,2.0999999999999996,-0.5
2022-11-04,100000.0,100000.0,0,-0.5,-0.5
2022-11-07,100000.0,100000.0,0,-0.5,-0.5
2022-11-08,100000.0,100000.0,0,-0.5,-0.5
2022-11-09,100000.0,100000.0,0,-0.5,-0.5
2022-11-10,100000.0,100000.0,0,-0.5,-0.5
2022-11-11,100000.0,100000.0,0,-0.5,-0.5
2022-11-14,100000.0,100000.0,0,-0.5,-0.5
2022-11-15,100000.0,100000.0,0,-0.5,-0.5
2022-11-16,100000.0,100000.0,0,-0.5,-0.5
2022-11-17,100000.0,100000.0,0,-0.5,-0.5
2022-11-18,100000.0,100000.0,0,-0.5,-0.5
2022-11-21,100000.0,100000.0,0,0.7499999999999998,-0.5
2022-11-22,100000.0,100000.0,0,1.2499999999999996,2.4499999999999993
2022-11-23,100000.0,100000.0,0,1.0999999999999996,2.499999999999999
2022-11-25,100000.0,100000.0,0,1.6499999999999995,-0.5
2022-11-28,100000.0,100000.0,0,2.3999999999999995,0.8999999999999997
2022-11-29,100000.0,100000.0,0,2.349999999999999,-0.5
2022-11-30,100000.0,100000.0,0,2.4499999999999993,0.8999999999999997
2022-12-01,100000.0,100000.0,0,-0.5,0.5499999999999998
