side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,12018,268.98,371.774853148933,0.0,5m BUY signal,2023-01-03 05:20:00,0.23537474254903346,2.479478120803833,-0.5,FREE,,,
sell,12025,269.23,371.774853148933,0.0,5m SELL signal,2023-01-03 05:55:00,0.23537474254903346,3.5677614212036133,-0.5,FREE,92.94371328723325,268.98,12018.0
buy,12034,267.5,374.1792288347187,0.0,5m BUY signal,2023-01-03 06:40:00,0.23537474254903346,1.9665290117263794,-0.5,FREE,,,
sell,12060,268.7,374.1792288347187,0.0,5m SELL signal,2023-01-03 08:50:00,0.23537474254903346,3.6188957691192627,-0.5,FREE,449.01507460165817,267.5,12034.0
buy,12074,265.46,378.74617188235106,0.0,5m BUY signal,2023-01-03 10:00:00,0.23537474254903346,2.444708824157715,-0.5,FREE,,,
sell,12115,263.47,378.74617188235106,0.0,5m SELL signal,2023-01-03 13:25:00,0.23537474254903346,3.4167656898498535,-0.5,FREE,-753.7048820458606,265.46,12074.0
buy,12128,263.0,379.4230186533956,0.0,5m BUY signal,2023-01-03 14:30:00,0.23537474254903346,2.099053144454956,-0.5,FREE,,,
sell,12137,264.79,379.4230186533956,0.0,5m SELL signal,2023-01-03 15:15:00,0.23537474254903346,3.1190426349639893,-0.5,FREE,679.1672033895859,263.0,12128.0
buy,12146,263.98,380.58724565964326,0.0,5m BUY signal,2023-01-03 16:00:00,0.23537474254903346,2.001955509185791,-0.5,FREE,,,
sell,12185,264.85,380.58724565964326,0.0,5m SELL signal,2023-01-03 19:20:00,0.23537474254903346,3.30430006980896,-0.5,FREE,331.11090372389134,263.98,12146.0
buy,12213,265.47,379.6983915808058,0.0,5m BUY signal,2023-01-04 05:40:00,0.2445821326027852,2.183016777038574,1.5499999999999994,FREE,,,
sell,12219,266.34,379.6983915808058,0.0,5m SELL signal,2023-01-04 06:10:00,0.2445821326027852,2.0973596572875977,-0.5,FREE,330.3376006752812,265.47,12213.0
buy,12267,263.39,383.95105969714797,0.0,5m BUY signal,2023-01-04 10:25:00,0.2445821326027852,1.6743844747543335,1.5499999999999994,FREE,,,
sell,12297,267.16,383.95105969714797,0.0,5m SELL signal,2023-01-04 12:40:00,0.2445821326027852,3.2915468215942383,-0.5,FREE,1447.4954950582626,263.39,12267.0
