feature,coef,abs_coef
k_close_pos,-1.3889095151251907,1.3889095151251907
k_range_over_atr,1.3251132091665814,1.3251132091665814
p,-0.9563168523520652,0.9563168523520652
ctx_days_since_last_bsp,-0.8997741660127411,0.8997741660127411
k_vol_jump,0.7563735434394867,0.7563735434394867
k_ret_5,0.7214776321417894,0.7214776321417894
k_vol_z_60,0.6957555854598876,0.6957555854598876
k_vol_z_20,0.6860664261067043,0.6860664261067043
ctx_density_imb,0.68129794843793,0.68129794843793
k_slope40,-0.5778866579506305,0.5778866579506305
ctx_density_buy,0.5299027930630419,0.5299027930630419
k_ret1,0.44995142819651673,0.44995142819651673
k_vol_ratio_5,0.44249489367017036,0.44249489367017036
k_vol_5,-0.4406286144892515,0.4406286144892515
k_gap,0.42949639444842946,0.42949639444842946
ctx_days_since_last_buy,0.38969410093412665,0.38969410093412665
ctx_last_dir_buy,0.3744587799335688,0.3744587799335688
bd_buy,0.3744587799335688,0.3744587799335688
k_vol_20,0.3733287401154579,0.3733287401154579
k_above_ma_20,0.36545937316161836,0.36545937316161836
k_ret_10,0.31797633774494977,0.31797633774494977
ctx_density_sell,-0.30480901644777203,0.30480901644777203
k_ret_20,0.29134519472609693,0.29134519472609693
k_vol_ratio_60,0.27138992605930645,0.27138992605930645
rg_unknown,0.2564008550771773,0.2564008550771773
bd_sell,-0.2463999205200226,0.2463999205200226
ctx_last_dir_sell,-0.2463999205200226,0.2463999205200226
rg_up,-0.2407788567954473,0.2407788567954473
k_vol_10,-0.18954773936669972,0.18954773936669972
k_above_ma_100,0.1594763760600455,0.1594763760600455
k_ret_40,-0.15809232443326907,0.15809232443326907
k_atr_14,0.15032621196371052,0.15032621196371052
k_vol_40,-0.1392102421342113,0.1392102421342113
ctx_has_bsp,0.12805885941355635,0.12805885941355635
rg_down,0.11243686113182555,0.11243686113182555
k_above_ma_50,-0.09371006516003554,0.09371006516003554
ctx_days_since_last_sell,-0.07851498182615013,0.07851498182615013
dp_maxK,-0.07843915838029594,0.07843915838029594
k_vol_ratio_20,-0.07726200956684465,0.07726200956684465
dp_minK,0.04482214598476253,0.04482214598476253
ctx_density_total,0.03584277909276668,0.03584277909276668
bd_none,0.0,0.0
