bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
1.9980010986328125,0.02643907776500435,14,6.0800018310546875,0.0874946325797005,47,0.3286185027819675,1.9980010986328125,0.02643907776500435,14,0.006359727261546355,1.9980010986328125,,442,True,False,24.34605991384645,32.31413940780674,27.00208641183321,0.3361465979949737,0.16706646615743637,-0.3381602636750747,0.04421516900614929,0.002247717022356027,46.42066891774779,2025/06/30 13:30,"2,3b",147873.0
