bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.06999969482421875,0.0020914159626895953,0.10499954223632812,0.0031498288621593694,1.0,0.3809264305177112,0.06999969482421875,,314,True,False,<Math.KDJ.KDJ_Item object at 0x000002414890FBF0>,0.003829617102061677,-0.0022526912682749867,-0.012164616740673328,0.001646715648595586,-6.738219781456686e-05,39.55621923133142,2025/06/17 18:49,2s,6229.0
0.04000091552734375,0.0011956632293534297,0.10499954223632812,0.0031498288621593694,2.0,0.23807447774750226,0.04000091552734375,,345,True,False,<Math.KDJ.KDJ_Item object at 0x000002414890F4D0>,0.0026307010679718925,0.0026166002629182117,-2.82016101073616e-05,0.003291952935438862,7.82661808282521e-05,46.867376698868846,2025/06/17 19:20,2s,3806.0
0.04000091552734375,0.0011848613008321712,0.09000015258789062,0.002657615476957664,1.0,0.2777518755563091,0.04000091552734375,,1071,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149C6B8F0>,-0.0033151879585517595,-0.0003466234928239942,0.005937128931455531,0.0016272280005105826,-1.0259528512346922e-05,58.75908647909281,2025/06/20 18:55,2s,5258.0
0.049999237060546875,0.0014816784306756609,0.09000015258789062,0.002657615476957664,2.0,0.22218454626372228,0.049999237060546875,,1100,False,False,<Math.KDJ.KDJ_Item object at 0x000002414915EA50>,-0.0006204893409293502,-0.00045716784283200695,0.00032664299619468646,0.0034028072200105743,-1.3535189470574789e-05,43.85008308700821,2025/06/20 19:24,2s,14820.0
0.06999969482421875,0.002047972328824669,0.6300010681152344,0.018705494727041878,1.0,0.3174609902452907,0.06999969482421875,,1224,True,False,<Math.KDJ.KDJ_Item object at 0x00000241488561B0>,-0.0008813529971679048,-0.005224205111417746,-0.008685704228499682,0.0038112303075064206,-0.0001529970453584053,42.874794785113636,2025/06/23 15:07,2s,8082.0
0.095001220703125,0.002774568225645571,0.6300010681152344,0.018705494727041878,2.0,0.26190577108222174,0.095001220703125,,1265,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149059850>,0.001482703574428092,-0.006102010163075988,-0.01516942747500816,0.0038073236600491994,-0.00017849865869875396,41.566217806727295,2025/06/23 15:54,2s,3252.0
0.14500045776367188,0.00423050186166122,0.6300010681152344,0.018705494727041878,3.0,0.2857142857142857,0.14500045776367188,,1327,True,False,<Math.KDJ.KDJ_Item object at 0x00000241490592B0>,-0.01628032180733992,-0.022338153277111417,-0.012115662939542991,0.007324933846355891,-0.0006534026923184867,27.090906863322346,2025/06/23 16:57,2s,4992.0
0.2800025939941406,0.008144345122019824,0.6300010681152344,0.018705494727041878,4.0,0.3333373700431726,0.2800025939941406,,1437,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148194590>,-0.011548820891817859,-0.015880129392428444,-0.00866261700122117,0.005425260456577892,-0.0004648795286539251,31.880031260953075,2025/06/23 18:47,2s,3159.0
0.125,0.0036523011124315334,0.380401611328125,0.011002088101879423,1.0,0.40746089049338147,0.125,,1711,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149DDF8F0>,0.009535669090543089,0.008793703196246838,-0.0014839317885925012,0.001309990420500706,0.00025616965600363433,56.29671920312944,2025/06/24 17:00,2s,4516.0
0.09000015258789062,0.0026285090004680356,0.049999237060546875,0.0014547349029494147,1.0,0.2000457770656901,0.09000015258789062,,1837,False,False,<Math.KDJ.KDJ_Item object at 0x00000241486E83B0>,-0.009017962973564171,-0.0009745382331445285,0.016086849480839285,0.002039135036053499,-2.8411742119236702e-05,56.30597665703594,2025/06/24 19:06,2s,7373.0
0.06500244140625,0.00189732762962205,0.049999237060546875,0.0014547349029494147,2.0,0.10002288853284505,0.06500244140625,,1878,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D95BB0>,-0.002710760338711351,-0.0028150497915575556,-0.00020857890569240915,0.003641660516289396,-8.206181110436581e-05,47.37254474803595,2025/06/24 19:47,2s,24932.0
