bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.27500152587890625,0.0023743872094932803,0.48999786376953125,0.004212861095820107,0.5612300506033476,,,,0.27500152587890625,,111,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148891730>,-0.004962374599318427,0.020594379268899843,0.05111350773643654,0.000646062077161538,0.00017756327369714732,57.881426140679785,2025/06/17 16:21,2,1196.0
0.600006103515625,0.005137038423275924,1.5100021362304688,0.013097424965213099,0.39735447329463064,0.600006103515625,0.005137038423275924,0.0015584442006561147,0.600006103515625,,367,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A21D7F0>,-0.041108599459567075,-0.06384939326613903,-0.045481587613143915,0.002409693769752221,-0.000548605597921956,36.77171046185421,2025/06/18 16:04,"2,3b",241.0
0.26000213623046875,0.002233311633050889,0.2700042724609375,0.002313859515055844,0.9629556371856457,,,,0.26000213623046875,,459,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A6D5D30>,0.008879690070652771,0.012172123617617103,0.006584867093928665,0.0041995017354126245,0.00010443756519389156,46.044163977256474,2025/06/18 18:01,2,1225.0
0.20000457763671875,0.001715231524195364,0.41500091552734375,0.0035717437542582514,0.48193767809541316,,,,0.20000457763671875,,483,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A6D6F90>,-0.002539886857127398,0.0018169887551806596,0.008713751224616116,0.0029638007329671904,1.5601077739413555e-05,49.5472064909987,2025/06/18 18:29,2,1983.0
0.3000030517578125,0.002588688008782658,0.8600006103515625,0.007366172251405246,0.3488405102819325,,,,0.3000030517578125,,534,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A6C6A50>,-0.0982656793135325,-0.0666629171143569,0.0632055243983512,0.0035287344306248448,-0.0005740964449086664,51.42170896739657,2025/06/18 19:22,2,1938.0
0.15999603271484375,0.0013790384187569742,1.0699996948242188,0.009308392546595724,0.14952904518456722,,,,0.15999603271484375,,792,True,False,<Math.KDJ.KDJ_Item object at 0x00000241497957F0>,0.07586433698343159,0.054376622796965535,-0.04297542837293211,0.0014241404683075901,0.00046927522420073036,49.052321598813364,2025/06/20 18:31,2,752.0
0.29000091552734375,0.002507790704410046,0.38500213623046875,0.003318268745246218,0.7532449517468244,,,,0.29000091552734375,,834,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149797770>,-0.020129511045278818,0.0034941677673714366,0.04724735762530051,0.0033640937515897313,3.0172610318377276e-05,59.152227293033015,2025/06/20 19:26,2,2448.0
0.5802001953125,0.005008625534440327,1.1902008056640625,0.01038116694133152,0.4874809297316701,,,,0.5802001953125,,1107,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148A70530>,-0.04258724080097184,-0.0563260199080986,-0.027477558214253517,0.013751510108418023,-0.0004879097180369513,35.77189604112294,2025/06/23 18:37,2,2994.0
0.9800033569335938,0.00852028678086968,1.8250045776367188,0.015619021426424155,0.536986793864728,,,,0.9800033569335938,,1233,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149C2AC30>,0.012406080603049607,0.06174527177813616,0.0986783823501731,0.0032758383915342136,0.0005334636460736691,60.80912137617697,2025/06/24 14:38,2,6231.0
0.2599945068359375,0.0022457848697839526,0.29999542236328125,0.002598037751726409,0.8666615803260345,,,,0.2599945068359375,,1285,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148DA5250>,-0.016914048396545124,-0.022254749740383772,-0.010681402687677297,0.0032031435403415045,-0.00019249145200489988,42.70354014731432,2025/06/24 15:57,2,970.0
0.30999755859375,0.002683961546266234,0.48000335693359375,0.004138673418178496,0.6458237304299451,,,,0.30999755859375,,1387,False,False,<Math.KDJ.KDJ_Item object at 0x00000241486E4170>,0.020229374392390927,0.02903859653841323,0.017618444292044608,0.001208871363438249,0.0002509335593947684,60.01411024550911,2025/06/24 18:13,2,1165.0
