bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.8050003051757812,0.03589745072746322,32,0.8050003051757812,1.8334940587002855,163,False,False,82.78886107351099,81.88324256940314,82.48698823880837,0.11473930126595785,0.14859744140336062,0.06771628027480553,0.01549714636663626,0.0065172812366257535,81.67716039379437,2025/05/14 14:05,1p,585174.0
0.6000003814697266,0.02597404205893575,19,0.6000003814697266,1.8801462111882064,243,True,False,15.212805478928512,16.855040256222324,15.760217071359783,-0.07721079847019093,-0.10647004262602167,-0.05851848831166148,0.02711113823784722,-0.004666176159336852,31.32395033948066,2025/05/15 14:15,1p,466295.0
0.5199985504150391,0.02266776540144491,80,0.5199985504150391,0.4367764135217317,389,False,False,45.2316043187381,17.716049804371366,36.05975281394919,0.021610356351495986,0.014477753517802228,-0.014265205667387516,0.03687126192987266,0.0006185627447646418,47.61950638929372,2025/05/16 19:55,1p,1475333.0
0.6700000762939453,0.029764552175983117,43,0.6700000762939453,0.7829770206356829,617,True,False,12.92068084132056,4.306021286829456,10.049127656490192,-0.08381598473232568,-0.10022471128109345,-0.03281745309753553,0.023122672034723527,-0.004534180179290057,22.85383645789625,2025/05/21 19:25,1p,254305.0
0.22500038146972656,0.009596945378480779,25,0.22500038146972656,5.229446254952189e-07,837,False,False,77.21010151345743,63.03738515932719,72.48586272874735,0.05581383639659576,0.05023017376297645,-0.011167325267238626,0.02640473164281702,0.002131141059989129,60.16326240602889,2025/05/27 18:15,1p,167872.0
0.5,0.020601565330422407,19,0.5,1.5385971752424694,1396,True,False,12.11427265708477,4.5024382238670455,9.576994512678862,-0.03148698754638301,-0.06977319622139788,-0.07657241735002975,0.023138377217864468,-0.002894743510854861,15.673223087344695,2025/06/05 19:20,1p,403108.0
0.42999839782714844,0.01776852827565443,25,0.42999839782714844,1.008528418477857,1638,False,False,63.643822920395245,18.082873203765004,48.456839681518495,0.03601767780448013,0.027082785209405102,-0.01786978519015006,0.056435218717448554,0.0011103354782476614,38.02374127240273,2025/06/11 13:30,1p,991600.0
0.5600013732910156,0.023941914831295458,77,0.5600013732910156,0.14241137076849927,1981,False,False,68.22694755561061,33.50505002922904,56.65298171348342,0.039483135721713816,0.03512973922275364,-0.008706792997920348,0.03131523908594441,0.001474583334439607,45.772870202872156,2025/06/17 16:05,1p,505007.0
2.684999465942383,0.11262581580356741,18,2.684999465942383,3.720686053677475,2273,False,False,85.45193023958444,83.68409953626525,84.86265333847804,0.6150356761536078,0.6820645877272185,0.13405782314722137,0.03562675620790755,0.026963545502874452,79.96464283456348,2025/06/24 14:25,1p,1045164.0
0.7800006866455078,0.029988492110022556,17,0.7800006866455078,0.43944970507938586,2345,True,False,14.28189338148882,9.152276780970329,12.57202118131599,-0.06161033802187876,-0.12143131924815265,-0.11964196245254777,0.026952053805527242,-0.004733847802342664,20.731113861241155,2025/06/25 13:55,1p,490743.0
0.7999992370605469,0.02697232775374907,5,0.7999992370605469,0.6277808326187239,2852,False,False,72.19330192424421,107.17575496894474,83.85411960581105,0.030182436435987847,0.06355554173291011,0.06674621059384453,0.043499635437161066,0.00211229224871106,68.98806705528652,2025/07/07 13:50,1p,936349.0
0.3600006103515625,0.012375407647412346,24,0.3600006103515625,0.3596755178400861,3004,True,False,41.95545164686685,21.506070876072286,35.13899138993533,-0.025332772898946747,-0.028001018207106654,-0.005336490616319814,0.01949186850726366,-0.000967642644982263,40.06001322739115,2025/07/09 13:30,1p,1033443.0
