bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.3899993896484375,1.7699050903320312,2.0,0.20899627131064508,0.3899993896484375,0.0003622287006864106,0.3899993896484375,,525,False,False,,-0.04791635248039735,-0.034487705343025254,0.02685729427474419,-0.00031280790293226684,50.55492211813043,2025/06/10 16:02,"2s,3b",2170.0
