bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.19499969482421875,0.002109130830807256,0.2350006103515625,0.0025482607594978597,0.8297837802740082,0.19499969482421875,,320,True,False,<Math.KDJ.KDJ_Item object at 0x00000241489793D0>,-0.007711526864955448,-0.014919241553812412,-0.014415429377713928,0.004335589818091125,-0.00016154716852698534,43.17888036741084,2025/06/17 18:54,2,25778.0
0.24500274658203125,0.0026214717417297273,0.31999969482421875,0.0034122382063291597,0.7656343132346279,0.24500274658203125,,418,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148C6B470>,0.17473076804256354,0.14810036027877516,-0.05326081552757678,0.003041498922578562,0.0015848473464978152,67.79979674434028,2025/06/18 14:03,2,19584.0
0.6515960693359375,0.0069177728183189196,0.7715988159179688,0.008259460833242274,0.8444752064072774,0.6515960693359375,,494,True,False,<Math.KDJ.KDJ_Item object at 0x000002414890D850>,-0.04461848210609376,-0.05176476121714302,-0.014292558222098517,0.0032071351232313594,-0.0005524095770877187,32.33036742875795,2025/06/18 15:35,2,12569.0
0.30999755859375,0.0033105249958813978,0.8700027465820312,0.009205403945795861,0.35631790797400753,0.30999755859375,,793,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148E8CBF0>,0.022716203030679397,-0.0018595120712063817,-0.04915143020377156,0.0058541292201028826,-1.9807370839983415e-05,49.13545574541723,2025/06/20 14:05,2,14664.0
0.0850067138671875,0.0009086767620964842,0.5699996948242188,0.00613034710954023,0.14913466557802732,0.0850067138671875,,1032,True,False,<Math.KDJ.KDJ_Item object at 0x00000241491E0C50>,0.044815765062602264,0.03745961446443857,-0.014712301196327382,0.002086420926116211,0.0004008456873250586,53.11146791987158,2025/06/20 18:13,2,7651.0
0.16500091552734375,0.0017649988174581372,0.1750030517578125,0.0018684928989449834,0.9428459325137327,0.16500091552734375,,1058,False,False,<Math.KDJ.KDJ_Item object at 0x00000241491E0710>,0.017664393924182932,0.01695452442794476,-0.001419738992476341,0.0036839424995395074,0.00018123709588937863,60.64872955252496,2025/06/20 18:39,2,13670.0
0.475006103515625,0.005044669552267346,0.94000244140625,0.010083699089219555,0.5053243295889878,0.475006103515625,,1164,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A660CB0>,0.10179017073844902,0.05359725397239856,-0.09638583353210092,0.005977533250593674,0.0005710301157355595,45.58142368509763,2025/06/23 13:57,2,19855.0
0.1999969482421875,0.002131481875086088,0.41500091552734375,0.004403426212881027,0.4819192940527622,0.1999969482421875,,1208,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A6604D0>,-0.016775484797458766,-0.019558490559006714,-0.005566011523095896,0.0024459824579908637,-0.00020813273613328685,50.79972072904434,2025/06/23 14:41,2,8335.0
0.2700042724609375,0.0028754448144127464,0.875,0.009406073481832528,0.30857631138392855,0.2700042724609375,,1332,True,False,<Math.KDJ.KDJ_Item object at 0x000002414927A9F0>,0.03867095011864181,0.03176087170704989,-0.01382015682318384,0.014418521233763498,0.0003390377268023801,52.47970274946142,2025/06/23 17:00,2,5838.0
0.45499420166015625,0.004795217277930832,1.8050003051757812,0.01866791043127343,0.25207430733140307,0.45499420166015625,,1641,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A7235F0>,0.03800828621204588,0.048065603090236664,0.02011463375638156,0.002202633653649482,0.0005047677361931912,61.75962542438122,2025/06/24 15:49,2,8392.0
