bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
,,,0.3000030517578125,0.005487526281429911,11,0.6399993896484375,0.011537756905791627,26,1.0,0.21874925494122976,0.3000030517578125,,181,False,False,59.45535278013579,91.81206686492168,70.24092414173109,-0.07644085168499022,-0.05662711038976198,0.03962748259045648,0.013825761676429293,-0.0010308402474249706,47.49202882961259,2025/05/14 15:35,2s,21934.0,
,,,0.25,0.004552904765884504,11,0.3699989318847656,0.006777778546447311,8,1.0,0.8108110894600641,0.25,,667,True,False,22.995084981465844,-9.296381569749585,12.231262797727368,-0.03847841575054042,-0.0458550938820963,-0.01475335626311175,0.005305541828337087,-0.0008368262259898814,36.97888790925546,2025/05/22 17:05,2s,15591.0,
,,,0.1399993896484375,0.0025477595578644444,8,0.3699989318847656,0.006777778546447311,8,2.0,0.4054003897188457,0.1399993896484375,,689,True,False,31.93763227060763,9.803603890858923,24.559622810691394,0.013651800491809746,0.00903472562748675,-0.009234149728645991,0.01642031907739033,0.000164742722180876,49.82804298785969,2025/05/22 18:55,2s,33367.0,
,,,0.8799972534179688,0.016203226499101886,56,2.3800010681152344,0.04207922578373783,75,1.0,0.42436885220939796,0.8799972534179688,,1105,False,False,85.66879739504378,87.47188504970092,86.26982661326282,0.053144041577982956,0.07586823758447281,0.045448392012979705,0.008697219680741834,0.001382032769115437,56.046553383257,2025/06/02 14:35,2s,24284.0,
,,,0.94000244140625,0.017181547379572774,21,2.3800010681152344,0.04207922578373783,75,2.0,0.6176472945313615,0.94000244140625,,1137,False,False,60.24043594038312,55.42674000048231,58.63587062708285,0.14174531039243424,0.13199932489251154,-0.0194919709998454,0.008265999758436787,0.00238411399883911,62.71066583059529,2025/06/02 17:15,2s,26959.0,
,,,0.7099990844726562,0.01302033926951449,29,2.3999977111816406,0.04465942754414355,126,1.0,0.9666674613960216,0.7099990844726562,,1561,True,False,31.53730643854647,79.45385306941233,47.50948864883509,-0.06843154293303602,-0.057348721865437824,0.022165642135196395,0.015793357096634035,-0.0010588523770469086,56.4359154187978,2025/06/10 13:35,2s,41117.0,
,,,0.20989990234375,0.0038393983788896726,10,2.3999977111816406,0.04465942754414355,126,2.0,0.6999594688028992,0.20989990234375,,1584,True,False,55.73674424037364,55.05798190420734,55.51049012831821,0.07311919442540513,0.06725671479902218,-0.011724959252765899,0.008536542996729984,0.0012346088928342405,57.119726304454254,2025/06/10 15:30,2s,36899.0,
,,,0.3249969482421875,0.005968174406650147,13,0.5849990844726562,0.010650871053229422,23,1.0,0.7521355817259413,0.3249969482421875,,1653,False,False,61.34517787812209,58.18675234367075,60.292369366638304,0.011018629602912602,0.014856278284582913,0.0076752973633406225,0.004928814599859278,0.0002718578950923324,55.81763947721449,2025/06/11 14:45,2s,14047.0,
,,,0.21000289916992188,0.0038525574323300606,11,0.5849990844726562,0.010650871053229422,23,2.0,0.6495754919989045,0.21000289916992188,,1680,False,False,73.68526568911184,92.45056031816753,79.94036389879707,0.006038347267518143,0.01591306417557803,0.019749433816119773,0.005299724215240384,0.00029123175549125645,57.5865270544036,2025/06/11 17:00,2s,14553.0,
,,,0.2550010681152344,0.00468493600377559,7,0.5849990844726562,0.010650871053229422,23,3.0,0.5897465993713891,0.2550010681152344,,1701,False,False,64.26644736233996,120.79800411800807,83.11029961422933,-0.016605981351379424,-0.0023018067745610438,0.02860834915363676,0.005760307826564341,-4.215225207732331e-05,57.70885616399825,2025/06/11 18:45,2s,13524.0,
