date,p_day,buy_level,sell_level,threshold_gap,daily_action,daily_reward,score_on_lookback,window_size,reward_force_buy,reward_free,reward_force_sell,best_action_ex_post
2019-03-18,0.2280810279161772,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0059403092412802,0.0647612693603178,30,0.0059403092412802,0.0050341603739662,0.0,FORCE_BUY
2019-03-19,0.2157233829782294,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0,0.070701578601598,30,0.0,0.0,0.0,FORCE_BUY
2019-03-20,0.2189191047300769,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0223542039355993,0.070701578601598,30,0.0223542039355993,0.0095324821545149,0.0,FORCE_BUY
2019-03-21,0.2230411725441931,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0559350741002118,0.0913321215559282,30,0.0559350741002118,0.0105857445306987,0.0,FORCE_BUY
2019-03-22,0.2347266226858646,0.23,0.255,0.024999999999999994,FREE,-0.0118384030359887,0.1560161605301895,30,-0.0540720688857753,-0.0118384030359887,0.0,FORCE_SELL
2019-03-25,0.2400577700202959,0.23,0.255,0.024999999999999994,FREE,0.0451456244995147,0.186676891343375,30,0.0215959004392387,0.0451456244995147,0.0111566617862371,FREE
2019-03-26,0.2192072242736878,0.23,0.255,0.024999999999999994,FORCE_BUY,-0.0091743119266056,0.2128609216899559,30,-0.0091743119266056,-0.0009606422375466,0.0,FORCE_SELL
2019-03-27,0.2364336752781864,0.23,0.255,0.024999999999999994,FREE,-0.0146800178963682,0.20663338262609812,30,-0.0317991750014127,-0.0146800178963682,-0.0005368141492909,FORCE_SELL
2019-03-28,0.2333649377944259,0.23,0.255,0.024999999999999994,FREE,0.0172600270186552,0.162275388213031,30,0.0228258488499451,0.0172600270186552,0.0074771814530849,FORCE_BUY
2019-03-29,0.2112251917761937,0.23,0.255,0.024999999999999994,FORCE_BUY,0.012268192362979,0.1795354152316862,30,0.012268192362979,0.0198098920751963,-0.0021348362580588,FREE
2019-04-01,0.2009236308295324,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0142558918859528,0.1918036075946652,30,0.0142558918859528,0.0114898982822279,0.0,FORCE_BUY
2019-04-02,0.2059833054112123,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0009974658974496,0.19023157740269603,30,0.0009974658974496,0.0009974658974496,0.0,FORCE_BUY
2019-04-03,0.196203616859002,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0138266666666666,0.1795637174755279,30,0.0138266666666666,0.0258210896365187,0.0125066666666665,FREE
2019-04-04,0.2145998777348066,0.23,0.255,0.024999999999999994,FORCE_BUY,-0.0064184514003295,0.19399620319360938,30,-0.0064184514003295,-0.0077667486386588,-0.000171334431631,FORCE_SELL
2019-04-05,0.2040736851575198,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0067158024271145,0.18757775179327987,30,0.0067158024271145,0.0060612407870448,0.0,FORCE_BUY
2019-04-08,0.1923603700629082,0.23,0.255,0.024999999999999994,FORCE_BUY,0.0,0.18294222008042116,30,0.0,0.0,0.0,FORCE_BUY
2019-04-09,0.2344359777601145,0.23,0.255,0.024999999999999994,FREE,-0.0032666632399461,0.2029151797657701,30,-0.0092453124188439,-0.0032666632399461,0.0,FORCE_SELL
2019-04-10,0.2588412383354856,0.23,0.255,0.024999999999999994,FORCE_SELL,0.0029315960912052,0.19631648680349328,30,0.0190618892508142,0.0160852220745114,0.0029315960912052,FORCE_BUY
2019-04-11,0.2340263086994416,0.23,0.26,0.03,FREE,0.0043941982268572,0.20708096901181033,30,-0.0032175946864459,0.0043941982268572,0.0,FREE
2019-04-12,0.2400351473103597,0.23,0.26,0.03,FREE,0.0035501278046009,0.20221649215980322,30,0.0085590353980015,0.0035501278046009,0.0035501278046009,FORCE_BUY
2019-04-15,0.2270907912679921,0.23,0.26,0.03,FORCE_BUY,0.0,0.20364393492164268,30,0.0,0.0,0.0,FORCE_BUY
2019-04-16,0.2286791608745199,0.23,0.26,0.03,FORCE_BUY,0.0006340108796266,0.1889445053472681,30,0.0006340108796266,0.003015161953076,0.0,FREE
2019-04-17,0.2271339429029678,0.23,0.26,0.03,FORCE_BUY,0.0036242865080567,0.1895785162268947,30,0.0036242865080567,0.0140937666501685,0.0045713997070262,FREE
2019-04-18,0.2515819166145103,0.225,0.26,0.035,FREE,0.0104694631358013,0.20560086382958828,30,0.0158730158730158,0.0104694631358013,0.0,FORCE_BUY
2019-04-22,0.2415366558182967,0.225,0.26,0.035,FREE,0.0039582198468585,0.2454570256175784,30,0.0208267592300409,0.0039582198468585,0.0,FORCE_BUY
2019-04-23,0.2312535407780829,0.225,0.26,0.035,FREE,0.0,0.243874760466492,30,0.0,0.0,0.0,FORCE_BUY
2019-04-24,0.2595754437539377,0.225,0.26,0.035,FREE,0.0165954310138927,0.243874760466492,30,0.0169002572300887,0.0165954310138927,0.0,FORCE_BUY
2019-04-25,0.25260537616624,0.225,0.26,0.035,FREE,-0.0021094508103172,0.23972620568657133,30,-0.0210059171597631,-0.0021094508103172,0.0036923076923076,FORCE_SELL
2019-04-26,0.2586407264284843,0.225,0.26,0.035,FREE,0.007650402006891,0.23761675487625414,30,0.0138701273639523,0.007650402006891,0.0,FORCE_BUY
2019-04-29,0.2641064778153719,0.225,0.26,0.035,FORCE_SELL,0.0,0.2437648623947413,30,-0.0171902786010671,-0.0150126404243205,0.0,FORCE_SELL
2019-04-30,0.2307907153227827,0.225,0.26,0.035,FREE,-0.0092782683931339,0.2261178035712119,30,0.017378579721362,-0.0092782683931339,0.0037732198142414,FORCE_BUY
2019-05-01,0.2519351111868437,0.225,0.26,0.035,FREE,-0.0229343155702566,0.2118053748041118,30,-0.0359157019887208,-0.0229343155702566,0.0,FORCE_SELL
2019-05-02,0.3038313166442983,0.225,0.26,0.035,FORCE_SELL,0.0,0.1888710592338552,30,-0.0128048780487803,0.0021888064948731,0.0,FREE
2019-05-03,0.2940042543206129,0.225,0.26,0.035,FORCE_SELL,0.0,0.1665168552982559,30,0.0317614727984626,0.0053865859750512,0.0,FORCE_BUY
2019-05-06,0.27163226095548,0.05,0.26,0.21000000000000002,FORCE_SELL,0.0,0.1335627210870486,30,0.0,0.0,0.0,FORCE_BUY
2019-05-07,0.304931577547497,0.05,0.26,0.21000000000000002,FORCE_SELL,0.0,0.14540112412303738,30,-0.0374654696132597,0.0004809512002787,0.0,FREE
2019-05-08,0.3112766697358402,0.05,0.26,0.21000000000000002,FORCE_SELL,0.0,0.10025549962352259,30,-0.0006450614098462,-0.0006450614098462,0.0,FORCE_SELL
2019-05-09,0.2924815928229197,0.05,0.26,0.21000000000000002,FORCE_SELL,0.0,0.1012161418610692,30,0.0120927152317881,-0.0153457986843505,0.0,FORCE_BUY
2019-05-10,0.3075333187055308,0.295,0.315,0.020000000000000018,FREE,-0.0269665894806483,0.1405034576054523,30,0.0143830631822691,-0.0269665894806483,0.0,FORCE_BUY
2019-05-13,0.3307745775603891,0.05,0.26,0.21000000000000002,FORCE_SELL,0.0,0.09863613273878219,30,-0.0697354860872553,-0.0689326550683991,0.0,FORCE_SELL
2019-05-14,0.283654744680388,0.05,0.26,0.21000000000000002,FORCE_SELL,0.0,0.0788262406635859,30,0.0169479425454753,0.0037408264085212,0.0,FORCE_BUY
2019-05-15,0.314305084702591,0.295,0.315,0.020000000000000018,FREE,0.0615124045197079,0.08113487757140238,30,0.0418953323903819,0.0615124045197079,0.0,FREE
2019-05-16,0.3267277375968815,0.295,0.315,0.020000000000000018,FORCE_SELL,0.0,0.14164981619366068,30,0.0453991092840013,0.025835352980695,0.0,FORCE_BUY
2019-05-17,0.3162159874902732,0.295,0.33,0.03500000000000003,FREE,0.0106330670777386,0.1536585025076891,30,-0.0130718077975008,0.0106330670777386,0.0,FREE
2019-05-20,0.3133046192358434,0.295,0.33,0.03500000000000003,FREE,-0.0231355659544867,0.1707100209857572,30,-0.0446773079891148,-0.0231355659544867,-0.0463696302614298,FREE
2019-05-21,0.2585527517391074,0.295,0.33,0.03500000000000003,FORCE_BUY,0.0169161803264824,0.14085865260415598,30,0.0169161803264824,0.027599864532814,0.0061603090022274,FREE
2019-05-22,0.2710160577570178,0.295,0.33,0.03500000000000003,FORCE_BUY,-0.0073787772312018,0.15777483293063838,30,-0.0073787772312018,-0.0044687481936403,-0.006676036542516,FREE
2019-05-23,0.2730708637740206,0.295,0.33,0.03500000000000003,FORCE_BUY,-0.0214342342342341,0.15964136811828045,30,-0.0214342342342341,-0.0277909909909909,-0.0277909909909909,FORCE_BUY
2019-05-24,0.2687440834893642,0.295,0.33,0.03500000000000003,FORCE_BUY,-0.0185362735698307,0.11914524463323217,30,-0.0185362735698307,-0.0018709263377799,0.0,FORCE_SELL
2019-05-28,0.3007815706889116,0.295,0.33,0.03500000000000003,FREE,0.0023755426680392,0.10382656574984736,30,-0.0145253863134658,0.0023755426680392,-0.0023988226637233,FREE
2019-05-29,0.311036277560809,0.295,0.33,0.03500000000000003,FREE,-0.0016224016370257,0.09764307301988508,30,-0.0074361904761903,-0.0016224016370257,-0.0024838095238094,FREE
2019-05-30,0.2749016681876695,0.295,0.33,0.03500000000000003,FORCE_BUY,-0.018904226728561,0.09602067138285937,30,-0.018904226728561,-0.0081423607848297,0.0,FORCE_SELL
2019-05-31,0.2771732356262944,0.295,0.33,0.03500000000000003,FORCE_BUY,-0.0174451410658306,0.07648243377467176,30,-0.0174451410658306,-0.009003280599642,-0.0127272727272726,FREE
2019-06-03,0.2656046727788396,0.295,0.33,0.03500000000000003,FORCE_BUY,-0.0348418428042957,0.0554130062007845,30,-0.0348418428042957,-0.0348418428042957,-0.0348418428042957,FORCE_BUY
2019-06-04,0.3026915822182862,0.245,0.33,0.08500000000000002,FREE,0.0034241769883017,0.008314600147475322,30,0.078041841004184,0.0034241769883017,-0.0020920502092049,FORCE_BUY
2019-06-05,0.3157743230437792,0.31,0.33,0.020000000000000018,FREE,0.0060132566368089,0.03342184762183672,30,0.0073759882732702,0.0060132566368089,0.0,FORCE_BUY
2019-06-06,0.2796113853450344,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0,0.03943510425864562,30,0.0,0.0,0.0,FORCE_BUY
2019-06-07,0.2891263701958578,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0,0.022534847028556917,30,0.0,0.0,0.0,FORCE_BUY
2019-06-10,0.2795292838947772,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0,0.04354076418832003,30,0.0,0.0,0.0,FORCE_BUY
2019-06-11,0.2674033017169367,0.31,0.33,0.020000000000000018,FORCE_BUY,-0.0178407804667707,0.029670636824367713,30,-0.0178407804667707,0.008596992400151,0.0,FREE
2019-06-12,0.2709398872075797,0.31,0.33,0.020000000000000018,FORCE_BUY,-0.0005257696298858,0.029020134958664123,30,-0.0005257696298858,-0.0030990109867053,0.0,FORCE_SELL
2019-06-13,0.2698572130326895,0.31,0.33,0.020000000000000018,FORCE_BUY,-0.0036194486877777,0.011115785607416313,30,-0.0036194486877777,0.0076238526932247,0.0,FREE
2019-06-14,0.2689245834109239,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0005146036161333,0.043412038908359436,30,0.0005146036161333,0.012071385029769,0.0,FREE
2019-06-17,0.2698206230017658,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0202878855114266,0.05673152057327301,30,0.0202878855114266,0.0227536014366874,0.0,FREE
2019-06-18,0.283306973487365,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0485898742779475,0.045257933286237034,30,0.0485898742779475,0.0195869146075278,0.0,FORCE_BUY
2019-06-19,0.2977603552173735,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0118571465434933,0.09384780756418454,30,0.0118571465434933,0.0063737001006372,0.0,FORCE_BUY
2019-06-20,0.2723655914980392,0.31,0.33,0.020000000000000018,FORCE_BUY,-0.0127512024160173,0.1431704237209375,30,-0.0127512024160173,-0.0176077307653162,0.0,FORCE_SELL
2019-06-21,0.2957009335561262,0.31,0.33,0.020000000000000018,FORCE_BUY,-0.0003172588832487,0.13106428271476633,30,-0.0003172588832487,-0.0003053394855622,0.0,FORCE_SELL
2019-06-24,0.2608394200730633,0.31,0.33,0.020000000000000018,FORCE_BUY,-0.00611812494515,0.11865430859972963,30,-0.00611812494515,0.0012510411585394,-0.0001629828366536,FREE
2019-06-25,0.2482648000004472,0.305,0.33,0.025000000000000022,FORCE_BUY,-0.043734968887984,0.09815312047231053,30,-0.043734968887984,-0.0391495017184421,0.0025576749335132,FORCE_SELL
2019-06-26,0.3064019177800111,0.305,0.33,0.025000000000000022,FREE,-0.0014483614376475,0.054418151584326536,30,0.0059563203176704,-0.0014483614376475,0.003150231634679,FORCE_BUY
2019-06-27,0.2825515685584174,0.31,0.33,0.020000000000000018,FORCE_BUY,-0.0006465210701216,0.04342652935652161,30,-0.0006465210701216,-0.0006465210701216,-0.0006465210701216,FORCE_BUY
2019-06-28,0.2335665975864306,0.31,0.33,0.020000000000000018,FORCE_BUY,0.0113359589573509,-0.018732396233307885,30,0.0113359589573509,0.0238826885739032,0.003718194538011,FREE
2019-07-01,0.2192806401558784,0.05,0.32,0.27,FREE,0.006982945736434,-0.0209464988623437,30,-0.0105426356589148,0.006982945736434,0.006982945736434,FREE
2019-07-02,0.2514017564649872,0.05,0.32,0.27,FREE,0.0,-0.02459662020364828,30,0.0,0.0,0.0,FORCE_BUY
2019-07-03,0.1937730170341454,0.05,0.32,0.27,FREE,0.0,-0.0014610542491616026,30,0.0,0.0,0.0,FORCE_BUY
2019-07-05,0.1729249256492111,0.05,0.32,0.27,FREE,-0.0053375385339837,-0.029060918781975587,30,-0.007843137254902,-0.0053375385339837,0.0,FORCE_SELL
2019-07-08,0.2215788732569373,0.05,0.32,0.27,FREE,-0.0027607361963191,-0.029929709122318994,30,-0.0145766871165645,-0.0027607361963191,-0.0027607361963191,FREE
2019-07-09,0.1892221582744088,0.05,0.32,0.27,FREE,0.0,-0.004899454327647207,30,0.0,0.0,0.0,FORCE_BUY
2019-07-10,0.2229503661878064,0.05,0.32,0.27,FREE,0.0044762757385853,-0.0030285279898672975,30,0.0077588779468817,0.0044762757385853,0.0,FORCE_BUY
2019-07-11,0.2313784832861105,0.05,0.32,0.27,FREE,-0.004439601827519,-0.000927794919321206,30,-0.0091149661864155,-0.004439601827519,0.0,FORCE_SELL
2019-07-12,0.2289350208416174,0.05,0.32,0.27,FREE,0.0041186962646735,-0.003744995109814501,30,0.0095881352730021,0.0041186962646735,0.0007320989986774,FORCE_BUY
2019-07-15,0.1864728916963491,0.32,0.34,0.020000000000000018,FORCE_BUY,0.0,0.021388146647481107,30,0.0,0.0,0.0,FORCE_BUY
2019-07-16,0.1751506849879316,0.32,0.34,0.020000000000000018,FORCE_BUY,0.0,0.0388332877133117,30,0.0,0.0,0.0,FORCE_BUY
2019-07-17,0.2269233354318951,0.32,0.34,0.020000000000000018,FORCE_BUY,-0.0137190575603937,0.0736751305176074,30,-0.0137190575603937,-0.0137190575603937,0.0,FORCE_SELL
2019-07-18,0.2640807527270099,0.05,0.32,0.27,FREE,0.0423535871257569,0.03521795079493101,30,0.0285817961899002,0.0423535871257569,-0.0021167221046264,FREE
2019-07-19,0.2195757283787313,0.05,0.3,0.25,FREE,-0.0071563547698871,0.0761568743562055,30,-0.0071563547698871,-0.0071563547698871,0.0,FORCE_SELL
2019-07-22,0.2910913748655467,0.05,0.3,0.25,FREE,0.0233526011560694,0.06900051958631839,30,0.0267721326437483,0.0233526011560694,0.0233526011560694,FORCE_BUY
2019-07-23,0.2249504357117633,0.05,0.3,0.25,FREE,-0.0043912746927255,0.0923531207423878,30,0.0002934685636475,-0.0043912746927255,0.0,FORCE_BUY
2019-07-24,0.2056034028831926,0.05,0.3,0.25,FREE,0.0207039337474118,0.0879618460496623,30,0.0325347530316471,0.0207039337474118,0.0,FORCE_BUY
2019-07-25,0.1970514001567799,0.21,0.3,0.09,FORCE_BUY,0.0170688640376693,0.10939400796024011,30,0.0170688640376693,0.0148557975279577,0.0,FORCE_BUY
2019-07-26,0.2571110924789443,0.21,0.3,0.09,FREE,0.0,0.12956188298461468,30,0.0,0.0,0.0,FORCE_BUY
2019-07-29,0.1942363455195309,0.21,0.3,0.09,FORCE_BUY,-0.0020068807339448,0.12193803029139001,30,-0.0020068807339448,0.003440366972477,0.0,FREE
2019-07-30,0.2195694370735396,0.21,0.3,0.09,FREE,-0.0131464844427484,0.1078597645276762,30,-0.0024512354457895,-0.0131464844427484,-0.0131464844427484,FORCE_BUY
2019-07-31,0.2562520505263959,0.21,0.3,0.09,FREE,-0.0212330101060854,0.0719596786482404,30,-0.0434476197188061,-0.0212330101060854,0.0,FORCE_SELL
2019-08-01,0.3853267202164099,0.21,0.235,0.024999999999999994,FORCE_SELL,0.0,0.05973497761733281,30,-0.0359147025813693,-0.0259370608425816,0.0,FORCE_SELL
2019-08-02,0.4262504148102493,0.21,0.235,0.024999999999999994,FORCE_SELL,0.0,0.05973497761733281,30,-0.0174603174603175,-0.0068637675392448,0.0,FORCE_SELL
2019-08-05,0.2966353331029873,0.21,0.235,0.024999999999999994,FORCE_SELL,0.0,0.05973497761733281,30,-0.1190230478156174,-0.1109383402583362,0.0,FORCE_SELL
2019-08-06,0.299790255358006,0.21,0.235,0.024999999999999994,FORCE_SELL,0.0262608695652172,0.05973497761733281,30,0.0309710144927534,0.0632787674814681,0.0262608695652172,FREE
2019-08-07,0.2917317936951198,0.21,0.235,0.024999999999999994,FORCE_SELL,0.0,0.0861588300192036,30,-0.0080810301939172,0.0112812334693535,0.0,FREE
2019-08-08,0.2928622198403861,0.21,0.295,0.08499999999999999,FREE,0.0,0.11811968767934179,30,0.0,0.0,0.0,FORCE_BUY
2019-08-09,0.3097437163913272,0.21,0.295,0.08499999999999999,FORCE_SELL,0.0,0.11496945604466279,30,-0.0067368421052631,-0.0120978155746822,0.0,FORCE_SELL
2019-08-12,0.2877064043321755,0.21,0.295,0.08499999999999999,FREE,-0.0345354151386686,0.1156159771147844,30,-0.0423275580254984,-0.0345354151386686,-0.0026152337365153,FORCE_SELL
2019-08-13,0.2774698268729719,0.21,0.265,0.05500000000000002,FORCE_SELL,0.0,0.07783682133501241,30,0.0843797643797645,0.0142624401562272,0.0,FORCE_BUY
2019-08-14,0.3228537184900822,0.23,0.28,0.05000000000000002,FORCE_SELL,0.0,0.0974323983045171,30,-0.0835221754613144,-0.0803187871248911,0.0,FORCE_SELL
2019-08-15,0.3240131321674846,0.23,0.28,0.05000000000000002,FORCE_SELL,0.0,0.0974323983045171,30,0.0072765957446809,0.0072765957446809,0.0,FORCE_BUY
2019-08-16,0.2755915601275496,0.23,0.28,0.05000000000000002,FREE,0.009795436464787,0.0974323983045171,30,0.0139268872788266,0.009795436464787,0.0,FORCE_BUY
2019-08-19,0.2774013565557135,0.23,0.28,0.05000000000000002,FREE,0.016321406107782,0.11507097202420612,30,0.0121999524677175,0.016321406107782,0.0158308907021574,FREE
2019-08-20,0.3074091293532642,0.23,0.28,0.05000000000000002,FORCE_SELL,0.0,0.14596906524855258,30,-0.0246990130729086,-0.0032221533997533,0.0,FORCE_SELL
2019-08-21,0.347923081063923,0.23,0.28,0.05000000000000002,FORCE_SELL,0.0,0.14596906524855258,30,0.0173739157533889,0.0247844541544345,0.0,FREE
2019-08-22,0.2678402650333032,0.23,0.28,0.05000000000000002,FREE,0.0070517078517178,0.13821018730167092,30,0.0004963297719495,0.0070517078517178,0.0,FREE
2019-08-23,0.2668244684259634,0.23,0.28,0.05000000000000002,FREE,0.011955182000476,0.14970149698090768,30,-0.1014492753623188,0.011955182000476,-0.0003220611916264,FREE
2019-08-26,0.3981639706286558,0.225,0.28,0.05500000000000002,FORCE_SELL,0.0097594980829556,0.1520685437083816,30,0.0083652840711048,0.0229354638337662,0.0097594980829556,FREE
2019-08-27,0.2565468821062611,0.225,0.28,0.05500000000000002,FREE,-0.0164115884455084,0.1618280417913372,30,-0.0090326975476839,-0.0164115884455084,0.0,FORCE_SELL
2019-08-28,0.3214493850010561,0.225,0.28,0.05500000000000002,FORCE_SELL,0.0,0.1454164533458288,30,0.007994438651373,0.0345662713989331,0.0,FREE
2019-08-29,0.2666837724177733,0.225,0.28,0.05500000000000002,FREE,0.0122801324064008,0.15913551090622247,30,0.0078009950248756,0.0122801324064008,0.0,FREE
2019-08-30,0.2849650983655357,0.225,0.28,0.05500000000000002,FORCE_SELL,0.0,0.1290620561868664,30,0.0075033377837116,0.0120305031416311,0.0,FREE
2019-09-03,0.2688583610672959,0.225,0.285,0.05999999999999997,FREE,0.0144270371440492,0.1482489140983846,30,-0.001198289713772,0.0144270371440492,0.0,FREE
2019-09-04,0.2268938806559387,0.225,0.285,0.05999999999999997,FREE,0.0036124794745483,0.1393233500863644,30,0.0055829228243022,0.0036124794745483,0.0,FORCE_BUY
2019-09-05,0.2251879038691347,0.23,0.285,0.054999999999999966,FORCE_BUY,0.0,0.14461280434701912,30,0.0,0.0,0.0,FORCE_BUY
2019-09-06,0.2261883055416727,0.23,0.285,0.054999999999999966,FORCE_BUY,0.0,0.11207805131537199,30,0.0,0.0,0.0,FORCE_BUY
2019-09-09,0.2341128965729097,0.23,0.285,0.054999999999999966,FREE,0.0034167563377187,0.09500918727770269,30,-0.0104938271604937,0.0034167563377187,0.0,FREE
2019-09-10,0.252629403119519,0.23,0.285,0.054999999999999966,FREE,-0.0088958888481135,0.0984259436154214,30,0.0033322774786188,-0.0088958888481135,-0.004117833386126,FORCE_BUY
2019-09-11,0.1758960340700209,0.23,0.285,0.054999999999999966,FORCE_BUY,0.0487167240642516,0.0915369355012527,30,0.0487167240642516,0.0061605479004454,0.0,FORCE_BUY
2019-09-12,0.1994946138265179,0.23,0.285,0.054999999999999966,FORCE_BUY,-0.0006154737337533,0.14270489501129383,30,-0.0006154737337533,0.007687387615703,0.007687387615703,FREE
2019-09-13,0.2686146629621126,0.18,0.285,0.10499999999999998,FREE,0.0055385802904314,0.1696548493833283,30,-0.0057856272838003,0.0055385802904314,0.0,FREE
2019-09-16,0.2329655512253786,0.18,0.285,0.10499999999999998,FREE,0.0078145263625504,0.1751934296737597,30,0.0117636730752349,0.0078145263625504,0.0004765667130693,FORCE_BUY
2019-09-17,0.1925709262037358,0.26,0.285,0.024999999999999967,FORCE_BUY,0.0121155638397016,0.18632115847563657,30,0.0121155638397016,0.0015182585421185,0.0,FORCE_BUY
2019-09-18,0.1919300130412403,0.26,0.3,0.03999999999999998,FORCE_BUY,-0.0004671173939765,0.21481567229878928,30,-0.0004671173939765,-0.0169721820805115,-0.0043761524277811,FORCE_BUY
2019-09-19,0.2058218118950423,0.26,0.285,0.024999999999999967,FORCE_BUY,0.0120407533189255,0.1717087353561445,30,0.0120407533189255,0.0191762469920675,0.0123494905835133,FREE
2019-09-20,0.2418294300169751,0.195,0.285,0.08999999999999997,FREE,-0.033986527862829,0.1875717799088855,30,-0.033986527862829,-0.033986527862829,0.0,FORCE_SELL
2019-09-23,0.28958628745093,0.195,0.285,0.08999999999999997,FORCE_SELL,0.0001511811023621,0.1535852520460565,30,0.0157480314960629,0.0108044493524784,0.0001511811023621,FORCE_BUY
2019-09-24,0.1869985677567609,0.195,0.285,0.08999999999999997,FORCE_BUY,-0.0448929724608231,0.1537364331484186,30,-0.0448929724608231,-0.0448929724608231,0.0,FORCE_SELL
2019-09-25,0.3230858963187881,0.195,0.29,0.09499999999999997,FORCE_SELL,0.0094468367008943,0.12211196267422708,30,0.0397482610135805,0.0148019923332597,0.0094468367008943,FORCE_BUY
2019-09-26,0.3227463819948371,0.195,0.4,0.20500000000000002,FREE,-0.001920209290756,0.11891386137547431,30,-0.0114942528735632,-0.001920209290756,0.0,FORCE_SELL
2019-09-27,0.2481775124031592,0.195,0.4,0.20500000000000002,FREE,-0.0034432985058064,0.19731243920960942,30,-0.0220922677063027,-0.0034432985058064,0.0,FORCE_SELL
2019-09-30,0.3520736365088736,0.195,0.4,0.20500000000000002,FREE,0.0210478100343842,0.18659254495912206,30,0.0217821782178218,0.0210478100343842,0.0095709570957096,FORCE_BUY
2019-10-01,0.2435858139308378,0.195,0.4,0.20500000000000002,FREE,0.0006628130964003,0.19784491852871927,30,0.0034898224569412,0.0006628130964003,0.0,FORCE_BUY
2019-10-02,0.3669524565453561,0.195,0.4,0.20500000000000002,FREE,-0.034494543502196,0.18218632551733754,30,-0.0338367346938775,-0.034494543502196,0.0,FORCE_SELL
2019-10-03,0.3000265581200672,0.195,0.355,0.15999999999999998,FREE,0.0200070200070201,0.17223251316628027,30,0.0296665496665497,0.0200070200070201,0.0,FORCE_BUY
2019-10-04,0.3015555931565405,0.195,0.355,0.15999999999999998,FREE,0.007662784189344,0.16745507901886586,30,0.0261467523121619,0.007662784189344,0.0,FORCE_BUY
2019-10-07,0.2975784713702667,0.195,0.355,0.15999999999999998,FREE,0.0,0.16806615535649208,30,0.0,0.0,0.0,FORCE_BUY
2019-10-08,0.3554064554103129,0.195,0.355,0.15999999999999998,FORCE_SELL,0.0,0.1561109733560161,30,-0.0474614121510673,-0.0474614121510673,0.0,FORCE_SELL
2019-10-09,0.3989812616362647,0.195,0.355,0.15999999999999998,FORCE_SELL,0.0,0.1463514752730605,30,-0.0198119543317661,-0.0166205792530853,0.0,FORCE_SELL
2019-10-10,0.3031722426637599,0.195,0.355,0.15999999999999998,FREE,-0.0071756245518699,0.16276306371856888,30,0.0030779220779219,-0.0071756245518699,0.0,FORCE_BUY
2019-10-11,0.2851926180240721,0.195,0.355,0.15999999999999998,FREE,0.0,0.12102116776776592,30,0.0,0.0,0.0,FORCE_BUY
2019-10-14,0.2898184520780111,0.325,0.355,0.02999999999999997,FORCE_BUY,0.0262568043547869,0.10895404525303472,30,0.0262568043547869,0.0182519229316467,0.0,FORCE_BUY
2019-10-15,0.2193516883113669,0.325,0.355,0.02999999999999997,FORCE_BUY,0.0,0.12770751182411003,30,0.0,0.0,0.0,FORCE_BUY
2019-10-16,0.1954554639496841,0.325,0.355,0.02999999999999997,FORCE_BUY,0.0009036733098866,0.128905801537882,30,0.0009036733098866,0.0081839573527477,0.0,FREE
2019-10-17,0.1952551715910135,0.325,0.355,0.02999999999999997,FORCE_BUY,-0.0012150668286755,0.12422655202346641,30,-0.0012150668286755,0.0047144592952612,0.0047144592952612,FREE
2019-10-18,0.2339569467977481,0.325,0.355,0.02999999999999997,FORCE_BUY,-0.0103605778157375,0.12301148519479091,30,-0.0103605778157375,-0.0112888056822719,0.0,FORCE_SELL
2019-10-21,0.2546852940552513,0.325,0.355,0.02999999999999997,FORCE_BUY,0.0170225936242648,0.11265090737905341,30,0.0170225936242648,0.0038749613122873,0.0038749613122873,FORCE_BUY
2019-10-22,0.1768535380824921,0.325,0.355,0.02999999999999997,FORCE_BUY,-0.0047244094488187,0.14016732816381192,30,-0.0047244094488187,-0.0047244094488187,0.0,FORCE_SELL
2019-10-23,0.311077056044884,0.325,0.355,0.02999999999999997,FORCE_BUY,0.0292147893553033,0.13211064123637442,30,0.0292147893553033,0.014221267630515,0.0053577295357477,FORCE_BUY
2019-10-24,0.1675504832129218,0.325,0.355,0.02999999999999997,FORCE_BUY,-0.0024532352039251,0.11260870652742608,30,-0.0024532352039251,0.0124180422467402,0.0038270469181231,FREE
2019-10-25,0.195186035986338,0.325,0.355,0.02999999999999997,FORCE_BUY,0.0399079987276419,0.1107709450572543,30,0.0399079987276419,0.0094202361071953,0.0024346081381975,FORCE_BUY
2019-10-28,0.2009849654738047,0.325,0.355,0.02999999999999997,FORCE_BUY,0.0,0.1564645710686965,30,0.0,0.0,0.0,FORCE_BUY
2019-10-29,0.2027879999921911,0.325,0.355,0.02999999999999997,FORCE_BUY,-0.011699421965318,0.14470089799346159,30,-0.011699421965318,-0.007130996679887,0.0,FORCE_SELL
