side,seen_idx,exec_px,qty,fee,reason,ts,p_day,pred,th,gate,pnl,entry_px,entry_idx
buy,12034,215.35,464.3603436266543,0.0,5m BUY signal,2020-01-07 16:00:00,0.21140633635895126,1.9523398876190186,1.9499999999999993,FREE,,,
sell,12167,216.1213,464.3603436266543,0.0,5m SELL signal,2020-01-08 11:15:00,0.22602987612181202,1.6177887916564941,1.5499999999999994,FREE,358.16113303923686,215.35,12034.0
buy,12549,218.711,458.8619737143501,0.0,5m BUY signal,2020-01-10 12:05:00,0.23844257342454026,2.1592659950256348,-0.5,FREE,,,
sell,12561,219.21,458.8619737143501,0.0,5m SELL signal,2020-01-10 13:05:00,0.23844257342454026,1.5553641319274902,1.5499999999999994,FREE,228.9721248834585,218.711,12549.0
buy,12574,218.87,459.57478529685517,0.0,5m BUY signal,2020-01-10 14:10:00,0.23844257342454026,2.0255634784698486,-0.5,FREE,,,
sell,13728,224.52,459.57478529685517,0.0,5m SELL signal,2020-01-22 04:00:00,0.22103664476408383,0.598324716091156,0.4999999999999998,FREE,2596.597536927234,218.87,12574.0
buy,14285,219.75,469.5505383155855,0.0,5m BUY signal,2020-01-27 04:00:00,0.2554545288530756,2.5703837871551514,2.4499999999999993,FREE,,,
sell,14324,218.76,469.5505383155855,0.0,5m SELL signal,2020-01-27 07:15:00,0.2554545288530756,0.3426862061023712,-0.5,FREE,-464.8550329324339,219.75,14285.0
buy,14851,220.03,466.8403206922578,0.0,FORCE_BUY->first acceptable 5m signal,2020-01-30 04:00:00,0.19117207238913234,2.087714910507202,-0.5,FORCE_BUY,,,
sell,15610,229.73,466.8403206922578,0.0,5m SELL signal,2020-02-05 04:20:00,0.22929242920549306,3.7702274322509766,1.8499999999999996,FREE,4528.351110714895,220.03,14851.0
buy,15643,229.59,467.1249918229556,0.0,5m BUY signal,2020-02-05 07:05:00,0.22929242920549306,0.920056164264679,0.8999999999999997,FREE,,,
sell,15649,229.9,467.1249918229556,0.0,5m SELL signal,2020-02-05 07:35:00,0.22929242920549306,3.521951675415039,1.8499999999999996,FREE,144.8087474651173,229.59,15643.0
buy,15653,229.88,467.16563259134114,0.0,5m BUY signal,2020-02-05 07:55:00,0.22929242920549306,0.9110881090164185,0.8999999999999997,FREE,,,
sell,15655,230.03,467.16563259134114,0.0,5m SELL signal,2020-02-05 08:05:00,0.22929242920549306,3.5273985862731934,1.8499999999999996,FREE,70.07484488870382,229.88,15653.0
buy,15698,227.3022,472.771976975965,0.0,5m BUY signal,2020-02-05 12:05:00,0.22929242920549306,0.9072768092155457,0.8999999999999997,FREE,,,
sell,15723,227.83,472.771976975965,0.0,5m SELL signal,2020-02-05 13:45:00,0.22929242920549306,3.7818710803985596,1.8499999999999996,FREE,249.52904944792064,227.3022,15698.0
buy,15748,228.08,472.25376847787663,0.0,5m BUY signal,2020-02-05 15:50:00,0.22929242920549306,0.9388992190361023,0.8999999999999997,FREE,,,
sell,15757,228.71,472.25376847787663,0.0,5m SELL signal,2020-02-05 16:35:00,0.22929242920549306,3.738030195236206,1.8499999999999996,FREE,297.51987414106014,228.08,15748.0
buy,15843,229.19,471.2647121976315,0.0,FORCE_BUY->first acceptable 5m signal,2020-02-06 08:05:00,0.15360678344665826,1.00360906124115,-0.5,FORCE_BUY,,,
sell,16365,232.59,471.2647121976315,0.0,5m SELL signal,2020-02-11 04:00:00,0.22533660357221222,1.4994527101516724,-0.5,FREE,1602.3000214719498,229.19,15843.0
buy,16482,232.538,471.370096113526,0.0,5m BUY signal,2020-02-11 13:50:00,0.22533660357221222,0.9766964316368103,0.8999999999999997,FREE,,,
sell,17983,222.295,471.370096113526,0.0,FORCE_SELL->first acceptable 5m signal,2020-02-24 14:25:00,0.30112816950643256,0.47384512424468994,-0.5,FORCE_SELL,-4828.243894490858,232.538,16482.0
buy,24219,198.96,526.654681923785,0.0,5m BUY signal,2020-04-09 07:30:00,0.23596917553455332,2.015124559402466,-0.5,FREE,,,
sell,24223,199.13,526.654681923785,0.0,5m SELL signal,2020-04-09 07:50:00,0.23596917553455332,6.233707904815674,-0.5,FREE,89.53129592703687,198.96,24219.0
buy,24250,200.67,522.6129805724987,0.0,5m BUY signal,2020-04-09 10:05:00,0.23596917553455332,1.359755516052246,-0.5,FREE,,,
sell,24270,201.2901,522.6129805724987,0.0,5m SELL signal,2020-04-09 11:45:00,0.23596917553455332,6.672035217285156,-0.5,FREE,324.0723092530106,200.67,24250.0
buy,24297,200.73,524.0712355937644,0.0,5m BUY signal,2020-04-09 14:00:00,0.23596917553455332,1.4640812873840332,-0.5,FREE,,,
sell,24315,200.59,524.0712355937644,0.0,5m SELL signal,2020-04-09 15:30:00,0.23596917553455332,6.247732162475586,-0.5,FREE,-73.36997298311987,200.73,24297.0
buy,24375,198.3,530.1232937355179,0.0,FORCE_BUY->first acceptable 5m signal,2020-04-13 04:30:00,0.19402408474035784,3.329704523086548,1.8999999999999995,FORCE_BUY,,,
sell,24561,205.92,530.1232937355179,0.0,5m SELL signal,2020-04-14 04:00:00,0.22500368558570205,3.6658377647399902,-0.5,FREE,4039.539498264634,198.3,24375.0
buy,24804,208.82,522.7611753951626,0.0,5m BUY signal,2020-04-15 08:20:00,0.2314934280963803,3.8726248741149902,1.8999999999999995,FREE,,,
sell,24816,208.25,522.7611753951626,0.0,5m SELL signal,2020-04-15 09:20:00,0.2314934280963803,3.0141329765319824,-0.5,FREE,-297.9738699752391,208.82,24804.0
buy,24820,207.4334,524.8191215881463,0.0,5m BUY signal,2020-04-15 09:40:00,0.2314934280963803,4.560736656188965,1.8999999999999995,FREE,,,
sell,24833,209.0,524.8191215881463,0.0,5m SELL signal,2020-04-15 10:45:00,0.2314934280963803,3.2447564601898193,-0.5,FREE,822.181635879987,207.4334,24820.0
buy,24839,208.71,525.5483513579732,0.0,5m BUY signal,2020-04-15 11:15:00,0.2314934280963803,3.696286201477051,1.8999999999999995,FREE,,,
sell,24854,208.99,525.5483513579732,0.0,5m SELL signal,2020-04-15 12:30:00,0.2314934280963803,3.2340645790100098,-0.5,FREE,147.15353838023307,208.71,24839.0
buy,24892,209.68,523.818914299422,0.0,5m BUY signal,2020-04-15 15:40:00,0.2314934280963803,3.4647648334503174,1.8999999999999995,FREE,,,
sell,24943,211.57,523.818914299422,0.0,5m SELL signal,2020-04-16 04:00:00,0.2242539615103435,3.43045973777771,-0.5,FREE,990.0177480259003,209.68,24892.0
buy,24953,211.43,524.16576502071,0.0,5m BUY signal,2020-04-16 04:50:00,0.2242539615103435,3.8361666202545166,-0.5,FREE,,,
sell,24963,211.62,524.16576502071,0.0,5m SELL signal,2020-04-16 05:40:00,0.2242539615103435,3.294753074645996,-0.5,FREE,99.5914953539337,211.43,24953.0
buy,24984,210.69,526.4794683833245,0.0,5m BUY signal,2020-04-16 07:30:00,0.2242539615103435,3.94758939743042,-0.5,FREE,,,
sell,25020,211.375,526.4794683833245,0.0,5m SELL signal,2020-04-16 10:30:00,0.2242539615103435,2.988386392593384,-0.5,FREE,360.6384358425785,210.69,24984.0
