bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
2.1049957275390625,0.015824061823878754,7,0.80999755859375,0.006216404755355244,7,2.0,0.2345716223344134,2.1049957275390625,2s,14,2s,buy,True,0,False,25.165497614528814,0.7181946782733277,17.016396635776985,131.1999969482422,162,0.08527451183543579,0.02753284887515406,-0.11548332592056346,0.775322,,165,0,0.00020931977558475857,42.99555736828176,2025/07/16 14:00,128156.0
2.5099945068359375,0.01886859328698133,8,0.80999755859375,0.006216404755355244,7,2.0,0.7345716223344134,2.5099945068359375,2s,14,2s,buy,True,0,False,20.912567764515483,-4.605011335564477,12.406708064488829,130.59500122070312,163,0.05788400255221361,-0.0516780345806751,-0.21912407426577743,0.924493,,165,1,-0.00039309274184185124,34.219900343422,2025/07/16 14:05,96428.0
2.6349945068359375,0.01980826632389401,9,0.80999755859375,0.006216404755355244,7,2.0,0.8888930751262151,2.6349945068359375,2s,14,2s,buy,True,0,False,16.698758079563394,-8.58410003014913,8.271138709659219,130.38999938964844,164,0.020406733540698607,-0.1295023425053614,-0.29981815209212004,0.970533,,165,2,-0.0009856661844482174,31.84783784513725,2025/07/16 14:10,71150.0
2.714996337890625,0.020409670832259873,10,0.80999755859375,0.006216404755355244,7,2.0,0.9876610654811242,2.714996337890625,2s,14,2s,buy,True,1,False,13.961153777946404,-2.464472031755527,8.485945174712427,130.4949951171875,165,-0.019799466248665843,-0.18062426540612364,-0.3216495983149156,1,0.013736540391822198,,3,-0.001375455193624025,34.35758799119127,2025/07/16 14:15,40497.0
1.8000030517578125,0.01466278120262897,10,3.7100067138671875,0.030865281265062817,6,1.0,0.7951480428890471,1.8000030517578125,2s,15,2s,buy,True,0,False,20.698014790735066,12.432366244839372,17.942798608769834,121.25,265,-1.252181663787852,-1.0308178459969497,0.4427276355818046,0.662985,,165,4,-0.00840891049527327,34.76670486764874,2025/07/17 16:05,153741.0
2.470001220703125,0.020120570036827552,14,3.7100067138671875,0.030865281265062817,6,1.0,0.9757402144452351,2.470001220703125,2s,15,2s,buy,True,0,False,26.3593213171985,8.254335160164707,20.32432593152057,120.31999969482422,269,-1.0453339635875434,-0.8986108040741669,0.2934463190267529,0.909762,,165,5,-0.0073552806693660275,30.04865555269639,2025/07/17 16:25,344820.0
2.714996337890625,0.020409670832259873,10,0.80999755859375,0.006216404755355244,7,2.0,0.9876610654811242,2.714996337890625,2s,15,2s,buy,True,1,False,13.961153777946404,-2.464472031755527,8.485945174712427,130.4949951171875,165,-0.019799466248665843,-0.18062426540612364,-0.3216495983149156,1,0.013736540391822198,,6,-0.001375455193624025,34.35758799119127,2025/07/16 14:15,40497.0
0.5099945068359375,0.004093382469109494,5,5.400001525878906,0.04508642963372344,53,2.0,0.20185111664634517,0.5099945068359375,2s,,2s,buy,True,0,False,50.635299734491845,1.699989911125229,34.32352979336964,124.11000061035156,380,0.018764022957576804,-0.013671401570050534,-0.06487084905525467,,,,7,-0.00010992131650441725,38.8675112099746,2025/07/18 19:10,108733.0
0.5349960327148438,0.004294052880970664,6,5.400001525878906,0.04508642963372344,53,2.0,0.20648102753786793,0.5349960327148438,2s,,2s,buy,True,0,False,42.31886589610248,-7.57973713423371,25.68599821932375,124.0999984741211,381,0.008319131457418352,-0.033460434543215456,-0.08355913200126762,,,,8,-0.000269073822062538,38.54048024287246,2025/07/18 19:15,97119.0
0.5399932861328125,0.004334162468938032,8,5.400001525878906,0.04508642963372344,53,2.0,0.20740644457599652,0.5399932861328125,2s,,2s,buy,True,0,False,29.758034325651614,-4.687247407898738,18.276273747801497,124.11000061035156,383,-0.01348765283343831,-0.057171041720565086,-0.08736677777425356,,,,9,-0.00045986735766108004,39.43355695242036,2025/07/18 19:25,121012.0
0.5799942016601562,0.004655222880713473,9,5.400001525878906,0.04508642963372344,53,2.0,0.21481401943234496,0.5799942016601562,2s,,2s,buy,True,0,False,24.47477872047841,-7.224754910560819,13.908267510132003,124.04000091552734,384,-0.024943955364231732,-0.07076916548740542,-0.09165042024634737,,,,10,-0.000569341969480961,36.84898176420123,2025/07/18 19:30,199709.0
0.5799942016601562,0.004655222880713473,10,5.400001525878906,0.04508642963372344,53,2.0,0.21481401943234496,0.5799942016601562,2s,,2s,buy,True,0,False,22.35623546614933,9.644975940174874,18.119148957491177,124.13999938964844,385,-0.03448304302906356,-0.0726393936883909,-0.07631270131865467,,,,11,-0.0005844437629036012,42.6334550790279,2025/07/18 19:35,131664.0
0.7049942016601562,0.005658513704007162,11,5.400001525878906,0.04508642963372344,53,2.0,0.23796216103951884,0.7049942016601562,2s,,2s,buy,True,0,False,19.201714583163103,0.2745892852457459,12.89267281719065,123.9000015258789,386,-0.04607083473703203,-0.0924220015689059,-0.09270233366374774,,,,12,-0.0007437831701012343,34.4722881341838,2025/07/18 19:40,147629.0
1.0399932861328125,0.008347325762112789,12,5.400001525878906,0.04508642963372344,53,2.0,0.29999901100469206,1.0399932861328125,2s,,2s,buy,True,0,False,17.84621094696172,9.713189129753438,15.135203674558959,123.70500183105469,387,-0.06134136475067058,-0.1224234848052248,-0.12216424010910845,,,,13,-0.0009855513381540428,29.526603077447376,2025/07/18 19:45,211201.0
