bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.1798992156982422,0.00611278334464046,14,1.2049999237060547,0.0391678838814313,25,1.0,0.04141083659007197,0.1798992156982422,,466,False,False,59.72599667550473,63.19731024724345,60.88310119941764,-0.039791932390849896,-0.02303491222631493,0.03351404032906993,0.03343134214092076,-0.0007798752753327386,56.570201653807544,2025/05/19 19:50,2s,111392.0
1.1098995208740234,0.03940005388242946,8,0.6450004577636719,0.023906614852010812,15,1.0,0.8758124707983653,1.1098995208740234,,702,True,False,27.781892887632182,5.947464807140236,20.503750194134867,0.06762486543969157,-0.007444201126105554,-0.15013813313159424,0.05468938879500984,-0.0002669291115422788,22.3280050979959,2025/05/23 13:30,2s,75870.0
0.35429954528808594,0.013138896573178006,20,1.5900001525878906,0.05571128596996093,171,1.0,0.23270370841320606,0.35429954528808594,,985,False,False,66.56311165632144,72.08339406506403,68.40320579256897,-0.0034931008829932183,0.010101459817132508,0.027189121400251454,0.06442167820431083,0.0003710144982141505,56.0663429455886,2025/05/29 17:35,2s,26779.0
0.12000083923339844,0.004585435188519583,9,0.6700000762939453,0.02621283608345501,31,1.0,0.2686571413117433,0.12000083923339844,,1162,True,False,40.60024637653666,22.59305243789609,34.597848396989804,0.004799131336667468,0.0029062299614999176,-0.003785802750335101,0.0047984646318978115,0.00011138659489311665,50.548708912410014,2025/06/02 19:20,2s,49779.0
0.4799995422363281,0.018338091928450123,6,0.6700000762939453,0.02621283608345501,31,2.0,0.7985071440161925,0.4799995422363281,,1171,True,False,34.1298174563648,-0.5503366521686672,22.56976608685364,-0.007635711755707525,-0.041288390683167364,-0.06730535785491967,0.042615342817991654,-0.0015846885275995373,22.386715946216313,2025/06/03 13:35,2s,50416.0
0.26000022888183594,0.010034744516133402,18,0.6749992370605469,0.02642392777625998,28,1.0,0.8444449467919772,0.26000022888183594,,1479,True,False,17.067067732442123,-3.3423133496792943,10.263940705068316,-0.042068260585526616,-0.05022634851271235,-0.016316175854371465,0.04580901215921759,-0.001948091439142711,28.694096714037528,2025/06/06 19:45,2s,43794.0
0.5300006866455078,0.019286779311291656,12,0.7900009155273438,0.0276901821420962,39,1.0,0.3417723352680425,0.5300006866455078,,1706,False,False,83.89438018032553,100.88431257273754,89.5576909777962,-0.023010731262401544,0.01633724198164188,0.07869594648808685,0.033737939560950274,0.0005879312492087709,66.5050911223014,2025/06/11 19:10,2s,223170.0
0.49990081787109375,0.019138549142700457,14,0.7899990081787109,0.029576901357438144,35,1.0,0.8860780275576008,0.49990081787109375,,1987,False,False,86.1517615052303,104.66849443011597,92.32400581352553,0.03714685019920852,0.0686556945660648,0.06301768873371255,0.013523688918182985,0.002604127269106633,71.34703418367144,2025/06/17 16:35,2s,56040.0
0.23999977111816406,0.009139366680362873,8,0.7899990081787109,0.029576901357438144,35,2.0,0.7341780403537532,0.23999977111816406,,1999,False,False,48.017250770687525,78.37097066534241,58.13515740223915,0.028196668905339728,0.022087809195330266,-0.012217719420018924,0.012830194437278892,0.0008368506471976767,54.50879130609222,2025/06/17 17:35,2s,28796.0
0.4400005340576172,0.015636124506082098,14,0.9549999237060547,0.03285738538304895,41,1.0,0.49214591717512657,0.4400005340576172,,2593,False,False,62.629008380759075,75.31939855081106,66.85913843744306,-0.024690504329915396,-0.014122268819690476,0.02113647102044984,0.011546533400524327,-0.0004958104768307886,52.681847405314784,2025/06/30 15:05,2s,35101.0
0.1900005340576172,0.006725682621508573,7,0.9549999237060547,0.03285738538304895,41,2.0,0.3455496859365482,0.1900005340576172,,2616,False,False,67.4502779093238,111.50584694730088,82.13546758864949,-0.030718817099561507,-0.015378925709825353,0.03067978277947231,0.007384000980232317,-0.000541833098066618,53.11937832812903,2025/06/30 17:00,2s,22618.0
0.6199989318847656,0.02068041832393295,12,0.7399997711181641,0.025273215634030878,16,1.0,0.8918919615540256,0.6199989318847656,,2800,True,False,29.435679144627297,23.320810696518954,27.397389661924514,-0.03048641034610927,-0.058141546561657265,-0.055310272431095986,0.024182529622370965,-0.0019609287708129753,36.289944829381206,2025/07/02 19:20,2s,454975.0
0.1700000762939453,0.005745186732588691,20,0.7250003814697266,0.024014586573188265,22,1.0,0.4068964428624421,0.1700000762939453,,3063,False,False,57.02460851370327,72.91231401570548,62.320510347704,-0.010723490533896048,0.00055214288467198,0.022551266837136055,0.010752677834782464,1.8618151970218694e-05,48.22645386077169,2025/07/09 18:15,2s,73251.0
