bsp1_bi_amp,bsp1_bi_amp_rate,bsp1_bi_klu_cnt,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,divergence_rate,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.6399993896484375,0.006771260983949984,12,1.6399993896484375,1p,0,1p,sell,0.4497689486799944,False,0,False,78.51283362477051,66.63184965735815,74.55250563563305,243.39999389648438,32,0.18328632104671408,0.22158699979698326,0.07660135750053837,0.874666,,260,0,0.0009117417985429594,56.56694248245199,2025/07/14 16:10,6628.0
1.7100067138671875,0.007060308569007181,33,1.7100067138671875,1p,0,1p,sell,0.4497689486799944,False,0,False,60.57110953018371,53.140139797232465,58.09411961919996,243.6199951171875,53,0.13829181494336512,0.1292913760509009,-0.018000877784928426,0.912004,,260,1,0.0005312103520461988,57.2184111964771,2025/07/14 17:55,24811.0
1.774993896484375,0.007396270150092922,15,1.774993896484375,1p,0,1p,sell,0.2772282581116289,False,0,False,78.27848029173205,68.01413253238076,74.85703103861495,241.41000366210938,258,0.24469255539824025,0.27702100643949734,0.06465690208251418,0.946663,,260,2,0.0011495507753297228,57.032542884547404,2025/07/17 15:30,21606.0
1.875,0.007812988291898786,17,1.875,1p,0,1p,sell,0.2772282581116289,False,1,False,78.03976299078603,81.1019382649815,79.06048808218452,241.73500061035156,260,0.26129136489171645,0.2964768919860603,0.07037105418868772,1,0.004878888330407985,,3,0.001229785649137555,61.142462052042326,2025/07/17 15:40,13136.0
1.57000732421875,0.006818411194620869,5,1.57000732421875,1p,1,1p,sell,3.631178830966622e-07,False,0,False,34.71189880365611,65.38153800660098,44.9351118713044,231.19000244140625,936,-0.010716716066237548,-0.03243197616296811,-0.04343052019346113,0.544933,,1123,4,-0.00014046270713937247,57.73555873213191,2025/07/30 13:30,27385.0
1.855010986328125,0.008056158388699403,40,1.855010986328125,1p,1,1p,sell,0.7086400997484577,False,0,False,75.26130298563417,105.28517840985612,85.26926146037482,232.0,971,0.07466760035563277,0.17224474165547576,0.19515428259968598,0.643854,,1123,5,0.0007448979359073702,67.2527411110247,2025/07/30 16:25,9934.0
1.8600006103515625,0.008077827910728726,53,1.8600006103515625,1p,1,1p,sell,0.7086400997484577,False,0,False,57.21031910175201,100.60922033337205,71.67661951229202,232.08999633789062,984,0.14044258090864264,0.1556716165741534,0.03045807133102152,0.645586,,1123,6,0.0006724003490115615,62.22907084262675,2025/07/30 17:30,7305.0
1.9300079345703125,0.008381863895653896,55,1.9300079345703125,1p,1,1p,sell,0.7086400997484577,False,0,False,70.45124282849318,109.53308709870106,83.4785242518958,232.14999389648438,986,0.15612079849647015,0.19334405697512125,0.0744465169573022,0.669885,,1123,7,0.0008348257508931246,62.63142209640012,2025/07/30 17:40,9154.0
1.9486083984375,0.008863801714706689,7,1.9486083984375,1p,1,1p,sell,3.516772150707353,False,0,False,61.668660664636285,106.23562343148363,76.52431492025207,221.49000549316406,1119,-0.5604012423045861,-0.29011308870175867,0.5405763072056549,0.676341,,1123,8,-0.0013128709150343064,56.29838907860187,2025/08/01 15:45,29974.0
2.0861053466796875,0.00948924584528382,9,2.0861053466796875,1p,1,1p,sell,3.7636211803273056,False,0,False,74.85606974542058,113.32338845467896,87.67850931517339,221.90499877929688,1121,-0.40775389589632266,-0.09210788066584996,0.6312920304609454,0.724065,,1123,9,-0.00041660596338911004,60.805751293309555,2025/08/01 15:55,36574.0
2.7411041259765625,0.012468694824215565,10,2.7411041259765625,1p,1,1p,sell,4.218127049844332,False,0,False,80.1493077012024,111.9087354358933,90.73578361276604,222.5,1122,-0.3193128087606984,0.0344515397817986,0.707528697084994,0.951408,,1123,10,0.00015575155057308816,66.3210825147837,2025/08/01 16:00,50647.0
2.881103515625,0.013105522024087407,11,2.881103515625,1p,1,1p,sell,4.278543168416493,False,1,False,83.583876325541,104.19128807157264,90.4530135742182,222.4499969482422,1123,-0.22960498234863774,0.12922632329960493,0.7176626112964853,1,0.013694338339803748,,11,0.0005839723923902314,65.48707837262418,2025/08/01 16:05,16459.0
1.5800018310546875,0.007118728780262778,16,1.5800018310546875,1p,2,1p,sell,3.308672992249289e-07,False,1,False,66.8699852058615,75.78699109154275,69.84232050108858,223.2100067138672,1199,0.2698063241916626,0.26565848660160896,-0.00829567518010732,1,0.007828926808736167,,12,0.0011933970574946008,61.55812248182104,2025/08/04 15:55,21961.0
