side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx
sell,8900,0.4905,176729.38163898373,0.0,5m SELL signal,2012-06-08 15:10:00,9.607735633850098,-0.5,FREE,441.8234540974597,0.488,8887.0
buy,8953,0.4971,174382.94446574437,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-06-11 09:35:00,2.1597509384155273,-0.5,FORCE_BUY,,,
sell,9139,0.4838,174382.94446574437,0.0,5m SELL signal,2012-06-12 15:40:00,9.67026424407959,-0.5,FREE,-2319.2931613943965,0.4971,8953.0
buy,9167,0.4794,175983.45542871743,0.0,5m BUY signal,2012-06-13 08:45:00,2.1588294506073,2.0499999999999994,FREE,,,
sell,9184,0.4862,175983.45542871743,0.0,5m SELL signal,2012-06-13 10:30:00,10.559839248657227,-0.5,FREE,1196.6874969152834,0.4794,9167.0
buy,9238,0.4751,180095.04531560178,0.0,5m BUY signal,2012-06-13 15:00:00,2.6854681968688965,2.0499999999999994,FREE,,,
sell,9361,0.4862,180095.04531560178,0.0,5m SELL signal,2012-06-15 07:05:00,10.486422538757324,-0.5,FREE,1999.0550030031795,0.4751,9238.0
buy,9479,0.4947,177000.62872942307,0.0,5m BUY signal,2012-06-18 08:05:00,1.448065161705017,-0.5,FREE,,,
sell,9501,0.5021,177000.62872942307,0.0,5m SELL signal,2012-06-18 10:00:00,13.753387451171875,-0.5,FREE,1309.8046525977338,0.4947,9479.0
buy,9515,0.5026,176824.54374262498,0.0,5m BUY signal,2012-06-18 11:10:00,0.2634287476539612,-0.5,FREE,,,
sell,9522,0.5046,176824.54374262498,0.0,5m SELL signal,2012-06-18 11:45:00,13.329635620117188,-0.5,FREE,353.6490874852503,0.5026,9515.0
buy,9685,0.5256,169759.63617299957,0.0,5m BUY signal,2012-06-19 15:45:00,2.4279632568359375,-0.5,FREE,,,
sell,9701,0.5286,169759.63617299957,0.0,5m SELL signal,2012-06-20 07:00:00,10.392870903015137,-0.5,FREE,509.2789085189992,0.5256,9685.0
buy,9752,0.523,171577.3301740871,0.0,5m BUY signal,2012-06-20 12:05:00,2.880600690841675,2.4499999999999993,FREE,,,
sell,9762,0.5292,171577.3301740871,0.0,5m SELL signal,2012-06-20 12:55:00,10.296710968017578,-0.5,FREE,1063.7794470793372,0.523,9752.0
buy,9770,0.5274,172162.91833167788,0.0,5m BUY signal,2012-06-20 13:35:00,2.5726969242095947,2.4499999999999993,FREE,,,
sell,9979,0.4962,172162.91833167788,0.0,5m SELL signal,2012-06-22 12:50:00,7.692119121551514,-0.5,FREE,-5371.483051948351,0.5274,9770.0
buy,10023,0.5031,169801.70955312773,0.0,5m BUY signal,2012-06-22 17:30:00,2.800414800643921,-0.5,FREE,,,
sell,10089,0.4776,169801.70955312773,0.0,5m SELL signal,2012-06-25 13:30:00,6.367732524871826,-0.5,FREE,-4329.943593604751,0.5031,10023.0
buy,10316,0.4896,165639.90294643343,0.0,5m BUY signal,2012-06-27 14:30:00,6.909407615661621,-0.5,FREE,,,
sell,10471,0.4918,165639.90294643343,0.0,5m SELL signal,2012-06-29 06:20:00,3.649275779724121,-0.5,FREE,364.4077864821594,0.4896,10316.0
buy,10757,0.5349,152293.3338363357,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-07-03 12:10:00,2.7439422607421875,-0.5,FORCE_BUY,,,
sell,11224,0.5052,152293.3338363357,0.0,5m SELL signal,2012-07-11 07:10:00,7.66413688659668,-0.5,FREE,-4523.112014939179,0.5349,10757.0
buy,11242,0.4969,154837.17499319135,0.0,5m BUY signal,2012-07-11 09:30:00,5.105750560760498,-0.5,FREE,,,
sell,11271,0.4948,154837.17499319135,0.0,5m SELL signal,2012-07-11 11:55:00,5.210688591003418,-0.5,FREE,-325.1580674857004,0.4969,11242.0
buy,11277,0.4927,155497.12641897926,0.0,5m BUY signal,2012-07-11 12:25:00,6.672990798950195,-0.5,FREE,,,
sell,11483,0.4874,155497.12641897926,0.0,5m SELL signal,2012-07-13 09:35:00,5.1946258544921875,-0.5,FREE,-824.1347700205943,0.4927,11277.0
buy,11505,0.4918,154105.93618668258,0.0,5m BUY signal,2012-07-13 11:25:00,6.738123893737793,-0.5,FREE,,,
sell,11512,0.4973,154105.93618668258,0.0,5m SELL signal,2012-07-13 12:00:00,7.199337005615234,-0.5,FREE,847.5826490267549,0.4918,11505.0
buy,11592,0.4919,155797.68665508693,0.0,5m BUY signal,2012-07-16 09:55:00,7.669330596923828,-0.5,FREE,,,
sell,11598,0.496,155797.68665508693,0.0,5m SELL signal,2012-07-16 10:25:00,5.043849468231201,-0.5,FREE,638.7705152858553,0.4919,11592.0
buy,11614,0.5002,154489.509358103,0.0,5m BUY signal,2012-07-16 11:45:00,4.616000175476074,-0.5,FREE,,,
sell,11635,0.4988,154489.509358103,0.0,5m SELL signal,2012-07-16 13:30:00,6.897595405578613,-0.5,FREE,-216.28531310133755,0.5002,11614.0
buy,11660,0.4953,155581.19779491576,0.0,5m BUY signal,2012-07-16 15:35:00,4.479026794433594,-0.5,FREE,,,
sell,11668,0.4962,155581.19779491576,0.0,5m SELL signal,2012-07-16 16:55:00,5.921968460083008,-0.5,FREE,140.0230780154174,0.4953,11660.0
buy,11697,0.4946,156084.49321843346,0.0,5m BUY signal,2012-07-17 10:00:00,3.6004655361175537,-0.5,FREE,,,
sell,11710,0.4899,156084.49321843346,0.0,5m SELL signal,2012-07-17 11:05:00,8.26732349395752,-0.5,FREE,-733.5971181266344,0.4946,11697.0
buy,11762,0.5026,152140.45608378542,0.0,5m BUY signal,2012-07-17 15:25:00,2.8707594871520996,-0.5,FREE,,,
sell,11770,0.5047,152140.45608378542,0.0,5m SELL signal,2012-07-17 16:05:00,11.852416038513184,-0.5,FREE,319.49495777594797,0.5026,11762.0
buy,11785,0.5014,153141.77938868472,0.0,5m BUY signal,2012-07-18 07:15:00,4.057138442993164,-0.5,FREE,,,
sell,11800,0.5064,153141.77938868472,0.0,5m SELL signal,2012-07-18 09:30:00,10.06742000579834,-0.5,FREE,765.7088969434243,0.5014,11785.0
buy,11843,0.5272,147099.76684831173,0.0,5m BUY signal,2012-07-18 13:05:00,2.60304594039917,-0.5,FREE,,,
sell,11884,0.5306,147099.76684831173,0.0,5m SELL signal,2012-07-18 16:55:00,12.308889389038086,-0.5,FREE,500.1392072842538,0.5272,11843.0
buy,12053,0.5306,147099.76684831173,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-07-20 10:35:00,2.662485122680664,-0.5,FORCE_BUY,,,
sell,12229,0.5068,147099.76684831173,0.0,5m SELL signal,2012-07-23 15:25:00,10.277088165283203,-0.5,FREE,-3500.974450989809,0.5306,12053.0
buy,12236,0.5018,148565.48792093343,0.0,5m BUY signal,2012-07-23 16:00:00,2.8996365070343018,-0.5,FREE,,,
sell,12550,0.5073,148565.48792093343,0.0,5m SELL signal,2012-07-26 09:35:00,6.816832542419434,-0.5,FREE,817.1101835651264,0.5018,12236.0
buy,12580,0.492,153185.5122404259,0.0,5m BUY signal,2012-07-26 12:05:00,11.164229393005371,-0.5,FREE,,,
sell,12587,0.494,153185.5122404259,0.0,5m SELL signal,2012-07-26 12:40:00,6.32243537902832,-0.5,FREE,306.37102448085204,0.492,12580.0
buy,12602,0.495,152876.0465591321,0.0,5m BUY signal,2012-07-26 13:55:00,11.255133628845215,-0.5,FREE,,,
sell,12614,0.4982,152876.0465591321,0.0,5m SELL signal,2012-07-26 14:55:00,4.507003307342529,-0.5,FREE,489.2033489892198,0.495,12602.0
buy,12619,0.4983,152845.36703945335,0.0,5m BUY signal,2012-07-26 15:20:00,9.674307823181152,-0.5,FREE,,,
sell,12620,0.5001,152845.36703945335,0.0,5m SELL signal,2012-07-26 15:25:00,4.9529805183410645,-0.5,FREE,275.12166067101117,0.4983,12619.0
buy,12729,0.5289,144522.53366691363,0.0,5m BUY signal,2012-07-27 14:10:00,8.202914237976074,-0.5,FREE,,,
sell,12740,0.5351,144522.53366691363,0.0,5m SELL signal,2012-07-27 15:05:00,11.68723201751709,-0.5,FREE,896.0397087348621,0.5289,12729.0
buy,12845,0.5296,146023.42855960253,0.0,5m BUY signal,2012-07-30 15:05:00,9.17016315460205,-0.5,FREE,,,
sell,12864,0.5429,146023.42855960253,0.0,5m SELL signal,2012-07-31 04:55:00,12.309693336486816,-0.5,FREE,1942.1115998427267,0.5296,12845.0
buy,12870,0.5362,147848.04059121263,0.0,5m BUY signal,2012-07-31 08:20:00,1.3724150657653809,-0.5,FREE,,,
sell,12895,0.5384,147848.04059121263,0.0,5m SELL signal,2012-07-31 10:45:00,12.795952796936035,-0.5,FREE,325.2656893006648,0.5362,12870.0
buy,12912,0.5327,149430.04515545125,0.0,5m BUY signal,2012-07-31 12:10:00,1.9377495050430298,-0.5,FREE,,,
sell,12936,0.5366,149430.04515545125,0.0,5m SELL signal,2012-07-31 14:10:00,13.096383094787598,-0.5,FREE,582.7771761062621,0.5327,12912.0
buy,12954,0.534,150157.60717306205,0.0,5m BUY signal,2012-07-31 15:40:00,1.744163990020752,-0.5,FREE,,,
sell,12970,0.5401,150157.60717306205,0.0,5m SELL signal,2012-08-01 06:00:00,13.28723430633545,-0.5,FREE,915.9614037556777,0.534,12954.0
buy,13396,0.5641,143769.05448355046,0.0,5m BUY signal,2012-08-06 15:55:00,1.7623929977416992,1.7499999999999996,FREE,,,
sell,13435,0.5772,143769.05448355046,0.0,5m SELL signal,2012-08-07 10:20:00,8.099495887756348,-0.5,FREE,1883.374613734511,0.5641,13396.0
buy,13444,0.5747,144394.46362955513,0.0,5m BUY signal,2012-08-07 11:05:00,4.894522190093994,1.7499999999999996,FREE,,,
sell,13449,0.5786,144394.46362955513,0.0,5m SELL signal,2012-08-07 11:30:00,7.295890808105469,-0.5,FREE,563.1384081552671,0.5747,13444.0
buy,13466,0.5827,143378.47375332177,0.0,5m BUY signal,2012-08-07 12:55:00,4.255945205688477,1.7499999999999996,FREE,,,
sell,13531,0.5731,143378.47375332177,0.0,5m SELL signal,2012-08-08 09:20:00,7.9718780517578125,-0.5,FREE,-1376.4333480318808,0.5827,13466.0
buy,13545,0.5715,143779.88330363727,0.0,5m BUY signal,2012-08-08 10:30:00,5.117706775665283,-0.5,FREE,,,
sell,13553,0.5767,143779.88330363727,0.0,5m SELL signal,2012-08-08 11:10:00,6.512605667114258,-0.5,FREE,747.6553931789113,0.5715,13545.0
buy,13613,0.575,144204.97165427412,0.0,5m BUY signal,2012-08-08 16:30:00,5.260316848754883,-0.5,FREE,,,
sell,13633,0.5781,144204.97165427412,0.0,5m SELL signal,2012-08-09 08:50:00,6.434056282043457,-0.5,FREE,447.0354121282486,0.575,13613.0
buy,13661,0.5813,143411.1373014551,0.0,5m BUY signal,2012-08-09 11:25:00,5.3669023513793945,-0.5,FREE,,,
sell,13676,0.5784,143411.1373014551,0.0,5m SELL signal,2012-08-09 12:40:00,9.191214561462402,-0.5,FREE,-415.89229817422176,0.5813,13661.0
buy,13704,0.5805,142892.3373215532,0.0,5m BUY signal,2012-08-09 15:00:00,4.864450931549072,-0.5,FREE,,,
sell,13716,0.5819,142892.3373215532,0.0,5m SELL signal,2012-08-09 16:00:00,6.551024913787842,-0.5,FREE,200.04927225016831,0.5805,13704.0
buy,13727,0.5769,144130.78711633178,0.0,5m BUY signal,2012-08-10 04:40:00,5.499791622161865,-0.5,FREE,,,
sell,13749,0.5787,144130.78711633178,0.0,5m SELL signal,2012-08-10 10:30:00,7.294219493865967,-0.5,FREE,259.43541680940064,0.5769,13727.0
buy,13842,0.5839,142847.21100226272,0.0,5m BUY signal,2012-08-13 08:50:00,5.587264537811279,-0.5,FREE,,,
sell,13909,0.5862,142847.21100226272,0.0,5m SELL signal,2012-08-13 14:55:00,7.8531951904296875,-0.5,FREE,328.5485853052156,0.5839,13842.0
buy,13914,0.5851,143115.76668864538,0.0,5m BUY signal,2012-08-13 15:20:00,5.531308174133301,-0.5,FREE,,,
sell,13929,0.5891,143115.76668864538,0.0,5m SELL signal,2012-08-13 17:45:00,7.095060348510742,-0.5,FREE,572.4630667545821,0.5851,13914.0
buy,13937,0.5877,143456.69245581247,0.0,5m BUY signal,2012-08-13 19:50:00,5.023298740386963,-0.5,FREE,,,
sell,13939,0.5906,143456.69245581247,0.0,5m SELL signal,2012-08-14 07:00:00,7.006481647491455,-0.5,FREE,416.02440812185813,0.5877,13937.0
buy,13961,0.5921,143093.26560446352,0.0,5m BUY signal,2012-08-14 09:30:00,6.692531108856201,-0.5,FREE,,,
sell,13978,0.596,143093.26560446352,0.0,5m SELL signal,2012-08-14 10:55:00,8.09904956817627,-0.5,FREE,558.0637358574098,0.5921,13961.0
buy,14556,0.6118,139397.8200396539,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-08-21 15:15:00,4.501644611358643,-0.5,FORCE_BUY,,,
sell,14887,0.6266,139397.8200396539,0.0,5m SELL signal,2012-08-27 04:05:00,10.889859199523926,-0.5,FREE,2063.0877365868823,0.6118,14556.0
buy,14905,0.6277,139153.5351869478,0.0,5m BUY signal,2012-08-27 09:30:00,3.793489456176758,-0.5,FREE,,,
sell,14924,0.6274,139153.5351869478,0.0,5m SELL signal,2012-08-27 11:05:00,10.39193344116211,-0.5,FREE,-41.74606055609519,0.6277,14905.0
buy,14961,0.6249,139710.23840020967,0.0,5m BUY signal,2012-08-27 14:15:00,4.147558212280273,-0.5,FREE,,,
sell,14965,0.6279,139710.23840020967,0.0,5m SELL signal,2012-08-27 14:35:00,7.890932083129883,-0.5,FREE,419.13071520062937,0.6249,14961.0
buy,14971,0.6255,140246.29686889154,0.0,5m BUY signal,2012-08-27 15:05:00,4.53747034072876,-0.5,FREE,,,
sell,14989,0.6269,140246.29686889154,0.0,5m SELL signal,2012-08-27 19:55:00,9.572915077209473,-0.5,FREE,196.34481561645768,0.6255,14971.0
buy,14998,0.6207,141647.1781973709,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2012-08-28 09:30:00,4.376664638519287,-0.5,FORCE_BUY,,,
sell,15088,0.6269,141647.1781973709,0.0,5m SELL signal,2012-08-29 08:45:00,3.8520195484161377,-0.5,FREE,878.2125048236973,0.6207,14998.0
buy,15104,0.6238,142351.09973057362,0.0,5m BUY signal,2012-08-29 10:30:00,5.422066688537598,-0.5,FREE,,,
sell,15116,0.6216,142351.09973057362,0.0,5m SELL signal,2012-08-29 11:30:00,5.613314628601074,-0.5,FREE,-313.1724194072591,0.6238,15104.0
buy,15155,0.6262,141305.40337356206,0.0,5m BUY signal,2012-08-29 14:45:00,4.799853801727295,-0.5,FREE,,,
sell,15458,0.6215,141305.40337356206,0.0,5m SELL signal,2012-09-04 14:35:00,4.1255059242248535,2.3999999999999995,FREE,-664.1353958557313,0.6262,15155.0
buy,15486,0.6107,143804.3363298982,0.0,5m BUY signal,2012-09-05 07:40:00,4.167088985443115,-0.5,FREE,,,
sell,15509,0.6204,143804.3363298982,0.0,5m SELL signal,2012-09-05 10:10:00,4.662524223327637,-0.5,FREE,1394.9020624000025,0.6107,15486.0
buy,15517,0.6154,144972.71735305304,0.0,5m BUY signal,2012-09-05 10:50:00,2.996306896209717,-0.5,FREE,,,
sell,15525,0.6185,144972.71735305304,0.0,5m SELL signal,2012-09-05 11:30:00,6.209805488586426,-0.5,FREE,449.4154237944793,0.6154,15517.0
buy,15550,0.6142,145987.66799554433,0.0,5m BUY signal,2012-09-05 13:35:00,3.5601634979248047,-0.5,FREE,,,
sell,15560,0.6144,145987.66799554433,0.0,5m SELL signal,2012-09-05 14:25:00,2.406162977218628,-0.5,FREE,29.19753359910565,0.6142,15550.0
buy,15576,0.6121,146536.2248267643,0.0,5m BUY signal,2012-09-05 15:45:00,3.006885051727295,-0.5,FREE,,,
sell,15590,0.6229,146536.2248267643,0.0,5m SELL signal,2012-09-05 19:55:00,2.243149757385254,-0.5,FREE,1582.591228129059,0.6121,15576.0
buy,15650,0.6507,140275.7252875234,0.0,5m BUY signal,2012-09-06 12:40:00,2.4678077697753906,-0.5,FREE,,,
sell,15664,0.6528,140275.7252875234,0.0,5m SELL signal,2012-09-06 13:50:00,8.17548656463623,-0.5,FREE,294.5790231038134,0.6507,15650.0
buy,15709,0.6536,140104.02917334042,0.0,5m BUY signal,2012-09-07 08:30:00,2.7536697387695312,-0.5,FREE,,,
sell,15728,0.6525,140104.02917334042,0.0,5m SELL signal,2012-09-07 10:10:00,8.577878952026367,-0.5,FREE,-154.11443209067303,0.6536,15709.0
buy,15738,0.6503,140578.0086661612,0.0,5m BUY signal,2012-09-07 11:00:00,2.514021396636963,-0.5,FREE,,,
sell,15760,0.6506,140578.0086661612,0.0,5m SELL signal,2012-09-07 12:50:00,5.460406303405762,-0.5,FREE,42.17340259984371,0.6503,15738.0
buy,15770,0.649,140924.58002805003,0.0,5m BUY signal,2012-09-07 13:40:00,2.844904899597168,-0.5,FREE,,,
sell,15779,0.6506,140924.58002805003,0.0,5m SELL signal,2012-09-07 14:25:00,5.795497894287109,-0.5,FREE,225.47932804487087,0.649,15770.0
buy,15804,0.6475,141599.27685907236,0.0,5m BUY signal,2012-09-10 07:55:00,2.1385111808776855,-0.5,FREE,,,
sell,15835,0.6426,141599.27685907236,0.0,5m SELL signal,2012-09-10 11:20:00,6.132584571838379,-0.5,FREE,-693.8364566094567,0.6475,15804.0
buy,15847,0.6394,142307.93761282437,0.0,5m BUY signal,2012-09-10 12:20:00,2.036489248275757,-0.5,FREE,,,
sell,15936,0.6334,142307.93761282437,0.0,5m SELL signal,2012-09-11 11:15:00,6.847470283508301,-0.5,FREE,-853.847625676947,0.6394,15847.0
buy,15944,0.6296,143166.84829091956,0.0,5m BUY signal,2012-09-11 11:55:00,4.131688594818115,-0.5,FREE,,,
sell,15960,0.6303,143166.84829091956,0.0,5m SELL signal,2012-09-11 13:15:00,7.5647406578063965,-0.5,FREE,100.21679380363265,0.6296,15944.0
buy,15978,0.6228,144890.91920001057,0.0,5m BUY signal,2012-09-11 14:45:00,6.121428489685059,-0.5,FREE,,,
sell,16007,0.6308,144890.91920001057,0.0,5m SELL signal,2012-09-12 04:45:00,5.430090427398682,-0.5,FREE,1159.1273536000856,0.6228,15978.0
buy,16012,0.6287,145374.8875956206,0.0,5m BUY signal,2012-09-12 07:55:00,3.885814666748047,-0.5,FREE,,,
sell,16029,0.6317,145374.8875956206,0.0,5m SELL signal,2012-09-12 09:30:00,5.066673278808594,-0.5,FREE,436.12466278686213,0.6287,16012.0
buy,16034,0.6286,146091.81752172054,0.0,5m BUY signal,2012-09-12 09:55:00,4.53717565536499,-0.5,FREE,,,
sell,16051,0.6249,146091.81752172054,0.0,5m SELL signal,2012-09-12 11:20:00,6.932826042175293,-0.5,FREE,-540.5397248303714,0.6286,16034.0
buy,16093,0.6248,146115.1996948194,0.0,5m BUY signal,2012-09-12 14:50:00,4.78781795501709,-0.5,FREE,,,
sell,16101,0.6238,146115.1996948194,0.0,5m SELL signal,2012-09-12 15:30:00,5.234521865844727,-0.5,FREE,-146.11519969481952,0.6248,16093.0
buy,16117,0.6267,145439.06425662732,0.0,5m BUY signal,2012-09-13 07:00:00,4.843509197235107,-0.5,FREE,,,
sell,16125,0.6311,145439.06425662732,0.0,5m SELL signal,2012-09-13 09:15:00,5.120636463165283,-0.5,FREE,639.9318827291543,0.6267,16117.0
buy,16138,0.6306,145554.38225873373,0.0,5m BUY signal,2012-09-13 10:25:00,3.444800853729248,-0.5,FREE,,,
sell,16145,0.6347,145554.38225873373,0.0,5m SELL signal,2012-09-13 11:00:00,6.5988664627075195,-0.5,FREE,596.7729672608073,0.6306,16138.0
buy,16160,0.633,145945.2866028725,0.0,5m BUY signal,2012-09-13 12:15:00,3.5612194538116455,-0.5,FREE,,,
sell,16220,0.664,145945.2866028725,0.0,5m SELL signal,2012-09-14 06:20:00,7.846250057220459,-0.5,FREE,4524.303884689052,0.633,16160.0
buy,16228,0.6624,146297.81144973935,0.0,5m BUY signal,2012-09-14 07:50:00,3.6563446521759033,-0.5,FREE,,,
sell,16247,0.663,146297.81144973935,0.0,5m SELL signal,2012-09-14 09:30:00,8.876730918884277,-0.5,FREE,87.77868686985019,0.6624,16228.0
buy,16262,0.6744,143824.8057401797,0.0,5m BUY signal,2012-09-14 10:45:00,2.6163651943206787,-0.5,FREE,,,
sell,16279,0.6766,143824.8057401797,0.0,5m SELL signal,2012-09-14 12:10:00,8.168191909790039,-0.5,FREE,316.4145726283924,0.6744,16262.0
buy,16294,0.6721,144787.77497962443,0.0,5m BUY signal,2012-09-14 13:25:00,4.431268692016602,-0.5,FREE,,,
sell,16303,0.6724,144787.77497962443,0.0,5m SELL signal,2012-09-14 14:10:00,6.530595779418945,-0.5,FREE,43.436332493882546,0.6721,16294.0
buy,16317,0.6689,145545.37284541703,0.0,5m BUY signal,2012-09-14 15:20:00,4.1915740966796875,-0.5,FREE,,,
sell,16346,0.6735,145545.37284541703,0.0,5m SELL signal,2012-09-17 09:20:00,6.243532657623291,-0.5,FREE,669.5087150889093,0.6689,16317.0
buy,16352,0.6672,146919.67717534228,0.0,5m BUY signal,2012-09-17 09:50:00,3.2540066242218018,2.0499999999999994,FREE,,,
sell,16360,0.6718,146919.67717534228,0.0,5m SELL signal,2012-09-17 10:30:00,6.826211452484131,-0.5,FREE,675.8305150065653,0.6672,16352.0
buy,16364,0.6697,147380.3779698297,0.0,5m BUY signal,2012-09-17 10:50:00,3.0020503997802734,2.0499999999999994,FREE,,,
sell,16514,0.673,147380.3779698297,0.0,5m SELL signal,2012-09-18 15:05:00,5.876453876495361,-0.5,FREE,486.35524730044983,0.6697,16364.0
buy,16548,0.6754,146856.66919410037,0.0,5m BUY signal,2012-09-19 08:05:00,4.601672172546387,-0.5,FREE,,,
sell,16552,0.6763,146856.66919410037,0.0,5m SELL signal,2012-09-19 08:45:00,6.777392387390137,-0.5,FREE,132.17100227469209,0.6754,16548.0
