bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
4.230010986328125,0.019294855032452856,10,0.00813684168226767,4.230010986328125,,271,False,False,54.54386522100253,111.31024059475688,73.46599034558731,-2.0636039651278053,-1.9944187251034293,0.13837048004875196,0.043587242461850466,-0.008847669002756577,32.37677897410212,2025/06/09 19:00,3b,83318.0
