bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume,zs_cnt
17.05999755859375,74.49609375,1.0,0.2909694365790992,17.05999755859375,0.024328366017290777,17.05999755859375,,346,False,False,,-0.7589598384588994,-0.40946842401211825,0.6989828288935622,-0.0008868199054383552,55.291117315012706,2024/12/05 14:30,"2s,3b",117703.0,
9.56500244140625,113.80499267578125,1.0,0.31360664942955013,,,9.56500244140625,,682,True,False,,-0.7330733212058836,-0.6142256687185181,0.23769530497473101,-0.0013361354084814373,42.83579163213467,2025/02/18 18:30,2s,116513.0,
10.66998291015625,17.35418701171875,1.0,0.7689312807959737,,,10.66998291015625,,833,False,False,,2.0024305018901716,1.2749637388977249,-1.4549335259848934,0.002501856914827661,47.42319155110364,2025/03/20 14:30,2s,106364.0,
13.8699951171875,30.720001220703125,1.0,0.5755205720456213,,,13.8699951171875,,1007,True,False,,0.8990396818228683,0.654430768226689,-0.4892178271923586,0.00133660771732008,46.3908725362228,2025/04/25 13:30,2s,202499.0,
31.399993896484375,87.28997802734375,1.0,0.2809026828485504,,,31.399993896484375,,1132,False,False,,2.712300142872097,3.476815330740692,1.5290303757371895,0.00791277315696471,70.20725563954868,2025/05/20 19:30,2s,275877.0,
24.20501708984375,87.28997802734375,2.0,0.32254560506908675,,,24.20501708984375,,1161,False,False,,1.5942435092158338,2.9406336651451284,2.692780311858589,0.0066765747511212436,72.40334691495192,2025/05/28 13:30,2s,190842.0,
12.2650146484375,31.399993896484375,1.0,0.27484097325823803,,,12.2650146484375,,1178,True,False,,1.3732641348578833,0.42287331819187557,-1.9007816333320156,0.0009533024996077654,45.721704101190426,2025/05/30 16:30,2s,73502.0,
14.5,87.28997802734375,3.0,0.348149751181512,,,14.5,,1196,False,False,,0.8085995456819133,1.2648733376120163,0.912547583860206,0.002839679241926815,59.99883768071544,2025/06/04 13:30,2s,101538.0,
16.41998291015625,31.399993896484375,2.0,0.33598693769650556,,,16.41998291015625,,1203,True,False,,0.9529075399240858,0.4327625027324302,-1.0402900743833112,0.0009705586200816216,41.54798464356737,2025/06/05 13:30,2s,327367.0,
14.182891845703125,87.28997802734375,4.0,0.3225214818771899,,,14.182891845703125,,1210,False,False,,0.2664405708354479,0.11095794872090892,-0.310965244229078,0.00024891776293637914,55.51933322184397,2025/06/06 13:30,2s,159667.0,
9.712890625,31.399993896484375,3.0,0.19363018325128897,,,9.712890625,,1224,True,False,,0.6728069877605283,0.5509325273588388,-0.24374892080337895,0.0012310601543247153,54.857006273514976,2025/06/10 13:30,2s,173679.0,
13.720001220703125,87.28997802734375,5.0,0.3684272168339324,,,13.720001220703125,0.20286795515383335,1228,False,False,,0.6653448657936574,0.843792139746256,0.35689454790519726,0.0018829725219120382,59.63490089519561,2025/06/10 17:30,"1,2s",255662.0,1
