bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.45349884033203125,0.005847561438696276,0.45349884033203125,0.23665710226547357,36,True,False,28.8362418863368,28.03288203288298,28.56845526851886,-0.09391857929751338,-0.09526111638649581,-0.0026850741779648746,0.007782081530422928,-0.001231490878751076,37.83675097130873,2025/06/18 14:07,1p,27054.0
2.214996337890625,0.02838828958120516,2.214996337890625,4.403344402587872,106,False,False,92.36251273670007,79.8217527962924,88.18225942323085,0.30522420256510735,0.4685109047876921,0.32657340444516947,0.01458123379977802,0.0059484993927419955,83.41951625868687,2025/06/18 15:29,1p,602803.0
0.47389984130859375,0.005970474339119482,0.47389984130859375,0.4953406455875424,145,True,False,23.887175072388047,35.712492686592725,27.828947610456275,-0.03438067858234668,-0.05093541047634176,-0.03310946378799015,0.007351100378172351,-0.0006440242009550338,47.2691944050307,2025/06/18 16:11,1p,32552.0
0.9899978637695312,0.012595392913340657,0.9899978637695312,1.0276450363212348,503,False,False,79.41957748139617,69.16210243129967,76.00041913136401,0.11350872543341436,0.11357899434150909,0.0001405378161894455,0.005025680548925328,0.0014317309978453786,70.27919980660954,2025/06/20 15:49,1p,20302.0
0.2949981689453125,0.003714640377062994,0.2949981689453125,0.43696603942900814,537,True,False,17.764173026973925,6.2553392917332715,13.927895115227042,-0.034151247901292404,-0.0467144199736822,-0.025126344144779586,0.0042340631046948254,-0.0005894745974179116,39.245681950703045,2025/06/20 16:23,1p,13184.0
0.6300048828125,0.007968693426098128,0.6300048828125,1.0997156319428583,987,False,False,66.43462613016702,80.38386926623664,71.08437384219023,0.05417018974314691,0.058389196043634684,0.008438012600975542,0.0027607129371703247,0.0007345260671403539,69.28089342409642,2025/06/23 17:39,1p,26115.0
0.4113006591796875,0.005161582126889708,0.4113006591796875,1.565308839083795,1045,True,False,19.635254202615545,14.3656089619978,17.878705789076296,-0.03121212916700914,-0.06311503704215227,-0.06380581575028625,0.010360363568399861,-0.0007937591797624013,28.64575479485606,2025/06/23 18:37,1p,76869.0
1.5800018310546875,0.019779693106925855,1.5800018310546875,3.927256483992574,1136,False,False,87.84814667920784,95.02524379008827,90.24051238283465,0.247113622022255,0.3477382481047897,0.2012492521650694,0.0105573363616142,0.004315629805087582,88.27234915593579,2025/06/24 13:39,1p,48541.0
1.31500244140625,0.01635473492159102,1.31500244140625,4.455825244383561,1317,True,False,20.095178599659807,26.61815308305811,22.26950342745924,-0.23542134098731546,-0.2475209371739311,-0.02419919237323126,0.009230034021178252,-0.003108396914838527,25.835670449778974,2025/06/24 16:49,1p,45694.0
0.5016937255859375,0.006254495317450972,0.5016937255859375,0.620606685696533,1491,False,False,82.87012290535479,78.59867031896673,81.44630537655877,0.07178766750853553,0.08057438030540709,0.017573425593743114,0.01926522636848933,0.0010010611777460708,65.6925844720764,2025/06/24 19:43,1p,55667.0
