bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.54498291015625,0.0020270513395190676,0.79498291015625,0.002948202959950502,0.6855278310940499,,,,0.54498291015625,,229,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A1D5070>,0.06768137313779972,0.07305610249437677,0.010749458713154109,0.00189301878099831,0.00027139592426339733,59.43872511183787,2025/06/17 17:42,2,9753.0
0.459014892578125,0.0017021418174633118,0.949005126953125,0.003531576074137091,0.48368009775862625,,,,0.459014892578125,,287,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A1D7BF0>,0.09743333265409151,0.06264603095297616,-0.0695746034022307,0.001968718829610429,0.00023258651369322027,44.93003566126191,2025/06/17 18:42,2,730.0
0.850006103515625,0.003159873990764405,2.600006103515625,0.009572923582795052,0.3269246569714896,0.850006103515625,0.003159873990764405,0.0007633522177247897,0.850006103515625,,506,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148A660F0>,0.013735029049191386,0.01422328168337117,0.0009765052683595662,0.003298182798988289,5.27340156273748e-05,52.48104625283648,2025/06/18 16:14,"2,3b",2135.0
0.34002685546875,0.001259871936765329,0.930023193359375,0.0034578495795152793,0.365611156685808,,,,0.34002685546875,,547,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148A67E90>,0.06605011402592639,0.05797278249070814,-0.016154663070436504,0.00704887590468688,0.00021502943584946618,51.91448987892406,2025/06/18 17:01,2,6504.0
0.350006103515625,0.0012913447922121629,0.410003662109375,0.0015104204961194504,0.8536657982880536,,,,0.350006103515625,,665,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A6058B0>,0.03738926029948121,0.03827389929642777,0.0017692779938931202,0.0028373171070700384,0.00014113919669249102,56.24804932153007,2025/06/18 18:59,2,2784.0
0.40997314453125,0.0015108091342211202,0.739990234375,0.002734425569901291,0.5540250742329265,,,,0.40997314453125,,706,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A607770>,0.029829612211113483,0.016913221384015742,-0.02583278165419548,0.0049270765636949525,6.238188308060864e-05,47.868867679174066,2025/06/18 19:40,2,6213.0
1.86627197265625,0.006888645652433729,2.569976806640625,0.00939696843909428,0.7261824183914598,,,,1.86627197265625,,769,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A5B26F0>,0.03549051038456381,0.13127568190481043,0.19157034304049325,0.003209764862992343,0.0004825260919055438,65.65432214361988,2025/06/20 14:13,2,6435.0
4.319976806640625,0.015661737363384238,12.6199951171875,0.04794648959722848,0.34231208225723764,,,,4.319976806640625,,1165,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149915130>,-0.30572524065847995,-0.32682496835639085,-0.04219945539582182,0.0032779054136075282,-0.0011999553449744199,32.14536706361382,2025/06/23 14:45,2,2736.0
0.3699951171875,0.0013576307887012958,0.556915283203125,0.0020393334668378387,0.6643651706942846,,,,0.3699951171875,,1335,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149035130>,-0.017345597856716584,-0.01280074305634571,0.00908970960074175,0.0023085558699260053,-4.6930415205213404e-05,55.918792600942496,2025/06/23 18:00,2,3077.0
0.614990234375,0.0022568034471127205,0.82501220703125,0.0030367057909038114,0.7454316786269143,,,,0.614990234375,,1404,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149060530>,-0.029716335004233256,-0.04842428566877288,-0.03741590132907925,0.0022066848858472705,-0.00017792044691731937,40.65321096999526,2025/06/23 19:11,2,9538.0
1.524993896484375,0.005626764803348111,2.56500244140625,0.009375351715120484,0.5945389649018441,,,,1.524993896484375,,1471,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149063770>,-0.15076640481451334,-0.05617942771397111,0.18917395420108446,0.0044027948750621155,-0.00020655239764438209,57.6961071507394,2025/06/24 13:50,2,5971.0
0.535003662109375,0.001976407571745816,0.69500732421875,0.0025741012008101854,0.7697813295863705,,,,0.535003662109375,,1576,True,False,<Math.KDJ.KDJ_Item object at 0x00000241488446B0>,-0.07128238439622012,-0.0873320978877814,-0.03209942698312257,0.006329550754732817,-0.0003228008935524479,35.81335532557348,2025/06/24 15:45,2,613.0
1.300018310546875,0.004794992379610223,1.459991455078125,0.005356194610755314,0.8904287117744194,,,,1.300018310546875,,1802,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A38F0B0>,0.1315221226100094,0.10903386819489924,-0.04497650883022031,0.005285964211246335,0.0004006531589811226,65.01099553349405,2025/06/24 19:37,2,5188.0
