bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.55999755859375,1.3800048828125,1.0,0.15217823971693942,0.55999755859375,,308,False,False,,0.05469576333164161,0.0664790892328142,0.023566651802345184,0.0005009252422454112,66.47518607019123,2025/06/16 18:55,2s,1340.0
1.1599884033203125,1.3800048828125,2.0,0.5072423706324635,1.1599884033203125,,370,False,False,,0.11991463260505868,0.12471867578508977,0.00960808636006219,0.0009383547018938191,65.43885685765869,2025/06/16 19:59,2s,93224.0
0.19000244140625,0.595001220703125,1.0,0.3445401856695902,0.19000244140625,,557,True,False,,0.03281652787071191,0.013249723546692849,-0.03913360864803812,0.00010040500539837254,42.42853772986213,2025/06/17 16:48,2s,6070.0
0.154998779296875,0.531005859375,1.0,0.03014367816091954,0.154998779296875,,698,True,False,,0.041069058691071185,0.030022940934088638,-0.022092235513965094,0.00022788186260866054,52.81657033138535,2025/06/17 19:21,2s,3047.0
0.75,0.531005859375,2.0,0.4350287356321839,0.75,,738,True,False,,0.015308050654537497,-0.0497201760785515,-0.130056453466178,-0.00037672174593531737,30.188227412437087,2025/06/18 13:31,2s,1041.0
0.6150054931640625,0.531005859375,3.0,0.11488505747126437,0.6150054931640625,,796,True,False,,-0.02599698881243435,-0.05739821067544426,-0.06280244372601981,-0.0004350900738604773,36.198059015192165,2025/06/18 14:33,2s,2995.0
0.3214111328125,1.1300048828125,1.0,0.4171707896726801,0.3214111328125,,1051,True,False,,0.0034264499083148728,0.005097191329042516,0.003341482841455287,3.864944332171725e-05,51.64235776146683,2025/06/18 19:31,2s,4026.0
0.6400146484375,1.1300048828125,2.0,0.4778816031111591,0.6400146484375,,1078,True,False,,-0.029034495271752486,-0.0680573549088308,-0.07804571927415663,-0.0005158190626983239,39.516735452485236,2025/06/18 19:59,2s,39363.0
0.359893798828125,1.1300048828125,1.0,0.4689289186561521,0.359893798828125,,1262,False,False,,0.04219977637066213,0.043413685813447955,0.002427818885571656,0.0003276249459543982,52.99322545830894,2025/06/20 17:25,2s,778.0
0.339996337890625,1.1300048828125,2.0,0.42477314464729393,0.339996337890625,,1316,False,False,,0.03129560049765164,0.044660951990863396,0.026730702986423507,0.0003371367577314818,63.702627666369146,2025/06/20 18:26,2s,1884.0
