feature,importance
feat_bsp2s_break_bi_amp,0.089317456
feat_bsp2s_break_bi_klu_cnt,0.064812005
feat_bsp2s_break_bi_amp_rate,0.06041623
klu_open,0.0503232
feat_divergence_rate,0.032362126
klu_close,0.031983584
feat_zs_cnt,0.031338405
feat_bsp3_zs_height,0.030515078
feat_bsp2_break_bi_amp_rate,0.029494556
klu_high,0.029456595
klu_low,0.026949422
feat_break_bi_klu_cnt,0.025365062
feat_break_bi_amp,0.022059767
feat_bsp1_bi_amp_rate,0.021782033
feat_bi_amp_rate,0.020956248
feat_bsp2_break_bi_amp,0.020610278
feat_break_bi_amp_rate,0.019570896
feat_rsi,0.017561514
feat_bsp1_bi_amp,0.017118378
high_low_spread_pct,0.017081618
feat_volume,0.017034076
feat_bsp2s_bi_klu_cnt,0.016899865
feat_bsp2_bi_klu_cnt,0.015773157
feat_macd_dea,0.015449962
feat_bsp1_bi_klu_cnt,0.014919557
feat_kdj_d,0.014560952
feat_macd_value,0.0140222
feat_bsp2s_bi_amp_rate,0.013997435
feat_level,0.013987644
feat_ppo,0.013473402
feat_bi_amp,0.012855781
feat_bsp3_bi_amp,0.012277606
feat_bi_klu_cnt,0.01220092
feat_bsp2_break_bi_bi_klu_cnt,0.0121407015
feat_bsp2_bi_amp,0.011153585
lower_shadow,0.010217292
feat_kdj_j,0.009857436
dmi_plus,0.009845211
dmi_adx,0.009729483
price_change_pct,0.009262447
feat_bsp2s_retrace_rate,0.00908604
feat_bsp2_retrace_rate,0.008814693
upper_shadow,0.008247091
feat_kdj_k,0.0082306685
feat_macd_diff,0.008212534
dmi_minus,0.007961054
feat_bsp3_bi_amp_rate,0.007659379
feat_bsp2s_lv,0.0064012553
feat_bsp3_bi_klu_cnt,0.0050358567
feat_bsp2_bi_amp_rate,0.0048635425
feat_bsp2s_bi_amp,0.0028818902
body_size,0.002156877
is_bullish_candle,0.0017159582
feat_bsp_bi_amp,0.0
is_buy,0.0
kdj_k,0.0
is_segbsp,0.0
kdj_d,0.0
kdj_j,0.0
klu_volume,0.0
macd_dif,0.0
macd_dea,0.0
macd_value,0.0
rsi,0.0
