date,equity,cash,pos,buy_th,sell_th,p_day
2022-10-03,100000.0,100000.0,0,0.3,0.3,0.17142274214877953
2022-10-04,100000.0,100000.0,0,0.3,0.3,0.1579288642735113
2022-10-05,100000.0,100000.0,0,0.3,0.3,0.14985027279013838
2022-10-06,100000.0,100000.0,0,0.3,0.3,0.1702775583545452
2022-10-07,100000.0,100000.0,0,0.3,0.3,0.1537388705418424
2022-10-10,100000.0,100000.0,0,0.3,0.3,0.14973284801262227
2022-10-11,100000.0,100000.0,0,0.3,0.3,0.15665641090284135
2022-10-12,100000.0,100000.0,0,0.3,0.3,0.1575554505241024
2022-10-13,100000.0,100000.0,0,0.3,0.3,0.1419721225593018
2022-10-14,100000.0,100000.0,0,0.3,0.3,0.14973645361659382
2022-10-17,100000.0,100000.0,0,0.3,0.3,0.16079414456721153
2022-10-18,100000.0,100000.0,0,0.3,0.3,0.15244549294851725
2022-10-19,100000.0,100000.0,0,0.3,0.3,0.15299371468732212
2022-10-20,100000.0,100000.0,0,0.3,0.3,0.1560997024899502
2022-10-21,100000.0,100000.0,0,0.3,0.3,0.1917395565510472
2022-10-24,100000.0,100000.0,0,0.3,0.3,0.1739190936817653
2022-10-25,100000.0,100000.0,0,0.3,0.3,0.16092303428636967
2022-10-26,100000.0,100000.0,0,0.3,0.3,0.14265627982525672
2022-10-27,100000.0,100000.0,0,0.3,0.3,0.16498389744438172
2022-10-28,100000.0,100000.0,0,0.3,0.3,0.17953259651968576
2022-10-31,100000.0,100000.0,0,0.3,0.3,0.1791108104719599
2022-11-01,100000.0,100000.0,0,0.3,0.3,0.2001329501844907
2022-11-02,100000.0,100000.0,0,0.3,0.3,0.15116798522851296
2022-11-03,100000.0,100000.0,0,2.0999999999999996,-0.5,0.1865168015176355
2022-11-04,100000.0,100000.0,0,-0.5,-0.5,0.22435277953598717
2022-11-07,100000.0,100000.0,0,-0.5,-0.5,0.19185233312661346
2022-11-08,100000.0,100000.0,0,-0.5,-0.5,0.20069265457653288
2022-11-09,100000.0,100000.0,0,-0.5,-0.5,0.2661573124867172
2022-11-10,100000.0,100000.0,0,-0.5,-0.5,0.2316429539017432
2022-11-11,100000.0,100000.0,0,-0.5,-0.5,0.17221546882251637
2022-11-14,100000.0,100000.0,0,-0.5,-0.5,0.1751784071514132
2022-11-15,100000.0,100000.0,0,-0.5,-0.5,0.18087154007306505
2022-11-16,100000.0,100000.0,0,-0.5,-0.5,0.1489875383956187
2022-11-17,100000.0,100000.0,0,-0.5,-0.5,0.1643491598863546
2022-11-18,100000.0,100000.0,0,-0.5,-0.5,0.18778138675612613
2022-11-21,100000.0,100000.0,0,0.7499999999999998,-0.5,0.19361195424825128
2022-11-22,100000.0,100000.0,0,1.2499999999999996,2.4499999999999993,0.21608052538604353
2022-11-23,100000.0,100000.0,0,1.0999999999999996,2.499999999999999,0.19789212737558778
2022-11-25,100000.0,100000.0,0,1.6499999999999995,-0.5,0.17778378747682902
2022-11-28,100000.0,100000.0,0,2.3999999999999995,0.8999999999999997,0.19020376696936048
2022-11-29,100000.0,100000.0,0,2.349999999999999,-0.5,0.24255415862282162
2022-11-30,100000.0,100000.0,0,2.4499999999999993,0.8999999999999997,0.227207011475531
2022-12-01,100000.0,100000.0,0,-0.5,0.5499999999999998,0.2173858695638321
2022-12-02,100000.0,100000.0,0,1.2999999999999996,-0.5,0.21492509361676546
2022-12-05,100000.0,100000.0,0,-0.5,-0.5,0.21380339826103825
2022-12-06,100000.0,100000.0,0,-0.5,-0.5,0.23644792221808966
2022-12-07,100000.0,100000.0,0,-0.5,-0.5,0.24176826785927866
2022-12-08,100000.0,100000.0,0,-0.5,1.2499999999999996,0.25123324131199504
2022-12-09,100000.0,100000.0,0,-0.5,1.2499999999999996,0.24604033123641464
2022-12-12,100000.0,100000.0,0,2.2499999999999996,-0.5,0.2812296800540851
2022-12-13,100000.0,100000.0,0,2.2499999999999996,2.2499999999999996,0.2020806980326112
2022-12-14,100000.0,100000.0,0,-0.5,-0.5,0.21940499963378157
