bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.20999908447265625,0.005390120364667834,7,0.5750007629394531,0.014985686185715216,21,1.0,0.3391294540677887,0.20999908447265625,2s,,2s,buy,True,0,False,32.01154943585786,-17.020269778651212,15.66760969768817,38.755001068115234,229,0.011353933898444598,-0.002180954791704437,-0.02706977738029807,,,,0,-5.618857875041788e-05,43.66448448341484,2025/07/16 19:35,46482.0
0.22999954223632812,0.005903479148899505,8,0.5750007629394531,0.014985686185715216,21,1.0,0.37391281272183263,0.22999954223632812,2s,,2s,buy,True,0,False,27.72134683742998,1.9801312468627188,19.140941640574226,38.790000915527344,230,0.008316605864119768,-0.0038327062731795536,-0.024298624274598644,,,,1,-9.874783187362209e-05,47.57193843424463,2025/07/16 19:40,78744.0
0.25,0.0064168379331311755,9,0.5750007629394531,0.014985686185715216,21,1.0,0.40869617137587655,0.25,2s,,2s,buy,True,0,False,23.845619406365646,0.5912548199796603,16.094164544236985,38.73500061035156,231,0.004759159745928278,-0.009470624726837684,-0.028459568945531925,,,,2,-0.00024404244622019416,42.57452748483391,2025/07/16 19:45,90111.0
0.3000030517578125,0.007455343917601026,7,0.4549980163574219,0.011485497843730786,20,1.0,0.2857178788513938,0.3000030517578125,2s,,2s,buy,True,0,False,38.96213153137623,3.2341950464710294,27.052819369741165,39.95500183105469,535,0.02794273360314616,0.019139238532886793,-0.01760699014051873,,,,3,0.0004783442029448931,45.736258444468696,2025/07/22 19:05,257713.0
0.18500137329101562,0.004219440486722122,7,0.4799995422363281,0.011082879866458296,26,1.0,0.27083581686256747,0.18500137329101562,2s,,2s,buy,True,0,False,63.22083973264773,49.308546271031815,58.58340857877576,43.67499923706055,1254,0.04118983535479086,0.03382636374902148,-0.014726943211538751,,,,4,0.0007741820685434475,47.9451775024483,2025/08/05 14:00,45741.0
0.3350028991699219,0.007640617854783802,8,0.4799995422363281,0.011082879866458296,26,1.0,0.5833392938034953,0.3350028991699219,2s,,2s,buy,True,0,False,56.82422338730465,18.444525315246167,44.03099069661849,43.560001373291016,1255,0.03655386567403557,0.01800998695101441,-0.03708775744604231,,,,5,0.00041228653479220395,36.982589496245325,2025/08/05 14:05,43806.0
0.3950004577636719,0.009009019198684775,9,0.4799995422363281,0.011082879866458296,26,1.0,0.7083343267450269,0.3950004577636719,2s,,2s,buy,True,0,False,48.23008031976559,-3.3347780854686846,31.041794184687497,43.470001220703125,1256,0.028889792015063476,-0.0017665026208248946,-0.06131258927177674,,,,6,-4.045358924523118e-05,31.007169436110956,2025/08/05 14:10,42435.0
0.44499969482421875,0.010149382653320462,10,0.4799995422363281,0.011082879866458296,26,1.0,0.8124995032941532,0.44499969482421875,2s,,2s,buy,True,0,False,39.86453871658708,-10.328710902483934,23.133455510230075,43.43000030517578,1257,0.019025487927466677,-0.020431728422920514,-0.07891443270077439,,,,7,-0.000468082928563551,28.781332287314612,2025/08/05 14:15,20638.0
0.4929008483886719,0.011241893822913832,11,0.4799995422363281,0.011082879866458296,26,1.0,0.9122936683912294,0.4929008483886719,2s,,2s,buy,True,0,False,32.394146152040896,-12.428209235236153,17.453361022948545,43.380001068115234,1258,0.00745815359210141,-0.03881118374935966,-0.09253867468292214,,,,8,-0.0008895563723777728,26.245267217769296,2025/08/05 14:20,27462.0
0.5100021362304688,0.011631933448086013,12,0.4799995422363281,0.011082879866458296,26,1.0,0.9479213853722115,0.5100021362304688,2s,,2s,buy,True,0,False,27.3460009500281,-2.9428702620486646,17.24971054600251,43.415000915527344,1259,-0.004028824846127351,-0.04997673859904239,-0.09189582750583009,,,,9,-0.0011458899758399978,30.839322278810315,2025/08/05 14:25,32215.0
0.5149993896484375,0.011745908890641346,13,0.4799995422363281,0.011082879866458296,26,1.0,0.9583323399216397,0.5149993896484375,2s,,2s,buy,True,0,False,22.989796008721193,-3.147433639120223,14.277386126107388,43.369998931884766,1260,-0.015572069232753472,-0.06174504677925796,-0.09234595509300898,,,,10,-0.0014163059463393336,28.39064396272562,2025/08/05 14:30,26478.0
