bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_bi_klu_cnt,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_break_bi_bi_klu_cnt,bsp2_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
1.4000091552734375,0.007023222539346075,6,2.410003662109375,0.01194549522730793,10,0.5809157792100897,1.4000091552734375,2,9,2,sell,False,0,False,43.12621183572491,101.37631733203433,62.54291366782805,200.625,184,-0.07908181297944428,-0.10071996849509901,-0.04327631103130947,1,,261,0,-0.0005023541531252965,51.758263214040156,2025/07/16 16:00,3125.0
1.44000244140625,0.007223851047761526,9,2.410003662109375,0.01194549522730793,10,0.5975104785300933,1.44000244140625,2,9,2,sell,False,0,False,68.90154805910167,115.80299157963731,84.53536256594688,200.72000122070312,187,-0.06382004280191114,-0.024228349404467053,0.07918338679488818,1,,261,1,-0.00012081937054115377,52.785689079717265,2025/07/16 16:15,1933.0
1.540008544921875,0.007725537138625649,11,2.410003662109375,0.01194549522730793,10,0.6390067239872864,1.540008544921875,2,9,2,sell,False,0,False,78.7803797644455,109.14785329291041,88.90287094060047,200.8800048828125,189,-0.041156581137180424,0.012521741291294575,0.10735664485695,1,,261,2,6.243333127927111e-05,54.82561289043151,2025/07/16 16:25,2919.0
1.5800018310546875,0.0079261656470411,12,2.410003662109375,0.01194549522730793,10,0.65560142330729,1.5800018310546875,2,9,2,sell,False,0,False,80.99741019024157,94.29959274501795,85.43147104183369,200.73500061035156,190,-0.028042883843881112,0.02441190532931614,0.1049095783463945,1,,261,3,0.0001217098363191403,52.52848680319701,2025/07/16 16:30,4469.0
1.6200103759765625,0.008126870702006883,14,2.410003662109375,0.01194549522730793,10,0.6722024540654165,1.6200103759765625,2,9,2,sell,False,0,False,81.78477750854547,81.69809125397597,81.75588209035564,200.82000732421875,192,-0.0017295955892224519,0.05056415199703679,0.10458749517251847,1,,261,4,0.0002520547001165133,53.77986777817619,2025/07/16 16:40,2504.0
1.6300048828125,0.008177008692473162,16,2.410003662109375,0.01194549522730793,10,0.6763495460358866,1.6300048828125,2,9,2,sell,False,0,False,79.20516949569743,84.44336872215271,80.95123590451585,200.97000122070312,194,0.019563398762462058,0.06707209214479803,0.09501738676467195,1,,261,5,0.0003342959240478528,55.77469901129233,2025/07/16 16:50,4087.0
1.8000030517578125,0.009029813809701907,18,2.410003662109375,0.01194549522730793,10,0.7468880981626167,1.8000030517578125,2,9,2,sell,False,0,False,82.80500126008477,93.24521592993432,86.28507281670127,201.06500244140625,196,0.0453875771148939,0.10022677714738393,0.10967840006498006,1,,261,6,0.000499414155707461,57.128696223794705,2025/07/16 17:00,2339.0
1.8700103759765625,0.009381009382616861,20,2.410003662109375,0.01194549522730793,10,0.7759367362702765,1.8700103759765625,2,9,2,sell,False,0,False,83.97930986065997,88.49339568735306,85.48400513622433,201.1199951171875,198,0.07159545910790907,0.1251844247631766,0.10717793131053505,1,,261,7,0.0006236090753791915,57.75487360496997,2025/07/16 17:10,2765.0
2.0200042724609375,0.010133461972362715,26,2.410003662109375,0.01194549522730793,10,0.8381747730179433,2.0200042724609375,2,9,2,sell,False,0,False,69.3351054047283,62.710615532665486,67.12694211404069,201.19000244140625,204,0.11415004233711709,0.14583163807583333,0.06336319147743247,1,,261,8,0.0007260102636179615,55.64792702649146,2025/07/16 17:40,2974.0
2.100006103515625,0.010534795535743947,36,2.410003662109375,0.01194549522730793,10,0.8713705030960732,2.100006103515625,2,9,2,sell,False,0,False,69.95377249428938,100.01433525852633,79.97396008236836,201.39999389648438,214,0.12387977782624116,0.13317813457442185,0.018596713496361383,1,,261,9,0.0006624554930567076,57.31988328442009,2025/07/16 18:30,2882.0
