bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
,,,,,0.704986572265625,0.004005036765859562,0.0047701254658315375,0.704986572265625,,979,True,False,29.37327675185614,5.652774987551581,21.466442830421286,-0.041845921349437605,-0.045736429586327176,-0.007781016473779143,0.008840906503627748,-0.0002606575465476337,31.69857821303431,2025/06/23 19:40,3b,2749.0
0.6824951171875,0.003851061521586023,1.2926025390625,0.00734725511780483,0.5280007555009916,0.6824951171875,0.003851061521586023,0.0021973317281167976,0.6824951171875,,1232,True,False,27.957285769388083,-7.564783838799592,16.11659589999219,0.017262216446665556,-0.0349155298739845,-0.1043554926413001,0.0026050733067974263,-0.00019737082761599485,28.03997963168362,2025/06/24 18:36,"2,3b",995.0
