side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx,exec_idx,exec_ts
buy,327143,230.805,433.95000528169373,0.0,5m BUY signal,2020-05-28 15:30:00,2.727431535720825,2.4600000000000026,FREE,,,,327144,2020-05-28 15:35:00
sell,327159,231.02,433.95000528169373,0.0,5m SELL signal,2020-05-28 16:50:00,2.4877266883850098,1.8500000000000023,FREE,93.29925113556563,230.805,327143.0,327160,2020-05-28 16:55:00
buy,327175,230.52,434.8912468340139,0.0,5m BUY signal,2020-05-28 18:10:00,2.575559377670288,2.4600000000000026,FREE,,,,327176,2020-05-28 18:15:00
sell,327211,229.88,434.8912468340139,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-05-29 05:10:00,2.1279990673065186,1.9300000000000024,FORCE_SELL,-278.3303979737753,230.52,327175.0,327212,2020-05-29 05:15:00
buy,327625,234.94,425.52481408956805,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-06-02 08:00:00,1.4776414632797241,1.2950000000000017,FORCE_BUY,,,,327626,2020-06-02 08:05:00
sell,328241,240.035,425.52481408956805,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-06-05 12:30:00,3.735686779022217,-0.5,FORCE_SELL,2168.048927786349,234.94,327625.0,328242,2020-06-05 12:35:00
buy,328655,242.89,420.52307114327255,0.0,5m BUY signal,2020-06-09 16:05:00,1.8328301906585693,-0.5,FREE,,,,328656,2020-06-09 16:10:00
sell,328675,243.35,420.52307114327255,0.0,5m SELL signal,2020-06-09 18:05:00,2.6654984951019287,2.150000000000002,FREE,193.44061272590872,242.89,328655.0,328676,2020-06-09 18:10:00
buy,330975,245.1,417.5205604353952,0.0,5m BUY signal,2020-06-26 04:00:00,2.1052093505859375,-0.5,FREE,,,,330976,2020-06-26 04:05:00
sell,330981,245.23,417.5205604353952,0.0,5m SELL signal,2020-06-26 04:30:00,2.6282899379730225,2.3700000000000028,FREE,54.27767285659948,245.1,330975.0,330982,2020-06-26 04:35:00
buy,331016,246.24,415.80802077473993,0.0,5m BUY signal,2020-06-26 07:30:00,2.0606093406677246,-0.5,FREE,,,,331017,2020-06-26 07:35:00
sell,331028,246.28,415.80802077473993,0.0,5m SELL signal,2020-06-26 08:30:00,2.7675812244415283,2.3700000000000028,FREE,16.632320830986288,246.24,331016.0,331029,2020-06-26 08:35:00
buy,331032,245.65,416.8744121978545,0.0,5m BUY signal,2020-06-26 08:50:00,2.184199810028076,-0.5,FREE,,,,331033,2020-06-26 08:55:00
sell,331174,240.42,416.8744121978545,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-06-29 04:55:00,3.5301942825317383,2.3050000000000024,FORCE_SELL,-2180.253175794787,245.65,331032.0,331175,2020-06-29 05:00:00
buy,332969,268.25,373.62514885594845,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-07-13 12:45:00,2.3988027572631836,1.7750000000000021,FORCE_BUY,,,,332970,2020-07-13 12:50:00
sell,333102,260.31,373.62514885594845,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-07-14 07:50:00,1.9032115936279297,-0.5,FORCE_SELL,-2966.58368191623,268.25,332969.0,333103,2020-07-14 07:55:00
buy,333248,261.06,372.5517601267599,0.0,5m BUY signal,2020-07-15 04:00:00,2.5416972637176514,2.4050000000000025,FREE,,,,333249,2020-07-15 04:05:00
sell,333275,261.17,372.5517601267599,0.0,5m SELL signal,2020-07-15 06:15:00,1.26416015625,-0.5,FREE,40.980693613948674,261.06,333248.0,333276,2020-07-15 06:25:00
buy,334431,265.09,367.0426767977136,0.0,5m BUY signal,2020-07-23 08:10:00,2.4595470428466797,2.450000000000003,FREE,,,,334432,2020-07-23 08:15:00
sell,334645,253.73,367.0426767977136,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-07-24 10:00:00,2.48686146736145,2.1450000000000022,FORCE_SELL,-4169.604808422021,265.09,334431.0,334646,2020-07-24 10:05:00
buy,334796,257.5,361.66888692770436,0.0,5m BUY signal,2020-07-27 07:00:00,2.8573334217071533,2.4450000000000025,FREE,,,,334797,2020-07-27 07:05:00
sell,334892,260.08,361.66888692770436,0.0,5m SELL signal,2020-07-27 15:00:00,2.295527935028076,2.2900000000000027,FREE,933.1057282734715,257.5,334796.0,334893,2020-07-27 15:05:00
buy,335020,257.71,364.9949327234385,0.0,5m BUY signal,2020-07-28 09:50:00,2.4659974575042725,2.4450000000000025,FREE,,,,335021,2020-07-28 09:55:00
sell,335142,258.16,364.9949327234385,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-07-29 04:00:00,2.169701337814331,-0.5,FORCE_SELL,164.24771972556394,257.71,335020.0,335143,2020-07-29 04:05:00
buy,335364,256.85,366.8564992481327,0.0,5m BUY signal,2020-07-30 06:55:00,2.619701862335205,2.2100000000000026,FREE,,,,335365,2020-07-30 07:00:00
sell,335373,258.14,366.8564992481327,0.0,5m SELL signal,2020-07-30 07:40:00,2.377556324005127,2.1750000000000025,FREE,473.24488403007786,256.85,335364.0,335374,2020-07-30 07:45:00
buy,335386,257.85,367.26909721121956,0.0,5m BUY signal,2020-07-30 08:45:00,2.625197649002075,2.2100000000000026,FREE,,,,335387,2020-07-30 08:50:00
sell,335395,258.65,367.26909721121956,0.0,5m SELL signal,2020-07-30 09:30:00,2.7022581100463867,2.1750000000000025,FREE,293.81527776895894,257.85,335386.0,335396,2020-07-30 09:35:00
buy,335405,257.31,369.1817340705061,0.0,5m BUY signal,2020-07-30 10:20:00,2.840625524520874,2.2100000000000026,FREE,,,,335406,2020-07-30 10:25:00
sell,335413,258.63,369.1817340705061,0.0,5m SELL signal,2020-07-30 11:00:00,2.4115583896636963,2.1750000000000025,FREE,487.31988897306553,257.31,335405.0,335414,2020-07-30 11:05:00
buy,335547,265.47,359.6695366054732,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-07-31 06:15:00,1.7969598770141602,-0.5,FORCE_BUY,,,,335548,2020-07-31 06:20:00
sell,337027,267.46,359.6695366054732,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-08-12 04:00:00,2.1907942295074463,1.7250000000000019,FORCE_SELL,715.7423778448745,265.47,335547.0,337028,2020-08-12 04:05:00
buy,337477,272.24,353.3544455645748,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-08-14 09:50:00,2.4933886528015137,2.2400000000000024,FORCE_BUY,,,,337478,2020-08-14 09:55:00
sell,340239,287.4,353.3544455645748,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-09-04 04:30:00,7.758232593536377,-0.5,FORCE_SELL,5356.853394758943,272.24,337477.0,340240,2020-09-04 04:35:00
buy,340434,276.88,366.7800767670428,0.0,5m BUY signal,2020-09-08 04:45:00,3.804753303527832,1.9150000000000023,FREE,,,,340435,2020-09-08 04:50:00
sell,340460,276.35,366.7800767670428,0.0,5m SELL signal,2020-09-08 06:55:00,6.601757049560547,-0.5,FREE,-194.39344068652267,276.88,340434.0,340461,2020-09-08 07:00:00
buy,340467,274.64,369.0637715357278,0.0,5m BUY signal,2020-09-08 07:30:00,3.3218040466308594,1.9150000000000023,FREE,,,,340468,2020-09-08 07:35:00
sell,342160,263.45,369.0637715357278,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-09-21 05:10:00,4.218664646148682,-0.5,FORCE_SELL,-4129.823603484793,274.64,340467.0,342161,2020-09-21 05:15:00
buy,342420,267.13,363.9795253662542,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-09-22 10:55:00,2.5448052883148193,2.410000000000003,FORCE_BUY,,,,342421,2020-09-22 11:00:00
sell,344053,276.01,363.9795253662542,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-10-05 04:00:00,4.226664066314697,-0.5,FORCE_SELL,3232.138185252336,267.13,342420.0,344054,2020-10-05 04:05:00
buy,344245,278.54,360.6734716605867,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-10-06 04:00:00,2.9833357334136963,2.3600000000000025,FORCE_BUY,,,,344246,2020-10-06 04:05:00
sell,345966,290.83,360.6734716605867,0.0,5m SELL signal,2020-10-19 04:20:00,1.028698205947876,-0.5,FREE,4432.676966708597,278.54,344245.0,345967,2020-10-19 04:25:00
buy,345983,290.88,360.61147470794975,0.0,5m BUY signal,2020-10-19 05:45:00,2.6629481315612793,2.4450000000000025,FREE,,,,345984,2020-10-19 05:50:00
sell,345994,290.78,360.61147470794975,0.0,5m SELL signal,2020-10-19 06:40:00,1.2608513832092285,-0.5,FREE,-36.06114747080318,290.88,345983.0,345995,2020-10-19 06:45:00
buy,346002,290.6,360.83484038395596,0.0,5m BUY signal,2020-10-19 07:20:00,2.879303216934204,2.4450000000000025,FREE,,,,346003,2020-10-19 07:25:00
sell,346007,290.66,360.83484038395596,0.0,5m SELL signal,2020-10-19 07:45:00,1.1834996938705444,-0.5,FREE,21.65009042303818,290.6,346002.0,346008,2020-10-19 07:50:00
buy,346015,290.4904,361.04551030258017,0.0,5m BUY signal,2020-10-19 08:25:00,3.002742290496826,2.4450000000000025,FREE,,,,346016,2020-10-19 08:30:00
sell,346025,290.64,361.04551030258017,0.0,5m SELL signal,2020-10-19 09:15:00,1.0233609676361084,-0.5,FREE,54.01240834125299,290.4904,346015.0,346026,2020-10-19 09:20:00
buy,346035,288.46,363.77406612473794,0.0,5m BUY signal,2020-10-19 10:05:00,3.157912254333496,2.4450000000000025,FREE,,,,346036,2020-10-19 10:10:00
sell,346085,286.6753,363.77406612473794,0.0,5m SELL signal,2020-10-19 14:15:00,1.4932610988616943,-0.5,FREE,-649.227575812815,288.46,346035.0,346086,2020-10-19 14:20:00
buy,346089,285.22,365.6301785938191,0.0,5m BUY signal,2020-10-19 14:35:00,2.73710298538208,2.4450000000000025,FREE,,,,346090,2020-10-19 14:40:00
sell,346132,285.75,365.6301785938191,0.0,5m SELL signal,2020-10-19 18:10:00,0.8507872223854065,-0.5,FREE,193.78399465471415,285.22,346089.0,346133,2020-10-19 18:15:00
buy,346346,284.6,367.1076020139979,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-10-21 04:00:00,2.8136982917785645,-0.5,FORCE_BUY,,,,346347,2020-10-21 04:05:00
sell,347489,274.89,367.1076020139979,0.0,5m SELL signal,2020-10-29 04:00:00,4.424381732940674,2.1950000000000025,FREE,-3564.614815555933,284.6,346346.0,347490,2020-10-29 04:05:00
buy,347513,274.35,367.830175752243,0.0,5m BUY signal,2020-10-29 06:00:00,2.5586183071136475,2.4700000000000024,FREE,,,,347514,2020-10-29 06:05:00
sell,347524,274.41,367.830175752243,0.0,5m SELL signal,2020-10-29 06:55:00,4.559223651885986,2.1950000000000025,FREE,22.069810545135418,274.35,347513.0,347525,2020-10-29 07:00:00
buy,347528,273.71,368.7708835196852,0.0,5m BUY signal,2020-10-29 07:15:00,3.0563619136810303,2.4700000000000024,FREE,,,,347529,2020-10-29 07:20:00
sell,347555,273.87,368.7708835196852,0.0,5m SELL signal,2020-10-29 09:30:00,4.128281116485596,2.1950000000000025,FREE,59.00334136315885,273.71,347528.0,347556,2020-10-29 09:35:00
buy,347585,275.01,367.2422161722708,0.0,5m BUY signal,2020-10-29 12:00:00,2.684014081954956,2.4700000000000024,FREE,,,,347586,2020-10-29 12:05:00
sell,347601,276.77,367.2422161722708,0.0,5m SELL signal,2020-10-29 13:20:00,4.541102886199951,2.1950000000000025,FREE,646.3463004631933,275.01,347585.0,347602,2020-10-29 13:25:00
buy,347632,276.25,367.93349563800683,0.0,5m BUY signal,2020-10-29 15:55:00,2.7820072174072266,2.4700000000000024,FREE,,,,347633,2020-10-29 16:00:00
sell,347670,273.87,367.93349563800683,0.0,5m SELL signal,2020-10-29 19:05:00,4.4223737716674805,2.1950000000000025,FREE,-875.6817196184546,276.25,347632.0,347671,2020-10-29 19:10:00
buy,347681,271.18,371.5832526380298,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-10-30 04:00:00,3.5678858757019043,2.4850000000000025,FORCE_BUY,,,,347682,2020-10-30 04:05:00
sell,349048,284.02,371.5832526380298,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-11-10 06:35:00,2.9913618564605713,2.490000000000003,FORCE_SELL,4771.128963872294,271.18,347681.0,349049,2020-11-10 06:40:00
buy,349265,286.43,368.45677971669596,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-11-11 08:40:00,1.6989843845367432,1.6700000000000017,FORCE_BUY,,,,349266,2020-11-11 08:45:00
sell,353084,303.01,368.45677971669596,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2020-12-10 15:35:00,1.7991480827331543,-0.5,FORCE_SELL,6109.013407702813,286.43,349265.0,353085,2020-12-10 15:40:00
buy,353144,300.65,371.349039820243,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2020-12-11 04:50:00,2.329927682876587,2.3050000000000024,FORCE_BUY,,,,353145,2020-12-11 04:55:00
sell,355872,309.57,371.349039820243,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-01-05 04:00:00,2.9322423934936523,2.3750000000000027,FORCE_SELL,3312.433435196573,300.65,353144.0,355873,2021-01-05 04:05:00
buy,356206,307.32,374.0678193972166,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-01-06 16:00:00,1.763777256011963,1.720000000000002,FORCE_BUY,,,,356207,2021-01-06 16:05:00
sell,356321,311.97,374.0678193972166,0.0,5m SELL signal,2021-01-07 09:35:00,2.1490297317504883,1.555000000000002,FREE,1739.41536019707,307.32,356206.0,356322,2021-01-07 09:40:00
buy,356687,316.5,368.7138629300148,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-01-11 08:30:00,1.5137720108032227,1.4850000000000017,FORCE_BUY,,,,356688,2021-01-11 08:35:00
sell,358999,323.95,368.7138629300148,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-01-28 11:00:00,4.393761157989502,-0.5,FORCE_SELL,2746.918278828606,316.5,356687.0,359000,2021-01-28 11:05:00
buy,359753,328.0893,364.0620279179427,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-02-03 10:10:00,2.1601479053497314,-0.5,FORCE_BUY,,,,359754,2021-02-03 10:15:00
sell,360001,329.23,364.0620279179427,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-02-04 14:55:00,1.8863672018051147,1.805000000000002,FORCE_SELL,415.2855552460111,328.0893,359753.0,360002,2021-02-04 15:00:00
buy,360703,331.0,362.1152309710704,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-02-10 10:20:00,2.1403167247772217,1.6250000000000018,FORCE_BUY,,,,360704,2021-02-10 10:25:00
sell,361475,331.8528,362.1152309710704,0.0,5m SELL signal,2021-02-17 12:00:00,2.148292064666748,-0.5,FREE,308.81186897212956,331.0,360703.0,361476,2021-02-17 12:05:00
buy,361505,332.76,361.1280001213981,0.0,5m BUY signal,2021-02-17 14:30:00,1.4967334270477295,1.3950000000000018,FREE,,,,361506,2021-02-17 14:35:00
sell,361515,333.69,361.1280001213981,0.0,5m SELL signal,2021-02-17 15:20:00,2.21893310546875,-0.5,FREE,335.8490401129027,332.76,361505.0,361516,2021-02-17 15:25:00
buy,361571,332.51,362.409558691496,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-02-18 04:10:00,1.8867665529251099,1.7950000000000021,FORCE_BUY,,,,361572,2021-02-18 04:15:00
sell,362270,320.07,362.409558691496,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-02-23 14:55:00,2.410609006881714,-0.5,FORCE_SELL,-4508.374910122209,332.51,361571.0,362271,2021-02-23 15:00:00
buy,362489,324.45,357.51711342390854,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-02-24 17:10:00,1.6010384559631348,-0.5,FORCE_BUY,,,,362490,2021-02-24 17:15:00
sell,362715,313.57,357.51711342390854,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-02-26 04:00:00,4.246024131774902,1.3850000000000016,FORCE_SELL,-3889.7861940521234,324.45,362489.0,362716,2021-02-26 04:05:00
buy,362929,319.29,351.1122843068527,0.0,5m BUY signal,2021-03-01 05:55:00,2.9199702739715576,-0.5,FREE,,,,362930,2021-03-01 06:00:00
sell,362981,320.13,351.1122843068527,0.0,5m SELL signal,2021-03-01 10:15:00,3.5007596015930176,1.3950000000000018,FREE,294.9343188177475,319.29,362929.0,362982,2021-03-01 10:20:00
buy,363175,320.78,350.4008216695329,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-02 10:25:00,2.6560912132263184,-0.5,FORCE_BUY,,,,363176,2021-03-02 10:30:00
sell,363720,304.65,350.4008216695329,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-03-05 07:50:00,3.9600677490234375,-0.5,FORCE_SELL,-5651.965253529564,320.78,363175.0,363721,2021-03-05 07:55:00
buy,363958,306.02,348.83213620555256,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-08 11:45:00,3.3420865535736084,-0.5,FORCE_BUY,,,,363959,2021-03-08 11:50:00
sell,364124,308.04,348.83213620555256,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-03-09 09:35:00,3.211250066757202,-0.5,FORCE_SELL,704.6409151352296,306.02,363958.0,364125,2021-03-09 09:40:00
buy,364272,311.19,345.3011061947955,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-10 05:55:00,1.5892027616500854,-0.5,FORCE_BUY,,,,364273,2021-03-10 06:00:00
sell,364444,316.8,345.3011061947955,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-03-11 04:15:00,3.693199634552002,-0.5,FORCE_SELL,1937.1392057528076,311.19,364272.0,364445,2021-03-11 04:20:00
buy,364636,312.85,349.6608292872342,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-12 04:15:00,1.9910709857940674,1.695000000000002,FORCE_BUY,,,,364637,2021-03-12 04:20:00
sell,365217,320.06,349.6608292872342,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-03-17 05:05:00,4.154592514038086,2.4600000000000026,FORCE_SELL,2521.0545791609516,312.85,364636.0,365218,2021-03-17 05:10:00
buy,365402,318.48,351.39551940992266,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-18 04:35:00,1.5486869812011719,1.4250000000000016,FORCE_BUY,,,,365403,2021-03-18 04:40:00
sell,366023,319.55,351.39551940992266,0.0,5m SELL signal,2021-03-23 08:50:00,4.8084564208984375,-0.5,FREE,375.99320576861487,318.48,365402.0,366024,2021-03-23 08:55:00
buy,366104,316.95,354.27808243395106,0.0,5m BUY signal,2021-03-23 15:35:00,1.8520387411117554,1.780000000000002,FREE,,,,366105,2021-03-23 15:40:00
sell,366158,318.3,354.27808243395106,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-03-24 04:05:00,3.028015613555908,-0.5,FORCE_SELL,478.275411285842,316.95,366104.0,366159,2021-03-24 04:10:00
buy,366581,310.6,363.0608938787077,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-03-26 07:20:00,2.533358573913574,2.3800000000000026,FORCE_BUY,,,,366582,2021-03-26 07:25:00
sell,369019,338.27,363.0608938787077,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-04-15 04:40:00,2.5095348358154297,-0.5,FORCE_SELL,10045.894933623827,310.6,366581.0,369020,2021-04-15 04:45:00
buy,369201,340.76,360.4079368832916,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-04-16 04:00:00,1.0859224796295166,-0.5,FORCE_BUY,,,,369202,2021-04-16 04:05:00
sell,370222,336.51,360.4079368832916,0.0,5m SELL signal,2021-04-23 09:40:00,2.2782154083251953,2.1850000000000023,FREE,-1531.7337317539893,340.76,369201.0,370223,2021-04-23 09:45:00
buy,371119,338.74,358.0352920841839,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-04-30 05:40:00,0.8127220869064331,-0.5,FORCE_BUY,,,,371120,2021-04-30 05:45:00
sell,376444,337.15,358.0352920841839,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2021-06-10 08:55:00,1.7896283864974976,1.4750000000000019,FORCE_SELL,-569.2761144138638,338.74,371119.0,376445,2021-06-10 09:00:00
buy,376652,340.06,354.97147187608834,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-06-11 10:45:00,1.103521466255188,0.6850000000000009,FORCE_BUY,,,,376653,2021-06-11 10:50:00
sell,377181,342.74,354.97147187608834,0.0,5m SELL signal,2021-06-16 09:00:00,1.8586527109146118,1.8550000000000022,FREE,951.3235446279192,340.06,376652.0,377182,2021-06-16 09:05:00
buy,377206,342.76,354.95075933834323,0.0,5m BUY signal,2021-06-16 11:05:00,1.115161657333374,0.7800000000000011,FREE,,,,377207,2021-06-16 11:10:00
sell,377230,342.025,354.95075933834323,0.0,5m SELL signal,2021-06-16 13:05:00,1.8595746755599976,1.8550000000000022,FREE,-260.8888081136871,342.76,377206.0,377231,2021-06-16 13:10:00
buy,377241,339.35,357.7487357085511,0.0,5m BUY signal,2021-06-16 14:00:00,1.6793683767318726,0.7800000000000011,FREE,,,,377242,2021-06-16 14:05:00
sell,377255,341.1302,357.7487357085511,0.0,5m SELL signal,2021-06-16 15:10:00,2.0846569538116455,1.8550000000000022,FREE,636.8642993083553,339.35,377241.0,377256,2021-06-16 15:15:00
buy,377266,340.7,358.20046305255414,0.0,5m BUY signal,2021-06-16 16:05:00,1.2161191701889038,0.7800000000000011,FREE,,,,377267,2021-06-16 16:10:00
sell,377701,343.55,358.20046305255414,0.0,5m SELL signal,2021-06-21 04:35:00,2.762519598007202,1.7100000000000017,FREE,1020.8713196997875,340.7,377266.0,377702,2021-06-21 04:40:00
buy,377731,343.32,358.4404319052341,0.0,5m BUY signal,2021-06-21 07:10:00,1.067423701286316,1.0200000000000014,FREE,,,,377732,2021-06-21 07:15:00
sell,377765,342.6,358.4404319052341,0.0,5m SELL signal,2021-06-21 10:00:00,2.746718645095825,1.7100000000000017,FREE,-258.077110971758,343.32,377731.0,377766,2021-06-21 10:05:00
buy,378216,347.56,353.3251581618518,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2021-06-23 15:50:00,1.3051481246948242,1.3050000000000015,FORCE_BUY,,,,378217,2021-06-23 15:55:00
