bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.3599987030029297,0.01932360274932595,22,2.1750011444091797,0.12775337404659173,26,4.0,0.42758612222634385,0.3599987030029297,0.01932360274932595,22,0.022648998756833072,0.3599987030029297,,439,True,False,48.448651468660884,-10.839735829973932,28.685855702449278,0.036044072677852576,0.006997722122545014,-0.058092701110615125,0.1477831848900409,0.00037978644606402866,39.46962779850236,2025/06/27 18:30,"2s,3b",757843.0
