bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume,zs_cnt
1.268477340496533,1.101608011428216,201,True,False,,-0.1659568667307234,-0.14212475308454486,0.047664227292357086,-0.03458309279684063,35.58020922255706,2000/10/18,1,1141600.0,1
2.2022285858787605,0.8157453733288286,700,True,False,,-0.32147343043016463,-0.261550835486557,0.11984518988721526,-0.046157042679369875,39.26926638697596,2002/10/17,1,11754000.0,1
5.12832853690329,0.7283003640448216,1310,False,False,,0.3860601126536289,0.3664672666461932,-0.03918569201487132,0.02186989299688207,56.45618483252643,2005/03/22,1,8210400.0,6
2.5509206632920645,0.6623031340329012,1380,True,False,,-0.25509406451578387,-0.4215635264088089,-0.33293892378605006,-0.03007751643417501,32.78475583025839,2005/06/30,1,8165800.0,1
4.349050928440967,0.3472181835137586,1862,False,False,,0.11458114256725083,0.2966816406813848,0.36420099622826796,0.007494175611256284,64.09019469603169,2007/06/01,1,3316300.0,4
17.17826470238151,0.7293731793736649,2235,True,False,,-0.9108063883259485,-1.3773151738006568,-0.9330175709494166,-0.06423542916975966,36.05067964933753,2008/11/20,1,10510200.0,3
4.491551904895303,0.3649355245866877,2413,False,False,,0.41132527233382826,0.760143421266477,0.6976362978652976,0.025894334032698075,69.38854144059998,2009/08/07,1,5166800.0,1
8.542705263854515,1.4273895353907364,2800,False,False,,0.7400854641370899,0.7581742874295685,0.03617764658495726,0.0237721832733016,68.22929815953145,2011/02/18,1,2584100.0,1
3.619001240648867,0.2590038771993054,2957,True,False,,-0.45672497736319,-0.5222205508303652,-0.13099114693435043,-0.02263963464355273,43.069765805375184,2011/10/04,1,6100000.0,2
5.734526108807618,0.3778643686297473,3045,False,False,,0.8635257049963713,0.8673415199296386,0.0076316298665346505,0.028254491497496526,75.30975377710182,2012/02/09,1,2192800.0,1
5.881842663630792,1.028224921862194,3543,True,False,,-0.647719173256313,-0.9551499302391449,-0.6148615139656637,-0.025237648902968025,24.687312600557775,2014/02/04,1,2315100.0,1
2.368520065037579,0.1259905883334037,3612,False,False,,0.27393975679077254,0.3211008913075375,0.09432226903352992,0.00813682821867374,58.24188930825862,2014/05/14,1,1379400.0,1
6.374989295839956,1.1410708517686603,4036,True,False,,-0.7933128289739304,-1.0755549643814923,-0.5644842708151239,-0.035162386234062426,29.224632031062512,2016/01/20,1,3579000.0,1
18.239987793889412,2.847027478982354,4261,False,False,,2.7529998146712593,2.8836302380337457,0.26126084672497285,0.05828350053664816,79.78221280370123,2016/12/08,1,3824900.0,1
6.3403667890714175,0.747335468109316,4668,False,False,,0.11033263753542592,0.4880508133401591,0.7554363516094663,0.008730364870487298,65.13680662260819,2018/07/24,1,4795600.0,1
12.364030139971781,1.0923125667108022,4882,True,False,,-1.3568093727108608,-1.8006236340002815,-0.8876285225788414,-0.038094649894162516,21.134009685661866,2019/05/31,1,3610000.0,1
36.36228960202388,1.0035170170644607,5550,True,False,,-1.3163883443309508,-3.56767710493331,-4.502577521204718,-0.034365802707974416,32.66275491650971,2022/01/24,1,6443900.0,1
52.00801617740913,1.0181088102701725,5809,False,False,,6.250664742230267,8.15570673171041,3.810083978960286,0.05339516350404968,76.02312010842829,2023/02/03,1,2211500.0,1
27.75351130235994,0.5375363350355531,5889,True,False,,-3.078392113721263,-3.38637169366379,-0.6159591598850538,-0.024919587691523457,35.575914462939465,2023/05/31,1,2394300.0,1
29.822013882739355,1.2124590183474604,6251,False,False,,-0.7110618433883663,0.24797915590664843,1.9180819985900295,0.0016855489211177316,69.80606524960413,2024/11/06,1,7506300.0,1
