bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.3300018310546875,0.5192108154296875,1.0,0.8667234842918858,0.3300018310546875,,174,True,False,,-0.016651282522103912,-0.026291988271196942,-0.01928141149818606,-0.00018843131377448938,47.43001103989756,2025/06/09 16:28,2s,9136.0
0.239990234375,0.5192108154296875,2.0,0.4237223381432392,0.239990234375,,201,True,False,,0.03784650426011526,0.047029988201558126,0.018366967882885735,0.00033685266988891035,49.05856300802007,2025/06/09 16:56,2s,9821.0
0.2249908447265625,0.32501220703125,1.0,0.5846009389671362,0.2249908447265625,,297,False,False,,-0.007367354900763387,0.006934381372502685,0.028603472546532144,4.93544869289637e-05,59.22949979710661,2025/06/09 18:35,2s,3694.0
0.976898193359375,2.170013427734375,1.0,0.419353931399159,0.976898193359375,,494,True,False,,-0.031121993245557728,-0.1004421161564153,-0.13864024582171514,-0.0007123902651478633,28.403407700210124,2025/06/10 15:33,2s,4643.0
0.4199981689453125,2.170013427734375,2.0,0.3133657727087347,0.4199981689453125,,540,True,False,,-0.031335867018287,-0.05531022472570157,-0.047948715414829146,-0.00039269884595307205,36.88928805358053,2025/06/10 16:19,2s,1784.0
0.279998779296875,2.170013427734375,3.0,0.16129213720168198,0.279998779296875,,560,True,False,,0.06517320871187918,0.05842789393386738,-0.013490629556023592,0.0004142988480732379,46.70461973549335,2025/06/10 16:40,2s,5211.0
0.30999755859375,2.170013427734375,4.0,0.0829524519386277,0.30999755859375,,627,True,False,,-0.0016674375091205907,-0.020106471546398552,-0.036878068074555924,-0.00014232437933936693,41.34964868932889,2025/06/10 17:48,2s,5999.0
0.3061981201171875,1.1891937255859375,1.0,0.06339898633476615,0.3061981201171875,,875,False,False,,-0.05589665152755367,-0.02283304256238239,0.06612721793034257,-0.0001582817834353364,59.251653324122245,2025/06/11 15:37,2s,2899.0
0.90631103515625,2.2700042724609375,1.0,0.7120261886036554,0.90631103515625,,1298,False,False,,0.08462515185385207,0.13490997702504615,0.10056965034238816,0.0009601092420928675,71.40537172583502,2025/06/12 16:15,2s,1320.0
0.57989501953125,2.2700042724609375,2.0,0.7576613092957444,0.57989501953125,,1325,False,False,,0.06627398541485938,0.08521101267714926,0.03787405452457976,0.0006052167346381321,62.78282260431236,2025/06/12 16:42,2s,2780.0
0.5550079345703125,2.2700042724609375,3.0,0.6894270906854343,0.5550079345703125,,1360,False,False,,0.015176518707534942,0.04144556130697197,0.052538085198874054,0.0002945601949708027,60.96018150663185,2025/06/12 17:18,2s,3179.0
