bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.9546088322774171,1.1579058740259285,0.8244269708714173,0.9546088322774171,,136,False,False,,0.017016850022260138,0.05691798848928542,0.07980227693405056,0.00365482397546156,58.27772275060344,2014/01/02,2,758500.0
0.5391763916494146,2.2804635206268014,0.23643280709055944,0.5391763916494146,,169,True,False,,-0.04150635601741907,0.10367565658811095,0.29036402521106003,0.0069821166529671136,56.05065487606133,2014/02/20,2,448100.0
1.4761144242358721,1.8031555044355905,0.8186284658227044,1.4761144242358721,,225,False,False,,-0.00983615735396096,0.06120524248542658,0.14208279967877507,0.004115906634486252,64.92999191676395,2014/05/12,2,936600.0
0.9015790073335275,1.1225563434856802,0.8031481115094945,0.9015790073335275,,360,True,False,,-0.1442055102010787,-0.11365996694483371,0.061091086512489956,-0.00854709605763628,41.60258789211079,2014/11/20,2,5445700.0
0.7071222380472157,1.0872003211764731,0.6504065757468043,0.7071222380472157,,442,False,False,,0.15913500910452644,0.12163165998172332,-0.07500669824560624,0.008416875295063296,56.95889808910688,2015/03/23,2,1044400.0
1.599028105078773,2.6065647741217237,0.613461871714875,1.599028105078773,,734,True,False,,-0.09316896657451113,-0.19408267088998699,-0.20182740863095172,-0.017064671873647123,35.709713719234145,2016/05/18,2,1634600.0
2.4058703476149184,3.5925252837830435,0.6696877982947583,2.4058703476149184,,952,False,False,,0.035158509249421335,0.10282221498155408,0.1353274114642655,0.008651493836058023,72.83177474441135,2017/03/30,2,2143100.0
0.9242585682478754,1.4788134800727413,0.6250000968360203,0.9242585682478754,,1220,False,False,,-0.054920113182432194,-0.01307319581091626,0.08369383474303187,-0.0008722005202784953,48.26806365414424,2018/04/24,2,389600.0
1.2359379774699821,2.6451658232842448,0.4672440444340228,1.2359379774699821,,1453,True,False,,-0.04446372776353773,-0.10761922141369418,-0.1263109873003129,-0.008981080663213965,38.717948088056666,2019/03/28,2,299100.0
1.3606052640905144,1.7763443746634344,0.765958044789772,1.3606052640905144,,1599,False,False,,-0.0738537626506868,-0.010714535236719058,0.12627845482793548,-0.0008094195500859159,55.59253079629178,2019/10/24,2,700300.0
1.5549522379736285,2.155946549366438,0.7212387702425082,1.5549522379736285,,1721,True,False,,-0.5152211899194357,-0.3941662843027611,0.24210981123334907,-0.04371876002224263,41.15125341691856,2020/04/21,2,388300.0
1.1280837660706347,2.4586491226537035,0.45882259313726537,1.1280837660706347,,2023,False,False,,-0.16428144335464795,-0.15279381639278,0.022975253923735894,-0.006455433588565804,52.78526748479162,2021/07/01,2,476600.0
1.4186948180807093,1.5716050430701465,0.9027044194954188,1.4186948180807093,,2078,True,False,,-0.32387349146120087,-0.2815560635523049,0.08463485581779195,-0.013246763376733134,38.95703927464359,2021/09/20,2,427500.0
1.336798614314489,3.4582439740219257,0.3865541657431985,1.336798614314489,,2134,False,False,,-0.37159705203863214,-0.3599551330639308,0.023283837949402697,-0.016472157396711293,47.43140680134982,2021/12/08,2,709300.0
2.382996565046099,2.508922295546686,0.9498088359595258,2.382996565046099,,2169,True,False,,-0.0854292294085995,-0.21218917886730182,-0.2535198989174047,-0.009881807574417307,45.564983945519394,2022/01/28,2,474400.0
2.585747736647118,3.2451327326229027,0.796808004385438,2.585747736647118,,2210,False,False,,0.06418911567214156,0.23460874742169224,0.3408392634991014,0.010828324962544664,60.14792078782284,2022/03/29,2,447200.0
4.394137040602493,4.467113904379307,0.9836635319047334,4.394137040602493,,2337,True,False,,-0.360202284285592,-0.5265853815192187,-0.33276619446725353,-0.032394516900465055,32.470609367562446,2022/09/29,2,580900.0
0.8640147059787964,1.384965733546494,0.6238527676539016,0.8640147059787964,,2730,False,False,,-0.4127109182429415,-0.43455903898060555,-0.043696241475328135,-0.016947214531861005,41.02166196152478,2024/04/24,2,629100.0
1.1917451387579732,4.131382620636867,0.2884615752617611,1.1917451387579732,,2767,True,False,,0.4836744361695165,0.38377390760189556,-0.19980105713524188,0.014136705019209194,52.16834704572023,2024/06/17,2,663300.0
1.4400005340576172,5.0754026496433795,0.2837214371866236,1.4400005340576172,,2955,False,False,,-0.33377127804645734,-0.4142090400657388,-0.16087552403856287,-0.01310749214801905,46.021148747358126,2025/03/19,2,536300.0
1.8099994659423828,7.119998931884766,0.2542134462741064,1.8099994659423828,,3011,True,False,,0.27764433917232145,0.10893121480577861,-0.3374262487330857,0.0033876147311098204,44.52844104415189,2025/06/09,2,619300.0
