bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,bsp_type,chain_id,chain_type,direction,is_buy,is_mature,is_segbsp,kdj_d,kdj_j,kdj_k,klu_close,klu_idx,macd_dea,macd_diff,macd_value,mature_rate,next_bi_return,parent_idx,point_index,ppo,rsi,timestamp,volume
0.31000518798828125,0.0029762401794255393,17,1.3850021362304688,0.013509580389984715,15,1.0,0.03971135042829207,0.31000518798828125,2s,14,2s,buy,True,0,False,20.379122588456703,-4.30967498123043,12.14952339856099,103.87000274658203,452,0.06938294378685728,0.03345041397309956,-0.07186505962751544,0.196829,,875,0,0.0003218367976371851,44.6619887831949,2025/07/21 18:40,40464.0
0.40000152587890625,0.003840260290086915,18,1.3850021362304688,0.013509580389984715,15,1.0,0.10469055554025394,0.40000152587890625,2s,14,2s,buy,True,0,False,17.56378849808727,0.6717839558706942,11.933120317348411,103.79910278320312,453,0.05898384389647164,0.017387444334929114,-0.08319279912308505,0.25397,,875,1,0.00016730630710769075,39.76194773857972,2025/07/21 18:45,35794.0
0.410003662109375,0.003936286940229087,20,1.3850021362304688,0.013509580389984715,15,1.0,0.11191230341256507,0.410003662109375,2s,14,2s,buy,True,0,False,17.124122590671288,19.977298857895683,18.07518134641275,103.82499694824219,455,0.03858180670480425,-0.001494651271912062,-0.08015291595343263,0.26032,,875,2,-1.4383848841230127e-05,42.35010130984128,2025/07/21 18:55,38304.0
0.42000579833984375,0.004032313590371259,22,1.3850021362304688,0.013509580389984715,15,1.0,0.1191340512848762,0.42000579833984375,2s,14,2s,buy,True,0,False,18.686123596125878,14.16230781548932,17.17818500258036,103.75,457,0.02039634422532017,-0.01716414257482768,-0.0751209736002957,0.266671,,875,3,-0.00016520465418315666,38.07909947308962,2025/07/21 19:05,62057.0
0.4900054931640625,0.004704353647621015,23,1.3850021362304688,0.013509580389984715,15,1.0,0.16967526923182857,0.4900054931640625,2s,14,2s,buy,True,0,False,16.76496058852384,5.237982542911645,12.922634573319776,103.68499755859375,458,0.010042107680540419,-0.03137483849857858,-0.082833892358238,0.311115,,875,4,-0.00030202790987651106,34.387125985631855,2025/07/21 19:10,105751.0
0.5,0.004800307050890462,24,1.3850021362304688,0.013509580389984715,15,1.0,0.17689150852452695,0.5,2s,14,2s,buy,True,0,False,17.69135610901829,23.249729231984993,19.54414715000719,103.76000213623047,459,0.0008001350537142973,-0.03616775545359019,-0.07393578101460897,0.317461,,875,5,-0.00034819656495323415,41.44216907318015,2025/07/21 19:15,66323.0
0.600006103515625,0.005760427058566734,30,1.3850021362304688,0.013509580389984715,15,1.0,0.2490979700884127,0.600006103515625,2s,14,2s,buy,True,0,False,33.24814712032415,30.331685849222282,32.27599336329019,103.62000274658203,465,-0.03368814952474552,-0.05479684473887403,-0.04221739042825702,0.380957,,875,6,-0.0005278105328565788,36.008891563696494,2025/07/21 19:45,100174.0
1.19000244140625,0.011424754220118571,34,1.3850021362304688,0.013509580389984715,15,1.0,0.6750874487013524,1.19000244140625,2s,14,2s,buy,True,0,False,40.495019830154284,45.29127609975818,42.09377192002225,103.2249984741211,469,-0.07190446713000208,-0.1368464706380479,-0.12988400701609162,0.755559,,875,7,-0.0013195966910027486,34.43780461596205,2025/07/22 13:35,121079.0
1.5334014892578125,0.014721595961460426,35,1.3850021362304688,0.013509580389984715,15,1.0,0.9230286170710882,1.5334014892578125,2s,14,2s,buy,True,0,False,38.5971510461448,27.20993834208791,34.80141347812584,102.87999725341797,470,-0.09381678551314811,-0.1814660590457322,-0.1752985470651682,0.97359,,875,8,-0.0017508884718590073,28.173799160523046,2025/07/22 13:40,61357.0
1.0199966430664062,0.009519778571316168,29,1.6899948120117188,0.0161428481478696,22,1.0,0.15088641196148272,1.0199966430664062,2s,14,2s,buy,True,0,False,40.92393176982503,-8.635262802552603,24.404200245699155,106.1500015258789,866,0.15106044898835086,0.04672500240130262,-0.20867089317409648,0.647618,,875,9,0.00043659354911377315,35.02636782534891,2025/07/29 14:10,68207.0
1.3649978637695312,0.012739725666488818,30,1.6899948120117188,0.0161428481478696,22,1.0,0.3550297727878074,1.3649978637695312,2s,14,2s,buy,True,0,False,35.26635058183337,1.320863453883419,23.951188205850055,106.33999633789062,867,0.11787880504588855,-0.014847770723960707,-0.2654531515396985,0.866667,,875,10,-0.00013880151650380416,39.03749176975325,2025/07/29 14:15,370785.0
