bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.3200035095214844,0.005524922645682318,97,1.1393013000488281,0.01925633875465433,28,1.0,0.18809955099594525,,,,,0.3200035095214844,,788,False,False,76.80678137762212,93.5380499421286,82.38387089912428,0.023393916992575387,0.044301947113503104,0.041816060241855434,0.00703983234196402,0.000764100744719979,60.18468488085327,2025/05/23 14:10,2s,95369.0
0.5849990844726562,0.009680607008412534,27,0.5,0.00839207762057145,17,1.0,0.470001220703125,,,,,0.5849990844726562,,1092,True,False,52.176793259531934,83.34593053464562,62.56650568456983,0.012451977165195695,0.016859899411976187,0.008815844493560984,0.014286899904691532,0.0002800270798455472,58.09535669861744,2025/05/30 13:30,2s,62514.0
1.0499992370605469,0.017298175022456123,27,0.5,0.00839207762057145,17,2.0,0.8600006103515625,,,,,1.0499992370605469,,1128,True,False,18.568555064475873,19.22000278522694,18.785704304726227,-0.08950539188374844,-0.13104982493518236,-0.08308886610286784,0.02849952899841337,-0.0021792207194176816,30.588926485827997,2025/05/30 16:30,2s,76901.0
0.2749977111816406,0.004555959383712785,8,1.5699996948242188,0.025549221730377696,62,1.0,0.4808900638050762,0.2749977111816406,0.004555959383712785,8,0.007914254413192651,0.2749977111816406,,1386,False,False,66.22651717526779,91.80938814089649,74.75414083047735,-0.011013199850596707,-0.00017427341438747135,0.02167785287241847,0.009463167299157143,-2.8794686837876883e-06,52.744435080187614,2025/06/04 18:30,"2s,3b",64399.0
1.1164016723632812,0.018693932510775946,95,1.0900001525878906,0.018638853644324226,41,1.0,0.8866055148615685,,,,,1.1164016723632812,,1873,True,False,48.657894543356235,-2.143458046402799,31.72411034676989,0.010617618151247194,-0.10805236251273698,-0.23733996132796834,0.03508999984507812,-0.0018079534478104107,17.700316231574263,2025/06/13 13:35,2s,105631.0
0.4499969482421875,0.007628359644655689,5,1.7599983215332031,0.029014149785038097,71,1.0,0.3068168271658723,,,,,0.4499969482421875,,2039,False,False,64.7739132058272,104.83606093044446,78.12796244736629,0.04308934272394769,0.0748086817927387,0.06343867813758201,0.017833068356052195,0.0012642042273973441,64.58028412666596,2025/06/17 14:25,2s,34405.0
0.6297988891601562,0.01037559936151898,28,1.5600013732910156,0.025337037210057915,63,1.0,0.8460257491838756,,,,,0.6297988891601562,,2413,False,False,78.25444979200618,89.19312961173043,81.90067639858093,0.09168904868487869,0.0936522465810441,0.003926395792330811,0.019970717608912825,0.0015327779573539762,69.0233081050427,2025/06/24 19:35,2s,84642.0
0.345001220703125,0.005657612713889383,16,0.6450004577636719,0.010731228062158527,15,1.0,0.17829704937811608,,,,,0.345001220703125,,2485,True,False,38.035952930018695,0.16606273889902923,25.412656199645475,0.04052971679222574,0.00989523067638487,-0.061268972231681734,0.027789254060103172,0.00016279757386534707,40.70551130351805,2025/06/25 19:05,2s,54157.0
0.43000030517578125,0.007279504103560345,15,1.6449966430664062,0.027626109558339468,37,1.0,0.9726454341806848,,,,,0.43000030517578125,,2878,False,False,75.94768533704453,88.38291052858222,80.09276040089043,0.06052382364787219,0.06584918279786223,0.010650718299980072,0.023193295262440915,0.0011114593442828515,64.57532634953938,2025/07/02 19:20,2s,75282.0
1.0200004577636719,0.017549904964022586,12,1.6449966430664062,0.027626109558339468,37,2.0,0.7537996317476219,,,,,1.0200004577636719,,2905,False,False,82.87545896448513,93.18162548140864,86.31084780345964,-0.09364542878170663,-0.01431756227373171,0.15865573301594985,0.013019960529428899,-0.0002432653090081647,54.622970209098696,2025/07/03 15:05,2s,93410.0
0.7800025939941406,0.01336307363829781,19,1.6449966430664062,0.027626109558339468,37,3.0,0.7598799701316711,,,,,0.7800025939941406,,2930,False,False,75.51371454493416,86.48957211972711,79.17233373653181,-0.0032937526429662354,0.05637293724819159,0.11933337978231565,,0.0009598484308270075,55.868060496174415,2025/07/07 13:50,2s,68731.0
