bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_bi_klu_cnt,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
2.3249969482421875,0.009794409387555493,6,0.007557314730060822,2.3249969482421875,,344,False,False,61.150633967054276,105.0697628030571,75.79034357905522,-0.1325971847415965,-0.07497967873882772,0.1152350120055376,0.016916659659143463,-0.00031353240133565627,52.151079517883865,2025/06/17 16:30,3b,14372.0
