bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
0.29000091552734375,1.5849990844726562,0.18296598298908778,0.29000091552734375,,113,True,False,,0.12433107873184432,0.10033043718328827,-0.0480012830971121,0.0008822023524855062,58.82516977983547,2025/06/09 15:23,2,5065.0
0.24500274658203125,0.26999664306640625,0.9074288620757862,0.24500274658203125,,139,False,False,,0.07475968561837582,0.0787857573313886,0.00805214342602556,0.0006909992973227336,64.55063869503954,2025/06/09 15:50,2,3169.0
0.32000732421875,0.5600051879882812,0.5714363564529094,0.32000732421875,,189,True,False,,0.013535095977920495,-0.0011801386494738608,-0.02943046925478871,-1.033268356527547e-05,56.63223624431306,2025/06/09 16:40,2,13119.0
0.19000244140625,0.7999954223632812,0.237504410768952,0.19000244140625,,230,False,False,,-0.10348318126822136,-0.09689673868147963,0.013172885173483445,-0.0008502007814618959,35.89428838930843,2025/06/09 17:21,2,9557.0
0.45279693603515625,0.6893997192382812,0.6567988402076117,0.45279693603515625,,497,True,False,,-0.0196466201953667,-0.02908115308510162,-0.01886906577946984,-0.00025875269611577424,40.347603162248774,2025/06/10 15:30,2,4245.0
0.34999847412109375,0.5199966430664062,0.6730783338468536,0.34999847412109375,,564,False,False,,-0.019874061989352886,0.0021338214959598645,0.0440157669706255,1.8982158947377635e-05,57.46052877063182,2025/06/10 16:39,2,3301.0
0.41500091552734375,1.095001220703125,0.37899584738440956,0.41500091552734375,,728,True,False,,0.09781578395877541,0.06770284133583004,-0.06022588524589073,0.0006120814411204283,51.056228357246,2025/06/10 19:25,2,7654.0
1.2030029296875,1.3479995727539062,0.8924356906358774,1.2030029296875,,822,False,False,,0.10908905056107769,0.0901087701489729,-0.037960560824209594,0.0008056789017697565,59.4203674428533,2025/06/11 14:33,2,8337.0
0.27500152587890625,0.4199981689453125,0.6547683923705722,0.27500152587890625,,904,True,False,,0.011945262365703927,0.008693967896235222,-0.006502588938937411,7.782607470306178e-05,46.64145913656229,2025/06/11 16:07,2,1574.0
0.26999664306640625,0.7249984741210938,0.3724099466467425,0.26999664306640625,,1055,False,False,,-0.05665814739321503,-0.04388879783719801,0.025538699112034033,-0.00039294985616587124,53.445299697018825,2025/06/11 18:41,2,4786.0
0.285003662109375,0.6350021362304688,0.4488231548341363,0.285003662109375,,1126,True,False,,0.029732797241064333,0.052157758311793145,0.044849922141457624,0.00046862686073421663,60.30047503157094,2025/06/11 19:55,2,48515.0
0.7320022583007812,2.0019989013671875,0.3656356943057704,0.7320022583007812,,1172,False,False,,-0.27839452057217173,-0.25971703406669633,0.03735497301095081,-0.0023468040171738835,42.59101822253163,2025/06/12 14:11,2,8396.0
0.32999420166015625,0.55999755859375,0.5892779291553134,0.32999420166015625,,1212,True,False,,-0.010655525798411579,-0.010452158695571256,0.000406734205680645,-9.485806363274127e-05,42.70910327050279,2025/06/12 14:51,2,4998.0
0.160003662109375,0.410003662109375,0.39024934871604017,0.160003662109375,,1334,False,False,,-0.011563260852224826,-0.006705918138450784,0.009714685427548084,-6.050325444221811e-05,55.26574301972653,2025/06/12 16:55,2,5909.0
0.34000396728515625,0.7600021362304688,0.44737238367715704,0.34000396728515625,,1431,True,False,,0.01239266889711757,-0.02399866949077989,-0.07278267677579492,-0.00021580186148999672,35.09190735201068,2025/06/12 18:33,2,4364.0
