bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.4399986267089844,0.006993540813895041,0.6349983215332031,0.009992105887593626,0.6929130547095116,,,,0.4399986267089844,,143,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D3C8F0>,0.049923940307406975,0.04728469599455565,-0.005278488625702654,0.004656272923633259,0.0007474989418339856,60.90845560467572,2025/06/17 15:54,2,7671.0
0.1399993896484375,0.00222928967116641,0.15999984741210938,0.002554276005286011,0.8749970197649191,,,,0.1399993896484375,,306,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148C6B3B0>,-0.01712901372885761,-0.015584328168706918,0.0030893711203013874,0.003909973387829241,-0.00024836754662820666,42.63171907435983,2025/06/17 18:39,2,35567.0
0.09499740600585938,0.001503123494605493,0.18999862670898438,0.002997296553689683,0.49998996125042666,,,,0.09499740600585938,,652,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149D0BDD0>,0.004089276400546278,0.0069978709217508595,0.005817189042409163,0.0029670203305078636,0.00011061873105441663,57.671490773129264,2025/06/18 18:17,2,5665.0
0.25,0.00394321757071179,0.2928009033203125,0.004639738420208843,0.8538225024753765,,,,0.25,,708,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148FF3D70>,-0.020654563242828983,-0.015606373895082015,0.010096378695493936,0.004117154635802434,-0.00024680786431740485,53.94928228199627,2025/06/18 19:13,2,13858.0
0.13000106811523438,0.00205763006469287,0.22999954223632812,0.003627180930291626,0.5652231602341897,,,,0.13000106811523438,,731,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148FF34D0>,0.0017240356822952785,-0.0032679720491728403,-0.009984015462936237,0.0033959903320835193,-5.164837392926356e-05,48.13128201489902,2025/06/18 19:36,2,14707.0
0.1399993896484375,0.002205409430655227,0.3849983215332031,0.0061018830982584255,0.36363636363636365,,,,0.1399993896484375,,777,True,False,<Math.KDJ.KDJ_Item object at 0x00000241486CE090>,0.03410365782513574,0.03402013420127048,-0.00016704724773052015,0.0034733378619061527,0.0005369747624870644,55.41065526287894,2025/06/20 13:52,2,15298.0
0.19000244140625,0.0030035163839322245,0.3600006103515625,0.0056586076138888325,0.5277836646462933,,,,0.19000244140625,,833,False,False,<Math.KDJ.KDJ_Item object at 0x000002414919CBF0>,-0.027279666950806535,-0.021753741808311133,0.011051850284990804,0.002521668171603298,-0.0003429496639426505,48.5068058072292,2025/06/20 14:48,2,5712.0
0.20499801635742188,0.0032423569996815503,0.5849990844726562,0.00933906593506976,0.3504245080010955,0.20499801635742188,0.0032423569996815503,0.0007152254442497621,0.20499801635742188,,1409,True,False,<Math.KDJ.KDJ_Item object at 0x000002414A19E390>,-0.017898665116548487,-0.023178584655049406,-0.010559839077001837,0.003173607767164246,-0.00036735622053136216,34.46303546021734,2025/06/23 18:17,"2,3b",7468.0
0.12000274658203125,0.0018841694013117312,0.14000320434570312,0.002193376160575144,0.8571428571428571,,,,0.12000274658203125,,1667,False,False,<Math.KDJ.KDJ_Item object at 0x00000241488CA3F0>,0.010456167139440958,0.016864526096668442,0.012816717914454968,0.00282087919294614,0.0002646059141881921,68.73521948380021,2025/06/24 16:13,2,680.0
0.1399993896484375,0.002204714797613189,0.2700004577636719,0.0042339729626080114,0.5185153788553102,,,,0.1399993896484375,,1849,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149057DD0>,0.002727282282588852,0.007197717768704592,0.00894087097223148,0.0016498985424787285,0.00011319170183277954,55.08295256525701,2025/06/24 19:16,2,10498.0
