bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.48000335693359375,0.004944919732591568,6,3.4250030517578125,0.03425003051757813,90,1.0,0.2846730612444924,0.48000335693359375,,205,False,False,45.652956494034626,93.65224973394055,61.6527209073366,-0.033632020556241225,-0.00880822835299,0.04964758440650245,0.00430554367196686,-9.053836792169333e-05,55.8744638039773,2025/05/13 17:35,2s,7663.0
0.5699996948242188,0.005868420785980828,14,3.4250030517578125,0.03425003051757813,90,2.0,0.32846686061275676,0.5699996948242188,,231,False,False,73.13226879822204,66.44732251229601,70.90395336958004,0.04215160722993706,0.059757101577474714,0.0352109886950753,0.018934486691664844,0.0006134599705893774,55.203708014576634,2025/05/13 19:45,2s,18626.0
0.720001220703125,0.007368002575818474,16,3.2099990844726562,0.031857870349512735,19,1.0,0.27725845591468384,0.720001220703125,,664,False,False,83.65618452725273,101.47311628482427,89.59516177977659,-0.13083187206604965,-0.052144918186144196,0.15737390775981092,0.03870383069378817,-0.000530376776896178,54.74784769550772,2025/05/21 16:50,2s,7712.0
0.3300018310546875,0.003432513346679087,7,1.220001220703125,0.01289233072083873,22,1.0,0.0327876028716512,0.3300018310546875,,765,True,False,46.11167907684188,6.804459893758931,33.0092726824809,0.10103230827466461,0.08473765973336356,-0.03258929708260211,0.005636164589160956,0.0008842320033165626,54.98800128644636,2025/05/22 18:45,2s,4413.0
1.1725006103515625,0.012169181410692887,11,1.220001220703125,0.01289233072083873,22,2.0,0.5512294569377392,1.1725006103515625,,785,True,False,23.931974126172825,0.9967080965376596,16.28688544962777,-0.03412810969694535,-0.13002264679174402,-0.19178907418959734,0.012529273300705685,-0.0013573055351202257,31.457172250864772,2025/05/23 13:55,2s,8418.0
0.3000030517578125,0.0029504627346322062,6,2.7350006103515625,0.026358910505424583,73,1.0,0.34917792246193674,0.3000030517578125,,1620,False,False,58.764920069834055,80.06276709920276,65.86420241295696,0.04626105174343638,0.04688330255264361,0.0012445016184144675,0.012747627073591635,0.00046057355942589665,57.02640344376315,2025/06/09 18:30,2s,11860.0
1.9199981689453125,0.018673392089515458,62,2.3899993896484375,0.02381426240647036,69,1.0,0.774058136639618,1.9199981689453125,,1932,True,False,22.04742078311523,-4.531252833153417,13.187862911025679,-0.12128822060103717,-0.17126351579631205,-0.09995059039054977,0.02229930590658037,-0.0016864629189136272,21.617273215069076,2025/06/13 18:35,2s,7983.0
1.41400146484375,0.013708205951785629,30,2.3899993896484375,0.02381426240647036,69,2.0,0.4242678652374051,1.41400146484375,,2020,True,False,21.60449366100926,-13.80181444653038,9.802390958496048,-0.15598749362568304,-0.19678042939823115,-0.08158587154509622,0.008590868019108883,-0.001924837533934727,23.5382208789253,2025/06/16 19:25,2s,18832.0
0.7049026489257812,0.006869726583499005,6,2.3899993896484375,0.02381426240647036,69,3.0,0.3535155875912176,0.7049026489257812,,2042,True,False,50.376059778586644,19.7643421911673,40.17215391611353,-0.0138716032670548,-0.0038936382605783137,0.019955930012952972,0.012363492890007079,-3.811712209522684e-05,49.328053978201645,2025/06/17 14:45,2s,7871.0
0.47499847412109375,0.004604259874044181,31,2.3899993896484375,0.02381426240647036,69,4.0,0.025103587412453474,0.47499847412109375,,2091,True,False,31.45870836563767,-4.225801914211516,19.56387160568794,0.01163494822587648,-0.025313712654650544,-0.07389732176105404,0.005258553926274003,-0.0002460777698542582,42.84404082378685,2025/06/17 18:50,2s,32564.0
0.8300018310546875,0.008040315839037887,6,2.3899993896484375,0.02381426240647036,69,5.0,0.14644291359947903,0.8300018310546875,,2105,True,False,50.07122165624019,21.22800367335705,40.45681566194581,0.02024928645347713,0.0006155924802584423,-0.039267387946437374,0.010742172438767962,5.981748545510629e-06,41.77466539077482,2025/06/18 13:30,2s,12109.0
1.214996337890625,0.01225103403582996,9,9.0,0.08525149214754846,88,1.0,0.42444441053602433,1.214996337890625,,2530,False,False,59.86748099824358,104.00303523591018,74.57933241079911,-0.15307289008790548,-0.0030204551932939694,0.300104869789223,0.0075206420759857,-3.0274954755698938e-05,57.13499163020057,2025/06/26 16:25,2s,29281.0
1.5400009155273438,0.015456424775519227,8,9.0,0.08525149214754846,88,2.0,0.5116670396592882,1.5400009155273438,,2544,False,False,82.27815073944498,103.64265794246342,89.39965314045114,0.14264553590286494,0.2631604212483296,0.24102977069092935,0.014479900401245437,0.0026271168141001975,65.83779633515314,2025/06/26 17:35,2s,22792.0
3.5400009155273438,0.035502968087767345,52,9.0,0.08525149214754846,88,3.0,0.7422222561306424,3.5400009155273438,,2609,False,False,89.62291035659491,96.90596780473308,92.05059617264097,0.3454065104512825,0.38934761148195207,0.08788220206133912,0.021089567687840496,0.003805361866888285,74.1231461222134,2025/06/27 16:30,2s,13555.0
