bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.27500152587890625,0.0044042525933252205,0.5400009155273438,0.008574165123091221,0.5092612215487644,0.27500152587890625,0.0044042525933252205,0.0034273896725143488,0.27500152587890625,,160,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A6C4830>,0.016022785554103962,0.024760491159618425,0.017475411211028927,0.002949874397526916,0.0003953449066005693,62.34674035406407,2025/06/17 16:16,"2,3b",3340.0
0.29000091552734375,0.004599538763465715,0.7599983215332031,0.012200968219022043,0.38158099473470225,0.29000091552734375,0.004599538763465715,0.0029586019015287097,0.29000091552734375,,491,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149C68D70>,0.04185147000967512,0.008778573562437941,-0.06614579289447435,0.00318675539018987,0.00013962790435094816,47.60877512780437,2025/06/18 15:41,"2,3b",15571.0
0.20499801635742188,0.003272115105579736,0.3699989318847656,0.005871135023757114,0.5540502922891343,,,,0.20499801635742188,,731,False,False,<Math.KDJ.KDJ_Item object at 0x000002414718CE30>,0.005050775318745164,0.014580576664748435,0.01905960269200654,0.0035796432385605662,0.00023229129471828849,61.340045390533135,2025/06/18 19:44,2,11870.0
0.1100006103515625,0.0017624066128019075,0.14500045776367188,0.0023285764685680773,0.7586225040119965,,,,0.1100006103515625,,915,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149D56810>,-0.010718352916299936,-0.01275503631462982,-0.004073366796659768,0.008265779425823318,-0.00020452620893867982,41.10312061546053,2025/06/20 16:28,2,4316.0
0.3300018310546875,0.005289338584437307,0.4850006103515625,0.007713727401217694,0.6804152902312411,,,,0.3300018310546875,,1091,False,False,<Math.KDJ.KDJ_Item object at 0x000002414950A6F0>,0.00018208287501002147,0.022921115502789746,0.04547806525555945,0.0028699027690127867,0.00036621693845936056,65.83764583062285,2025/06/20 19:26,2,13789.0
0.7099990844726562,0.011137240540747549,1.3800010681152344,0.022126039630405554,0.5144916919827841,0.7099990844726562,0.011137240540747549,0.0018387889684373148,0.7099990844726562,,1183,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149735A90>,-0.07753043082866407,-0.10605562226406562,-0.05705038287080311,0.014276613231456391,-0.0016751046931916885,33.353415458955325,2025/06/23 14:28,"2,3b",17018.0
0.5399971008300781,0.008541554735896482,0.7199974060058594,0.011260516444632865,0.7499986754475663,,,,0.5399971008300781,,1361,False,False,<Math.KDJ.KDJ_Item object at 0x000002414A19D730>,0.0699777552285582,0.068222487724789,-0.0035105350075383956,0.0012546740662382472,0.0010719826132446761,67.05491816426027,2025/06/23 17:42,2,1663.0
0.10000228881835938,0.001572115828624682,0.19000244140625,0.0029959389292333336,0.5263210729200128,,,,0.10000228881835938,,1453,True,False,<Math.KDJ.KDJ_Item object at 0x0000024148D25B50>,0.011561641871404463,0.008605369354867776,-0.005912545033073376,0.002361856870464566,0.00013545348491622402,46.455658931390566,2025/06/23 19:14,2,8069.0
0.279998779296875,0.004438084936117879,0.5900001525878906,0.009265077728649707,0.47457407946206315,0.279998779296875,0.004438084936117879,0.001574591268481476,0.279998779296875,,1691,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149805790>,0.03789990043288275,0.03538726098377509,-0.005025278898215316,0.0015780097176359472,0.0005590747830680931,68.41495509285632,2025/06/24 16:55,"2,3b",2003.0
0.10000228881835938,0.0015755835338748957,0.21000289916992188,0.003319679177077034,0.4761948011843563,0.10000228881835938,0.0015755835338748957,0.0015805037679405174,0.10000228881835938,,1764,True,False,<Math.KDJ.KDJ_Item object at 0x000002414850FDD0>,0.011232311025794306,0.0047002106226372575,-0.013064200806314097,0.0012624559318784269,7.412293444827092e-05,53.90500416454594,2025/06/24 18:09,"2,3b",5721.0
