date,decision_date,result_date,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2012-02-29,2012-02-29,2012-03-01,0.24060017831978242,2012-02-29,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,65.02,0.3,0.3
2012-03-01,2012-03-01,2012-03-02,0.20809869762544234,2012-03-01,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,64.95,0.3,0.3
2012-03-02,2012-03-02,2012-03-05,0.2257352081966658,2012-03-02,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,64.24,0.3,0.3
2012-03-05,2012-03-05,2012-03-06,0.2396090839046091,2012-03-05,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,63.71,0.3,0.3
2012-03-06,2012-03-06,2012-03-07,0.23535988733389213,2012-03-06,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,64.01,0.3,0.3
2012-03-07,2012-03-07,2012-03-08,0.21172936473413706,2012-03-07,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,64.66,0.3,0.3
2012-03-08,2012-03-08,2012-03-09,0.21625600805947598,2012-03-08,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,65.06,0.3,0.3
2012-03-09,2012-03-09,2012-03-12,0.21864673621816408,2012-03-09,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,65.13,0.3,0.3
2012-03-12,2012-03-12,2012-03-13,0.23579910091032508,2012-03-12,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,66.22,0.3,0.3
2012-03-13,2012-03-13,2012-03-14,0.22901215114940984,2012-03-13,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,66.42,0.3,0.3
2012-03-14,2012-03-14,2012-03-15,0.22607498214992186,2012-03-14,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,66.66,0.3,0.3
2012-03-15,2012-03-15,2012-03-16,0.23412369488758744,2012-03-15,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,66.54,0.3,0.3
2012-03-16,2012-03-16,2012-03-19,0.227545035672433,2012-03-16,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.0,0.3,0.3
2012-03-19,2012-03-19,2012-03-20,0.23711983663779568,2012-03-19,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.12,0.3,0.3
2012-03-20,2012-03-20,2012-03-21,0.23116810187832404,2012-03-20,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.17,0.3,0.3
2012-03-21,2012-03-21,2012-03-22,0.21891979426536656,2012-03-21,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.11,0.3,0.3
2012-03-22,2012-03-22,2012-03-23,0.23774947325016338,2012-03-22,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,66.99,0.3,0.3
2012-03-23,2012-03-23,2012-03-26,0.23862545499335153,2012-03-23,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,68.22,0.3,0.3
2012-03-26,2012-03-26,2012-03-27,0.2511133144229626,2012-03-26,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,68.19,0.3,0.3
2012-03-27,2012-03-27,2012-03-28,0.23168746908649238,2012-03-27,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.99,0.3,0.3
2012-03-28,2012-03-28,2012-03-29,0.2285771599879182,2012-03-28,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.66,0.3,0.3
2012-03-29,2012-03-29,2012-03-30,0.23933915000191494,2012-03-29,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.62,0.3,0.3
2012-03-30,2012-03-30,2012-04-02,0.23102160901110436,2012-03-30,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,68.21,0.3,0.3
2012-04-02,2012-04-02,2012-04-03,0.23364720863238206,2012-04-02,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,68.15,0.3,0.3
2012-04-03,2012-04-03,2012-04-04,0.23431982911492014,2012-04-03,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.25,0.3,0.3
2012-04-04,2012-04-04,2012-04-05,0.2373899041749592,2012-04-04,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.73,0.3,0.3
2012-04-05,2012-04-05,2012-04-09,0.2517988601854971,2012-04-05,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,67.07,0.3,0.3
2012-04-09,2012-04-09,2012-04-10,0.23671236598443013,2012-04-09,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.0027051397655546315,0.0015288564737896376,0.0,0.0015288564737896376,FREE,100152.88564737896,66.36,0.3,0.3
2012-04-10,2012-04-10,2012-04-11,0.2218148304257599,2012-04-10,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.00015037593984972632,-0.000751879699248039,0.0,-0.000751879699248039,FORCE_BUY,100167.94623168686,66.51,0.3,0.3
2012-04-11,2012-04-11,2012-04-12,0.24437479726983288,2012-04-11,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.007948410317936165,0.004342692349888574,0.0,0.004342692349888574,FORCE_BUY,100964.12216904128,67.21,-0.5,0.725000000000001
2012-04-12,2012-04-12,2012-04-13,0.2481113573248631,2012-04-12,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.012981199641897785,-0.012981199641897785,-0.012981199641897785,-0.012981199641897785,FORCE_BUY,99653.486742496,66.15,-0.5,1.0050000000000012
2012-04-13,2012-04-13,2012-04-16,0.21828231301683557,2012-04-13,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.011784257440701036,-0.009371400446813049,-0.007554011179936619,-0.009371400446813049,FORCE_SELL,98900.70318952351,65.41,-0.5,0.5500000000000009
2012-04-16,2012-04-16,2012-04-17,0.21122709191547173,2012-04-16,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.015677321156773238,0.007305936073059509,0.007305936073059509,0.007305936073059509,FORCE_BUY,100451.2012760564,66.73,1.8950000000000022,1.9200000000000021
2012-04-17,2012-04-17,2012-04-18,0.21454395077961633,2012-04-17,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100451.2012760564,66.39,1.910000000000002,2.2000000000000024
2012-04-18,2012-04-18,2012-04-19,0.20785209119434978,2012-04-18,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.01270215618316557,-0.01270215618316557,0.0,-0.01270215618316557,FORCE_SELL,100451.2012760564,66.06,1.700000000000002,2.110000000000002
2012-04-19,2012-04-19,2012-04-20,0.19574237151394291,2012-04-19,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.0069718096392847725,-0.0069718096392847725,-0.0069718096392847725,-0.0069718096392847725,FORCE_BUY,99750.87462272224,65.52,1.695000000000002,2.0800000000000023
2012-04-20,2012-04-20,2012-04-23,0.20158843107408442,2012-04-20,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.003060443764345706,0.002234873690348399,-0.003519510328997623,0.002234873690348399,FREE,99973.8052280058,65.15,2.4700000000000024,-0.5
2012-04-23,2012-04-23,2012-04-24,0.19990223569040844,2012-04-23,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.002443494196701193,0.005734117659042242,-0.004276114844227354,0.002443494196701193,FREE,100547.06679000535,65.64,2.3200000000000025,-0.5
2012-04-24,2012-04-24,2012-04-25,0.20000142286053557,2012-04-24,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.01141031492469195,0.0009128251939754528,0.0009128251939754528,0.0009128251939754528,FORCE_BUY,101694.34048683336,66.48,2.3150000000000026,-0.5
2012-04-25,2012-04-25,2012-04-26,0.2298258820225714,2012-04-25,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,101694.34048683336,66.72,2.4650000000000025,2.2600000000000025
2012-04-26,2012-04-26,2012-04-27,0.2097058756370509,2012-04-26,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,101694.34048683336,67.23,2.4650000000000025,2.2600000000000025
2012-04-27,2012-04-27,2012-04-30,0.2034230320616005,2012-04-27,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.004023845007451492,0.00232099604577527,0.0,0.00232099604577527,FREE,101930.37264898102,66.83,1.0850000000000013,2.1800000000000024
2012-04-30,2012-04-30,2012-05-01,0.19238558255599839,2012-04-30,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.0010485320551227469,0.0010485320551227469,0.0010485320551227469,0.0010485320551227469,FORCE_BUY,102037.24991209409,66.83,-0.5,-0.5
2012-05-01,2012-05-01,2012-05-02,0.1987788926741342,2012-05-01,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.00419412822049129,0.006674002819103329,0.0029958058717793417,0.00419412822049129,FREE,102718.24680566095,67.04,-0.5,-0.5
2012-05-02,2012-05-02,2012-05-03,0.20530442743554758,2012-05-02,threshold,counterfactual_5m,,,,,0.2,0.3,FREE,-0.01531598513011152,-0.012639555620546424,-0.0008921933085501813,-0.012639555620546424,FORCE_SELL,102626.60227319493,66.22,-0.5,-0.5
2012-05-03,2012-05-03,2012-05-04,0.188921127740192,2012-05-03,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.027471698113207495,-0.027471698113207495,-0.027471698113207495,-0.027471698113207495,FORCE_BUY,99807.2752371615,64.43,-0.5,-0.5
2012-05-04,2012-05-04,2012-05-07,0.17320126299497715,2012-05-04,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,0.01106263633530687,0.005428343752662481,-0.001246494234964309,0.01106263633530687,FORCE_BUY,100911.4068267281,64.89,-0.5,-0.5
2012-05-07,2012-05-07,2012-05-08,0.1867082569928554,2012-05-07,threshold,counterfactual_5m,,,,,0.2,0.3,FORCE_BUY,-0.0010845986984817275,-0.006042764177254381,-0.006042764177254381,-0.0010845986984817275,FORCE_BUY,100801.95844622186,64.47,-0.5,1.595000000000002
2012-05-08,2012-05-08,2012-05-09,0.1762782896712469,2012-05-08,threshold,counterfactual_5m,,,,,0.175,0.205,FREE,0.00015610365282529807,0.00528874795095315,0.004990633780830381,0.00528874795095315,FREE,101335.07459740638,64.07,-0.5,1.8700000000000019
2012-05-09,2012-05-09,2012-05-10,0.1750189729532953,2012-05-09,threshold,counterfactual_5m,,,,,0.175,0.205,FREE,0.0025070510811657314,0.006891145968406728,0.00611093701034149,0.006891145968406728,FREE,102033.38938817648,63.98,-0.5,1.3400000000000016
2012-05-10,2012-05-10,2012-05-11,0.1950982232671509,2012-05-10,threshold,counterfactual_5m,,,,,0.175,0.205,FREE,0.0023437500000001296,-0.002869959094845019,0.0014062499999999843,-0.002869959094845019,FORCE_BUY,102272.53014455503,64.15,-0.5,-0.5
2012-05-11,2012-05-11,2012-05-14,0.18016051010335057,2012-05-11,threshold,counterfactual_5m,,,,,0.175,0.205,FREE,-0.0020382565067419683,-0.0020382565067419683,-0.0020382565067419683,-0.0020382565067419683,FORCE_BUY,102064.07249452693,63.65,-0.5,-0.5
2012-05-14,2012-05-14,2012-05-15,0.17335099459982584,2012-05-14,threshold,counterfactual_5m,,,,,0.175,0.205,FORCE_BUY,-0.008281249999999971,0.0009246645172778568,0.0006250000000001336,-0.008281249999999971,FREE,102158.44752085149,63.47,-0.5,-0.5
2012-05-15,2012-05-15,2012-05-16,0.17923714672956162,2012-05-15,threshold,counterfactual_5m,,,,,0.155,0.205,FREE,-0.006623560952531141,-0.006623560952531141,-0.006623560952531141,-0.006623560952531141,FORCE_BUY,101481.79481688119,62.99,-0.5,0.6650000000000009
2012-05-16,2012-05-16,2012-05-17,0.17755204906579122,2012-05-16,threshold,counterfactual_5m,,,,,0.155,0.205,FREE,-0.020158730158730098,-0.020268776990582854,-0.010793650793650716,-0.020268776990582854,FORCE_SELL,100386.43576171486,61.73,-0.5,0.6650000000000009
2012-05-17,2012-05-17,2012-05-18,0.1626086597079062,2012-05-17,threshold,counterfactual_5m,,,,,0.155,0.205,FREE,-0.016032388663967657,-0.016032388663967657,-0.016032388663967657,-0.016032388663967657,FORCE_BUY,98777.00140699264,60.76,-0.5,0.7700000000000011
2012-05-18,2012-05-18,2012-05-21,0.16241830730075885,2012-05-18,threshold,counterfactual_5m,,,,,0.155,0.205,FREE,0.025733486313719,0.004753319128011747,0.004753319128011747,0.004753319128011747,FORCE_BUY,101318.8780208097,62.58,1.575000000000002,0.7700000000000011
2012-05-21,2012-05-21,2012-05-22,0.18065569796548073,2012-05-21,threshold,counterfactual_5m,,,,,0.165,0.205,FREE,-0.003681177976952578,-0.003681177976952578,0.0,-0.003681177976952578,FORCE_SELL,101318.8780208097,62.25,1.575000000000002,0.7700000000000011
2012-05-22,2012-05-22,2012-05-23,0.3009074858781924,2012-05-22,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0038728416975955474,0.005659959557876109,-0.0011295788284654367,-0.0011295788284654367,FREE,101892.33877285686,62.21,-0.5,-0.5
2012-05-23,2012-05-23,2012-05-24,0.22974305800415099,2012-05-23,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0043520309477755575,-0.0012894906511928738,0.0,0.0,FORCE_BUY,102335.77738453758,62.31,2.4950000000000028,-0.5
2012-05-24,2012-05-24,2012-05-25,0.274366761986745,2012-05-24,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.0027326796334995506,0.0020148081003375576,0.0,0.0,FREE,102541.96433776627,62.04,2.4650000000000025,-0.5
2012-05-25,2012-05-25,2012-05-29,0.2598689073294964,2012-05-25,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,102541.96433776627,62.79,2.1600000000000024,-0.5
2012-05-29,2012-05-29,2012-05-30,0.21569566323073577,2012-05-29,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,102541.96433776627,62.18,2.1600000000000024,-0.5
2012-05-30,2012-05-30,2012-05-31,0.24792982560591684,2012-05-30,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.0019329896907215476,-0.0016800902061854539,0.0,0.0,FORCE_SELL,102541.96433776627,61.96,2.1600000000000024,-0.5
2012-05-31,2012-05-31,2012-06-01,0.2624770004246491,2012-05-31,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.014995925020374907,-0.014995925020374907,0.0,0.0,FORCE_SELL,102541.96433776627,60.43,2.3800000000000026,1.3200000000000016
2012-06-01,2012-06-01,2012-06-04,0.3193736450894869,2012-06-01,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.01231486104177055,0.01231486104177055,0.0,0.0,FORCE_BUY,103804.75437953605,60.83,2.3000000000000025,1.3300000000000016
2012-06-04,2012-06-04,2012-06-05,0.20631116694379018,2012-06-04,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.010548870941157112,0.010548870941157112,0.0,0.0,FORCE_BUY,104899.77733656431,61.31,2.3000000000000025,1.3300000000000016
2012-06-05,2012-06-05,2012-06-06,0.19628413325678698,2012-06-05,threshold,counterfactual_5m,,,,,0.165,0.205,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,104899.77733656431,62.74,2.3300000000000027,0.9700000000000013
2012-06-06,2012-06-06,2012-06-07,0.19282567138212978,2012-06-06,threshold,counterfactual_5m,,,,,0.165,0.205,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,104899.77733656431,62.37,2.3300000000000027,0.9700000000000013
2012-06-07,2012-06-07,2012-06-08,0.2994962155103375,2012-06-07,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,104899.77733656431,63.0,2.3300000000000027,0.9700000000000013
2012-06-08,2012-06-08,2012-06-11,0.21795750375602738,2012-06-08,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.00048512289780067977,0.00048512289780067977,0.0,0.0,FORCE_BUY,104950.66662052447,61.87,2.1550000000000025,2.0900000000000025
2012-06-11,2012-06-11,2012-06-12,0.37822677131032334,2012-06-11,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.011962495958616216,0.004849660523763246,0.0,0.0,FORCE_BUY,106206.13854582657,62.6,2.190000000000002,-0.5
2012-06-12,2012-06-12,2012-06-13,0.189983313672241,2012-06-12,threshold,counterfactual_5m,,,,,0.165,0.205,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,106206.13854582657,62.19,2.410000000000003,-0.5
2012-06-13,2012-06-13,2012-06-14,0.2853508527558226,2012-06-13,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.007744433688286527,0.007744433688286527,0.0,0.0,FORCE_BUY,107028.64494308371,62.46,2.4000000000000026,-0.5
2012-06-14,2012-06-14,2012-06-15,0.22224255525906988,2012-06-14,threshold,counterfactual_5m,,,,,0.27,0.32,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,107028.64494308371,63.2,2.2450000000000023,1.4100000000000017
2012-06-15,2012-06-15,2012-06-18,0.19579577138146606,2012-06-15,threshold,counterfactual_5m,,,,,0.27,0.32,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,107028.64494308371,63.72,2.110000000000002,1.640000000000002
2012-06-18,2012-06-18,2012-06-19,0.2005708878541612,2012-06-18,threshold,counterfactual_5m,,,,,0.27,0.32,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,107028.64494308371,64.22,0.580000000000001,2.4650000000000025
2012-06-19,2012-06-19,2012-06-20,0.23770342414957266,2012-06-19,threshold,counterfactual_5m,,,,,0.27,0.32,FORCE_BUY,-0.0004665629860030868,0.005408940319546514,0.0003110419906686696,-0.0004665629860030868,FREE,107607.55649606278,64.27,0.680000000000001,2.3950000000000027
2012-06-20,2012-06-20,2012-06-21,0.2232961432864553,2012-06-20,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.021966038323726317,-0.0148910953708866,-0.0021810250817884402,-0.0021810250817884402,FORCE_SELL,107372.8617163549,62.78,0.9950000000000014,-0.5
2012-06-21,2012-06-21,2012-06-22,0.3587424945559616,2012-06-21,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,107372.8617163549,63.23,1.9950000000000023,-0.5
2012-06-22,2012-06-22,2012-06-25,0.20455971682355978,2012-06-22,threshold,counterfactual_5m,,,,,0.165,0.205,FREE,-0.00032138839787888786,0.0006427767957577757,0.0,0.0006427767957577757,FREE,107441.87850036028,62.21,1.945000000000002,-0.5
2012-06-25,2012-06-25,2012-06-26,0.23762275691278126,2012-06-25,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.00023975065931428993,0.0007192519779430351,0.0,0.0,FREE,107519.15628398559,62.55,2.3300000000000027,-0.5
2012-06-26,2012-06-26,2012-06-27,0.20720862707538132,2012-06-26,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.003033689924956082,0.003033689924956082,0.0,0.0,FORCE_BUY,107845.3360651441,62.82,2.3500000000000023,1.5000000000000018
2012-06-27,2012-06-27,2012-06-28,0.20773561229349669,2012-06-27,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.00911416693316282,-0.0055964182922929396,0.0,0.0,FORCE_SELL,107845.3360651441,61.97,-0.5,1.1500000000000015
2012-06-28,2012-06-28,2012-06-29,0.26471531791568975,2012-06-28,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.018571428571428693,0.018571428571428693,0.0,0.0,FORCE_BUY,109848.17802063965,64.17,-0.5,1.1700000000000015
2012-06-29,2012-06-29,2012-07-02,0.2636031284745122,2012-06-29,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,109848.17802063965,64.25,-0.5,1.2100000000000015
2012-07-02,2012-07-02,2012-07-03,0.23824414450118078,2012-07-02,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,109848.17802063965,64.92,-0.5,1.2100000000000015
2012-07-03,2012-07-03,2012-07-05,0.24413848193377943,2012-07-03,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,109848.17802063965,64.91,-0.5,1.2100000000000015
2012-07-05,2012-07-05,2012-07-06,0.193653251860978,2012-07-05,threshold,counterfactual_5m,,,,,0.165,0.205,FREE,0.006434400502197043,0.004394224733207833,0.0,0.004394224733207833,FORCE_BUY,110554.98519246108,64.13,-0.5,1.2100000000000015
2012-07-06,2012-07-06,2012-07-09,0.21030139875563716,2012-07-06,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0010954616588419075,0.004235168297257577,0.0,0.0,FREE,111023.204160852,63.97,-0.5,1.2100000000000015
2012-07-09,2012-07-09,2012-07-10,0.2075938434982455,2012-07-09,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.013098393887416227,0.00198899079231929,0.0,0.0,FREE,111244.02829166173,63.29,1.1050000000000013,1.6850000000000018
2012-07-10,2012-07-10,2012-07-11,0.2484357112256411,2012-07-10,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.0053577056413490086,-0.0053577056413490086,0.0,0.0,FORCE_SELL,111244.02829166173,63.12,1.2600000000000016,2.1000000000000023
2012-07-11,2012-07-11,2012-07-12,0.22585252605422335,2012-07-11,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.002395400830405551,-0.002874480996486727,0.0,0.0,FORCE_SELL,111244.02829166173,62.47,2.1000000000000023,-0.5
2012-07-12,2012-07-12,2012-07-13,0.2124183791270062,2012-07-12,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0,0.0,0.0,0.0,FORCE_BUY,111244.02829166173,63.35,2.1800000000000024,2.110000000000002
2012-07-13,2012-07-13,2012-07-16,0.20807787544385684,2012-07-13,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,-0.00047445832674356735,-0.00047445832674356735,0.0,0.0,FORCE_SELL,111244.02829166173,63.2,-0.5,2.2700000000000022
2012-07-16,2012-07-16,2012-07-17,0.2084910883286518,2012-07-16,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.0017333753545540813,0.009684550750410246,0.0,0.0,FREE,112321.37672933239,63.57,-0.5,2.2700000000000022
2012-07-17,2012-07-17,2012-07-18,0.2057003498615967,2012-07-17,threshold,counterfactual_5m,,,,,0.165,0.205,FORCE_SELL,0.01988636363636368,0.014665841270195953,0.0,0.0,FORCE_BUY,114555.0404711089,64.62,-0.5,2.4750000000000028
2012-07-18,2012-07-18,2012-07-19,0.2000837625974046,2012-07-18,threshold,counterfactual_5m,,,,,0.165,0.215,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,114555.0404711089,65.19,0.765000000000001,2.490000000000003
