feature,coef,abs_coef
k_range_over_atr,2.716503793662807,2.716503793662807
k_close_pos,-1.465036411473618,1.465036411473618
ctx_days_since_last_bsp,-1.1418148938860835,1.1418148938860835
vix_range_over_atr,1.101805968270433,1.101805968270433
p,-1.0045825243319055,1.0045825243319055
k_vol_10,0.8215443427417392,0.8215443427417392
vix_vol_40,0.7364432014816421,0.7364432014816421
k_vol_5,0.6611754807107816,0.6611754807107816
vix_vol_20,-0.6160224078326407,0.6160224078326407
k_above_ma_20,0.6040081531546417,0.6040081531546417
k_ret_10,0.5837287470151034,0.5837287470151034
vix_gap,-0.5791709858187057,0.5791709858187057
vix_ret_40,0.563633414739031,0.563633414739031
vix_ret1,0.5346537612143752,0.5346537612143752
k_above_ma_100,0.5137921496433943,0.5137921496433943
ctx_days_since_last_buy,0.5135758559559198,0.5135758559559198
ctx_last_dir_sell,-0.41834504193299116,0.41834504193299116
bd_sell,-0.41834504193299116,0.41834504193299116
vix_level,0.4040028788138054,0.4040028788138054
k_ret_20,-0.3800649817983363,0.3800649817983363
bd_buy,0.3789801175666675,0.3789801175666675
ctx_last_dir_buy,0.3789801175666675,0.3789801175666675
k_ret_5,-0.3683531938325007,0.3683531938325007
vix_ret_10,-0.364912782377189,0.364912782377189
k_above_ma_50,0.3257792701423692,0.3257792701423692
vix_vol_10,0.3081787857079049,0.3081787857079049
ctx_density_buy,-0.2950111431955204,0.2950111431955204
k_atr_14,0.2939003847194295,0.2939003847194295
vix_atr_14,-0.28737951917700405,0.28737951917700405
k_ret_40,0.2698045956252956,0.2698045956252956
k_vol_20,0.2606082490305289,0.2606082490305289
vix_ret_20,-0.24734858894298292,0.24734858894298292
k_gap,0.2299464635663487,0.2299464635663487
dp_minK,0.2292895505557391,0.2292895505557391
k_vol_40,0.2267748017052505,0.2267748017052505
vix_ret_5,0.22231348842876106,0.22231348842876106
dp_maxK,0.21519370406760607,0.21519370406760607
vix_above_ma_100,0.20960740215374532,0.20960740215374532
k_slope40,-0.20108678238766678,0.20108678238766678
k_ret1,0.18082365011740215,0.18082365011740215
vix_close_pos,0.17076932303981707,0.17076932303981707
vix_vol_5,0.13956549704802843,0.13956549704802843
rg_unknown,0.139152489139489,0.139152489139489
ctx_days_since_last_sell,-0.1323078443172101,0.1323078443172101
rg_down,-0.13056844983754595,0.13056844983754595
ctx_density_total,-0.1034434275358527,0.1034434275358527
vix_above_ma_20,0.053760869361950035,0.053760869361950035
ctx_density_imb,-0.04913447754696892,0.04913447754696892
rg_up,-0.04794896366826528,0.04794896366826528
vix_above_ma_50,0.04398138265050023,0.04398138265050023
ctx_has_bsp,-0.039364924366322475,0.039364924366322475
ctx_density_sell,0.0071857511624690545,0.0071857511624690545
vix_slope40,0.006650039418874677,0.006650039418874677
bd_none,0.0,0.0
