bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.0550792448455226,0.08013967464662129,1.0550792448455226,,382,True,False,,0.18679102280249815,0.11395103723997124,-0.14567997112505382,0.006879692356679385,46.63050690771518,2003/06/23,3a,2005700.0
2.9985443344832277,0.031818715416386395,2.9985443344832277,,1019,True,False,,0.138954144930961,-0.09305209577005513,-0.4640124814020323,-0.0023989075865285853,37.613515625135676,2005/12/30,3a,1272100.0
1.3280583639636063,0.043501519417703985,1.3280583639636063,,1184,False,False,,-0.5828809393551906,-0.47197251506243276,0.22181684858551565,-0.0123177496870913,48.69828714849559,2006/08/28,3a,1148300.0
1.2680426789320762,0.12192510618126956,1.2680426789320762,,2574,True,False,,0.795778159449052,0.619303244153258,-0.3529498305915879,0.01764338442678886,50.29899343249799,2012/03/06,3a,3210800.0
2.777063124831102,0.10592222726921684,2.777063124831102,,2900,True,False,,1.1767968649065712,0.989482670514235,-0.3746283887846724,0.02318190794505826,53.84558449371272,2013/06/24,3a,4135400.0
1.9447809757846315,0.03667824705203133,1.9447809757846315,,3387,True,False,,0.6823305327870479,0.5135176895274114,-0.33762568651927305,0.009463658312218739,52.44046182015247,2015/06/01,3a,1770900.0
2.3565645525059864,0.008541426063449922,2.3565645525059864,,3743,True,False,,0.7909086517045455,0.5892087893487741,-0.40339972471154284,0.01054198740017243,57.220943075607835,2016/10/26,3a,2054300.0
12.118521142385589,0.05655506056850572,12.118521142385589,,4931,True,False,,-0.8079378121611474,-1.1164975249819236,-0.6171194256415524,-0.013361061211292585,35.92023019062216,2021/07/19,3a,2666800.0
10.103880059530198,0.08808621259864653,10.103880059530198,,5150,False,False,,-2.2882592824174175,-1.402852320189666,1.7708139244555028,-0.015476249920975583,52.88476100308712,2022/05/31,3a,4589600.0
5.926957013460182,0.04041774995122172,5.926957013460182,,5458,True,False,,0.7544004685949586,0.03690091871570189,-1.4349990997585134,0.0004337697420976608,39.33916440200341,2023/08/22,3a,1331400.0
7.781679832920204,0.025283201845409956,7.781679832920204,,5663,True,False,,0.6579104284494685,-0.14434487409472752,-1.604510605088392,-0.0013014733433638838,39.352806669309814,2024/06/14,3a,1065200.0
17.919960019559383,0.06016088691714524,17.919960019559383,,5895,False,False,,0.2719594666582282,0.9315502332028132,1.31918153308917,0.008994888979191316,56.64704309945052,2025/05/20,3a,1369300.0
