side,seen_idx,exec_px,qty,fee,reason,ts,pred,th,gate,pnl,entry_px,entry_idx,exec_idx,exec_ts
sell,5247,1.3448,74184.58857943153,0.0,5m SELL signal,2014-03-13 15:40:00,9.571358680725098,-0.5,FREE,-5051.97048225929,1.4129,5175.0,5248,2014-03-13 15:45:00
buy,5304,1.3298,75021.3827053839,0.0,5m BUY signal,2014-03-14 10:55:00,4.193673133850098,-0.5,FREE,,,,5305,2014-03-14 11:00:00
sell,5313,1.3404,75021.3827053839,0.0,5m SELL signal,2014-03-14 11:40:00,10.091906547546387,-0.5,FREE,795.2266566770651,1.3298,5304.0,5314,2014-03-14 11:45:00
buy,5323,1.336,75268.45911549145,0.0,5m BUY signal,2014-03-14 12:30:00,4.0292768478393555,-0.5,FREE,,,,5324,2014-03-14 12:35:00
sell,5384,1.3462,75268.45911549145,0.0,5m SELL signal,2014-03-17 09:10:00,11.340250015258789,-0.5,FREE,767.7382829780119,1.336,5323.0,5385,2014-03-17 09:15:00
buy,5403,1.3562,74713.4638410814,0.0,5m BUY signal,2014-03-17 10:45:00,3.024280548095703,-0.5,FREE,,,,5404,2014-03-17 10:50:00
sell,5495,1.3765,74713.4638410814,0.0,5m SELL signal,2014-03-18 09:35:00,10.21550178527832,-0.5,FREE,1516.683315973951,1.3562,5403.0,5496,2014-03-18 09:40:00
buy,5532,1.3938,73786.11205140519,0.0,5m BUY signal,2014-03-18 12:40:00,2.6939432621002197,-0.5,FREE,,,,5533,2014-03-18 12:45:00
sell,5541,1.4002,73786.11205140519,0.0,5m SELL signal,2014-03-18 13:25:00,9.846315383911133,-0.5,FREE,472.2311171289903,1.3938,5532.0,5542,2014-03-18 13:30:00
buy,5607,1.3927,74183.46671528507,0.0,5m BUY signal,2014-03-19 10:40:00,2.5434188842773438,2.3200000000000025,FREE,,,,5608,2014-03-19 10:45:00
sell,5612,1.4019,74183.46671528507,0.0,5m SELL signal,2014-03-19 11:05:00,9.839250564575195,-0.5,FREE,682.4878937806134,1.3927,5607.0,5613,2014-03-19 11:10:00
buy,5618,1.3973,74427.68338091901,0.0,5m BUY signal,2014-03-19 11:35:00,2.7525205612182617,2.3200000000000025,FREE,,,,5619,2014-03-19 11:40:00
sell,5624,1.4031,74427.68338091901,0.0,5m SELL signal,2014-03-19 12:05:00,10.240765571594238,-0.5,FREE,431.6805636093323,1.3973,5618.0,5625,2014-03-19 12:10:00
buy,5647,1.3987,74661.81636645991,0.0,5m BUY signal,2014-03-19 14:00:00,2.746929168701172,2.3200000000000025,FREE,,,,5648,2014-03-19 14:05:00
sell,5696,1.3867,74661.81636645991,0.0,5m SELL signal,2014-03-20 10:05:00,10.362936973571777,-0.5,FREE,-895.9417963975197,1.3987,5647.0,5697,2014-03-20 10:10:00
buy,5837,1.3625,75987.91982045502,0.0,5m BUY signal,2014-03-21 13:25:00,3.3452460765838623,2.3200000000000025,FREE,,,,5838,2014-03-21 13:30:00
sell,5937,1.2967,75987.91982045502,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-03-24 13:30:00,8.677248001098633,-0.5,FORCE_SELL,-5000.005124185946,1.3625,5837.0,5938,2014-03-24 13:35:00
buy,6110,1.325,74364.93255183699,0.0,5m BUY signal,2014-03-26 10:20:00,4.718956470489502,-0.5,FREE,,,,6111,2014-03-26 10:25:00
sell,6123,1.3304,74364.93255183699,0.0,5m SELL signal,2014-03-26 11:25:00,5.894715785980225,-0.5,FREE,401.57063577992506,1.325,6110.0,6124,2014-03-26 11:30:00
buy,6130,1.3117,75425.10197984595,0.0,5m BUY signal,2014-03-26 12:00:00,5.219831943511963,-0.5,FREE,,,,6131,2014-03-26 12:05:00
sell,6137,1.3169,75425.10197984595,0.0,5m SELL signal,2014-03-26 12:35:00,5.442533016204834,-0.5,FREE,392.21053029518924,1.3117,6130.0,6138,2014-03-26 12:40:00
buy,6144,1.3121,75701.02644406608,0.0,5m BUY signal,2014-03-26 13:10:00,4.949213027954102,-0.5,FREE,,,,6145,2014-03-26 13:15:00
sell,6164,1.2975,75701.02644406608,0.0,5m SELL signal,2014-03-26 14:50:00,5.424695014953613,-0.5,FREE,-1105.2349860833608,1.3121,6144.0,6165,2014-03-26 14:55:00
buy,6170,1.2898,76152.9553505782,0.0,5m BUY signal,2014-03-26 15:20:00,4.904562473297119,-0.5,FREE,,,,6171,2014-03-26 15:25:00
sell,6299,1.2633,76152.9553505782,0.0,5m SELL signal,2014-03-28 07:40:00,7.591236114501953,-0.5,FREE,-2018.0533167903197,1.2898,6170.0,6300,2014-03-28 08:10:00
buy,6336,1.2838,74936.92825548016,0.0,5m BUY signal,2014-03-28 11:35:00,4.0553131103515625,-0.5,FREE,,,,6337,2014-03-28 11:40:00
sell,6392,1.2656,74936.92825548016,0.0,5m SELL signal,2014-03-28 16:45:00,7.229413986206055,-0.5,FREE,-1363.8520942497385,1.2838,6336.0,6393,2014-03-28 17:25:00
buy,6738,1.3562,69930.81875839528,0.0,5m BUY signal,2014-04-03 08:10:00,4.223918914794922,-0.5,FREE,,,,6739,2014-04-03 08:25:00
sell,6750,1.3644,69930.81875839528,0.0,5m SELL signal,2014-04-03 09:25:00,10.023293495178223,-0.5,FREE,573.4327138188403,1.3562,6738.0,6751,2014-04-03 09:30:00
buy,6751,1.3546,70436.74081939652,0.0,5m BUY signal,2014-04-03 09:30:00,4.547065734863281,-0.5,FREE,,,,6752,2014-04-03 09:35:00
sell,6798,1.3277,70436.74081939652,0.0,5m SELL signal,2014-04-03 13:25:00,8.628628730773926,-0.5,FREE,-1894.7483280417612,1.3546,6751.0,6799,2014-04-03 13:30:00
buy,6806,1.326,70527.04433326755,0.0,5m BUY signal,2014-04-03 14:05:00,4.805485725402832,-0.5,FREE,,,,6807,2014-04-03 14:10:00
sell,7108,1.1956,70527.04433326755,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-04-08 08:30:00,4.446375370025635,-0.5,FORCE_SELL,-9196.726581058094,1.326,6806.0,7109,2014-04-08 08:35:00
buy,9813,1.2756,66103.89950208111,0.0,5m BUY signal,2014-05-12 12:55:00,1.5631159543991089,-0.5,FREE,,,,9814,2014-05-12 13:00:00
sell,9820,1.2765,66103.89950208111,0.0,5m SELL signal,2014-05-12 13:30:00,11.346630096435547,-0.5,FREE,59.49350955186645,1.2756,9813.0,9821,2014-05-12 13:35:00
buy,10076,1.2704,66421.30645025703,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-05-15 07:25:00,2.328447103500366,-0.5,FORCE_BUY,,,,10077,2014-05-15 07:30:00
sell,10192,1.2431,66421.30645025703,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-05-16 08:45:00,4.871021270751953,-0.5,FORCE_SELL,-1813.301666092009,1.2704,10076.0,10193,2014-05-16 08:50:00
buy,10294,1.2542,65833.46041166842,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-05-19 07:40:00,2.1349425315856934,-0.5,FORCE_BUY,,,,10295,2014-05-19 07:45:00
sell,10493,1.2831,65833.46041166842,0.0,5m SELL signal,2014-05-21 07:40:00,9.238969802856445,-0.5,FREE,1902.5870058972125,1.2542,10294.0,10494,2014-05-21 07:50:00
buy,10608,1.3162,64177.870425628134,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-05-22 09:35:00,2.30228853225708,-0.5,FORCE_BUY,,,,10609,2014-05-22 09:40:00
sell,10698,1.3346,64177.870425628134,0.0,5m SELL signal,2014-05-23 09:25:00,9.705824851989746,-0.5,FREE,1180.872815831556,1.3162,10608.0,10699,2014-05-23 09:30:00
buy,10986,1.4052,60953.44852693091,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-05-28 14:45:00,5.051063537597656,-0.5,FORCE_BUY,,,,10987,2014-05-28 14:50:00
sell,14555,1.651,60953.44852693091,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-07-18 13:55:00,3.9651243686676025,-0.5,FORCE_SELL,14982.357647919618,1.4052,10986.0,14556,2014-07-18 14:00:00
buy,14599,1.6533,60868.65270547567,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-07-21 09:05:00,4.398196220397949,-0.5,FORCE_BUY,,,,14600,2014-07-21 09:25:00
sell,15668,1.6031,60868.65270547567,0.0,5m SELL signal,2014-08-04 07:25:00,5.205895900726318,-0.5,FREE,-3055.60636581488,1.6533,14599.0,15669,2014-08-04 07:50:00
buy,15680,1.6019,60914.25004816034,0.0,5m BUY signal,2014-08-04 09:05:00,4.879928112030029,-0.5,FREE,,,,15681,2014-08-04 09:10:00
sell,15689,1.6116,60914.25004816034,0.0,5m SELL signal,2014-08-04 09:50:00,5.031156539916992,-0.5,FREE,590.8682254671444,1.6019,15680.0,15690,2014-08-04 09:55:00
buy,15698,1.5933,61613.886510773365,0.0,5m BUY signal,2014-08-04 10:35:00,5.817237377166748,-0.5,FREE,,,,15699,2014-08-04 10:40:00
sell,15708,1.6023,61613.886510773365,0.0,5m SELL signal,2014-08-04 11:25:00,4.832826614379883,-0.5,FREE,554.5249785969676,1.5933,15698.0,15709,2014-08-04 11:30:00
buy,15763,1.6177,61027.34150720911,0.0,5m BUY signal,2014-08-04 16:00:00,4.926583290100098,-0.5,FREE,,,,15764,2014-08-04 16:05:00
sell,15910,1.579,61027.34150720911,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-08-06 10:00:00,7.851784706115723,-0.5,FORCE_SELL,-2361.7581163289897,1.6177,15763.0,15911,2014-08-06 10:05:00
buy,16017,1.5875,60700.58093850909,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-08-07 11:05:00,4.235851764678955,-0.5,FORCE_BUY,,,,16018,2014-08-07 11:10:00
sell,18436,1.8542,60700.58093850909,0.0,5m SELL signal,2014-09-10 05:50:00,2.0121774673461914,1.8300000000000018,FREE,16188.844936300384,1.5875,16017.0,18437,2014-09-10 06:00:00
buy,18748,1.8067,62296.46160191707,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-09-15 09:40:00,5.9143571853637695,-0.5,FORCE_BUY,,,,18749,2014-09-15 09:45:00
sell,19700,1.7635,62296.46160191707,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-09-26 05:10:00,5.5599684715271,-0.5,FORCE_SELL,-2691.2071412028117,1.8067,18748.0,19701,2014-09-26 05:25:00
buy,19810,1.7717,62008.133450911984,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-09-29 06:50:00,3.8045310974121094,-0.5,FORCE_BUY,,,,19811,2014-09-29 07:00:00
sell,20160,1.7208,62008.133450911984,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-10-02 08:40:00,5.455155849456787,-0.5,FORCE_SELL,-3156.2139926514164,1.7717,19810.0,20161,2014-10-02 08:45:00
buy,20285,1.7437,61193.781064592156,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-10-03 09:05:00,6.132925987243652,-0.5,FORCE_BUY,,,,20286,2014-10-03 09:10:00
sell,20380,1.7881,61193.781064592156,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-10-06 04:00:00,3.9435691833496094,-0.5,FORCE_SELL,2717.0038792678915,1.7437,20285.0,20381,2014-10-06 04:05:00
buy,20732,1.7667,61935.02004958241,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-10-09 07:40:00,4.982608318328857,-0.5,FORCE_BUY,,,,20733,2014-10-09 07:45:00
sell,20912,1.6475,61935.02004958241,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-10-10 12:00:00,5.135349750518799,-0.5,FORCE_SELL,-7382.654389910222,1.7667,20732.0,20913,2014-10-10 12:05:00
buy,21374,1.3967,73056.45130069951,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-10-16 05:20:00,9.047907829284668,-0.5,FORCE_BUY,,,,21375,2014-10-16 05:35:00
sell,21513,1.4583,73056.45130069951,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-10-17 04:00:00,9.030869483947754,-0.5,FORCE_SELL,4500.277400123081,1.3967,21374.0,21514,2014-10-17 04:05:00
buy,22586,1.8296,58230.3361017764,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-10-29 12:05:00,4.83896017074585,-0.5,FORCE_BUY,,,,22587,2014-10-29 12:10:00
sell,25844,2.0885,58230.3361017764,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2014-12-11 15:20:00,9.675207138061523,-0.5,FORCE_SELL,15075.834016749905,1.8296,22586.0,25845,2014-12-11 15:25:00
buy,26733,2.1052,57768.410102869086,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2014-12-23 09:55:00,3.2709615230560303,1.4200000000000017,FORCE_BUY,,,,26734,2014-12-23 10:00:00
sell,26822,2.099,57768.410102869086,0.0,5m SELL signal,2014-12-24 08:05:00,8.755768775939941,-0.5,FREE,-358.16414263777455,2.1052,26733.0,26823,2014-12-24 08:20:00
buy,26858,2.1102,57461.80115909498,0.0,5m BUY signal,2014-12-24 12:00:00,2.368931293487549,-0.5,FREE,,,,26859,2014-12-24 12:05:00
sell,27299,2.0604,57461.80115909498,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2015-01-02 08:55:00,8.552078247070312,-0.5,FORCE_SELL,-2861.597697722921,2.1102,26858.0,27300,2015-01-02 09:05:00
buy,27404,1.9812,59758.881035836515,0.0,5m BUY signal,2015-01-05 08:55:00,4.2686004638671875,-0.5,FREE,,,,27405,2015-01-05 09:00:00
sell,27655,1.9062,59758.881035836515,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2015-01-07 09:55:00,8.082808494567871,-0.5,FORCE_SELL,-4481.916077687749,1.9812,27404.0,27656,2015-01-07 10:00:00
buy,28505,1.776,64139.853057720466,0.0,5m BUY signal,2015-01-16 05:50:00,11.911181449890137,-0.5,FREE,,,,28506,2015-01-16 06:00:00
sell,28545,1.8449,64139.853057720466,0.0,5m SELL signal,2015-01-16 10:55:00,3.58683443069458,-0.5,FREE,4419.235875676937,1.776,28505.0,28546,2015-01-16 11:00:00
buy,28551,1.8327,64566.82212374556,0.0,5m BUY signal,2015-01-16 11:25:00,10.177719116210938,-0.5,FREE,,,,28552,2015-01-16 11:30:00
sell,28566,1.849,64566.82212374556,0.0,5m SELL signal,2015-01-16 12:40:00,3.6095499992370605,-0.5,FREE,1052.4392006170515,1.8327,28551.0,28567,2015-01-16 12:45:00
buy,28574,1.846,64671.75195384915,0.0,5m BUY signal,2015-01-16 13:20:00,10.328690528869629,-0.5,FREE,,,,28575,2015-01-16 13:25:00
sell,28580,1.8567,64671.75195384915,0.0,5m SELL signal,2015-01-16 13:50:00,3.4275851249694824,-0.5,FREE,691.9877459061814,1.846,28574.0,28581,2015-01-16 13:55:00
buy,28641,1.9187,62581.97834612587,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2015-01-20 08:45:00,6.516787052154541,-0.5,FORCE_BUY,,,,28642,2015-01-20 08:50:00
sell,28760,1.9177,62581.97834612587,0.0,5m SELL signal,2015-01-21 08:25:00,5.226957321166992,-0.5,FREE,-62.58197834613287,1.9187,28641.0,28761,2015-01-21 08:30:00
buy,28767,1.9085,62883.6572566757,0.0,5m BUY signal,2015-01-21 09:15:00,4.574991703033447,-0.5,FREE,,,,28768,2015-01-21 09:20:00
sell,29374,2.0,62883.6572566757,0.0,5m SELL signal,2015-01-28 04:00:00,8.822236061096191,-0.5,FREE,5753.854638985821,1.9085,28767.0,29375,2015-01-28 04:55:00
buy,29391,1.9917,63145.71196131516,0.0,5m BUY signal,2015-01-28 08:30:00,5.171560764312744,-0.5,FREE,,,,29392,2015-01-28 08:35:00
sell,29430,1.9563,63145.71196131516,0.0,5m SELL signal,2015-01-28 11:45:00,8.367082595825195,-0.5,FREE,-2235.3582034305628,1.9917,29391.0,29431,2015-01-28 11:50:00
buy,29456,1.9612,62987.94427387357,0.0,5m BUY signal,2015-01-28 13:55:00,5.191884994506836,-0.5,FREE,,,,29457,2015-01-28 14:00:00
sell,29457,1.9717,62987.94427387357,0.0,5m SELL signal,2015-01-28 14:00:00,8.749439239501953,-0.5,FREE,661.3734148756696,1.9612,29456.0,29458,2015-01-28 14:05:00
buy,29462,1.9359,64152.76084756264,0.0,5m BUY signal,2015-01-28 14:25:00,5.282414436340332,-0.5,FREE,,,,29463,2015-01-28 14:30:00
sell,29583,1.8754,64152.76084756264,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2015-01-29 13:25:00,9.567548751831055,-0.5,FORCE_SELL,-3881.24203127754,1.9359,29462.0,29584,2015-01-29 13:30:00
buy,29685,1.9158,62799.92049980111,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2015-01-30 10:35:00,5.095418930053711,-0.5,FORCE_BUY,,,,29686,2015-01-30 10:40:00
sell,30384,1.9781,62799.92049980111,0.0,5m SELL signal,2015-02-09 09:25:00,7.572153091430664,-0.5,FREE,3912.4350471376106,1.9158,29685.0,30385,2015-02-09 09:30:00
buy,30395,1.9829,62647.90092322184,0.0,5m BUY signal,2015-02-09 10:20:00,5.7376389503479,-0.5,FREE,,,,30396,2015-02-09 10:25:00
sell,41419,2.2363,62647.90092322184,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2015-06-30 13:50:00,8.900030136108398,-0.5,FORCE_SELL,15874.978093944404,1.9829,30395.0,41420,2015-06-30 13:55:00
buy,41852,2.2708,61696.098658887175,0.0,5m BUY signal,2015-07-07 07:00:00,9.561894416809082,-0.5,FREE,,,,41853,2015-07-07 07:15:00
sell,41906,2.1864,61696.098658887175,0.0,5m SELL signal,2015-07-07 12:35:00,3.7318294048309326,-0.5,FREE,-5207.1507268100795,2.2708,41852.0,41907,2015-07-07 12:40:00
buy,41999,2.1844,61752.58657196067,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2015-07-08 09:50:00,11.251898765563965,-0.5,FORCE_BUY,,,,42000,2015-07-08 09:55:00
sell,42099,2.2083,61752.58657196067,0.0,ADAPTIVE_FORCE_SELL->first acceptable 5m signal,2015-07-09 04:10:00,5.662276744842529,2.3800000000000026,FORCE_SELL,1475.8868190698483,2.1844,41999.0,42100,2015-07-09 05:35:00
buy,43111,2.6392,51670.292864072726,0.0,ADAPTIVE_FORCE_BUY->first acceptable 5m signal,2015-07-21 09:35:00,4.81636905670166,-0.5,FORCE_BUY,,,,43112,2015-07-21 09:40:00
