date,equity,cash,pos,qty,entry_px,decision_date,result_date,buy_th,sell_th,p_day,p_day_source_date,daily_gate_mode,daily_reward_mode,direct_gate_confidence,direct_gate_prob_force_buy,direct_gate_prob_free,direct_gate_prob_force_sell,daily_action,daily_buy_level,daily_sell_level,decision_extreme_base_dir,decision_extreme_region,decision_extreme_label,decision_extreme_window_end_date,decision_extreme_ref_high,decision_extreme_ref_low,decision_extreme_future_max_high,decision_extreme_future_min_low
2015-07-24,127775.46722356544,0.0,1,51670.292864072726,2.6392,2015-07-23,2015-07-24,-0.5,-0.5,0.17324035297168486,2015-07-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,sell,sell_high_held,1.0,2015-07-30,2.5912,2.5104,2.5748,2.3694
2015-07-27,124277.38839666771,0.0,1,51670.292864072726,2.6392,2015-07-24,2015-07-27,-0.5,-0.5,0.2339270077819731,2015-07-24,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,sell,sell_high_held,1.0,2015-07-31,2.5748,2.4454,2.5469,2.3694
2015-07-28,127346.60379279364,0.0,1,51670.292864072726,2.6392,2015-07-27,2015-07-28,-0.5,-0.5,0.23969906832543705,2015-07-27,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,buy,buy_low_broken,0.0,2015-08-03,2.4456,2.3792,2.5469,2.3694
2015-07-29,127754.79910641983,0.0,1,51670.292864072726,2.6392,2015-07-28,2015-07-29,1.6900000000000022,-0.5,0.21178868344351595,2015-07-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_held,1.0,2015-08-04,2.471,2.3694,2.5469,2.4229
2015-07-30,128090.6560100363,128090.6560100363,0,0.0,,2015-07-29,2015-07-30,1.9200000000000021,-0.5,0.2547290417678574,2015-07-29,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,buy,buy_low_broken,0.0,2015-08-05,2.5006,2.4442,2.5787,2.4229
2015-07-31,128634.47823685824,0.0,1,51303.98366244895,2.4967,2015-07-30,2015-07-31,2.0150000000000023,-0.5,0.265934851659599,2015-07-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.295,0.32,buy,buy_low_broken,0.0,2015-08-06,2.5317,2.4229,2.5787,2.3744
2015-08-03,128978.21492739664,128978.21492739664,0,0.0,,2015-07-31,2015-08-03,-0.5,-0.5,0.3238950067363983,2015-07-31,threshold,counterfactual_5m,,,,,FORCE_SELL,0.295,0.32,buy,buy_low_broken,0.0,2015-08-07,2.5469,2.4946,2.5787,2.3392
2015-08-04,128978.21492739664,128978.21492739664,0,0.0,,2015-08-03,2015-08-04,-0.5,-0.5,0.33409607514620615,2015-08-03,threshold,counterfactual_5m,,,,,FORCE_SELL,0.295,0.32,buy,buy_low_broken,0.0,2015-08-10,2.5325,2.4375,2.5787,2.3392
2015-08-05,128978.21492739664,128978.21492739664,0,0.0,,2015-08-04,2015-08-05,-0.5,-0.5,0.29348429292076256,2015-08-04,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-11,2.4962,2.4413,2.5787,2.3392
2015-08-06,128978.21492739664,128978.21492739664,0,0.0,,2015-08-05,2015-08-06,-0.5,-0.5,0.3201925862418949,2015-08-05,threshold,counterfactual_5m,,,,,FORCE_SELL,0.295,0.32,buy,buy_low_broken,0.0,2015-08-12,2.5787,2.5056,2.5467,2.2602
2015-08-07,128978.21492739664,128978.21492739664,0,0.0,,2015-08-06,2015-08-07,-0.5,-0.5,0.38898967072467755,2015-08-06,threshold,counterfactual_5m,,,,,FORCE_SELL,0.295,0.32,buy,buy_low_broken,0.0,2015-08-13,2.5467,2.3744,2.4967,2.2602
2015-08-10,128978.21492739664,128978.21492739664,0,0.0,,2015-08-07,2015-08-10,-0.5,-0.5,0.2776972301332334,2015-08-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.295,0.32,buy,buy_low_broken,0.0,2015-08-14,2.416,2.3392,2.4967,2.2602
2015-08-11,127355.84744403315,0.0,1,53018.54520795685,2.4327,2015-08-10,2015-08-11,-0.5,-0.5,0.2762005425830783,2015-08-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.295,0.32,buy,buy_low_broken,0.0,2015-08-17,2.4967,2.4448,2.4702,2.2602
2015-08-12,123061.34528218865,123061.34528218865,0,0.0,,2015-08-11,2015-08-12,-0.5,-0.5,0.3332988245874265,2015-08-11,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-18,2.4702,2.3454,2.4702,2.2602
2015-08-13,123061.34528218865,123061.34528218865,0,0.0,,2015-08-12,2015-08-13,-0.5,-0.5,0.28959040232941197,2015-08-12,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-08-19,2.4244,2.2602,2.4702,2.3408
2015-08-14,123061.34528218865,123061.34528218865,0,0.0,,2015-08-13,2015-08-14,-0.5,-0.5,0.38558214749733155,2015-08-13,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-20,2.451,2.3825,2.4702,2.1835
2015-08-17,123061.34528218865,123061.34528218865,0,0.0,,2015-08-14,2015-08-17,-0.5,-0.5,0.3267724680132,2015-08-14,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-21,2.4187,2.3671,2.4702,1.915
2015-08-18,123061.34528218865,123061.34528218865,0,0.0,,2015-08-17,2015-08-18,-0.5,-0.5,0.29715443090589905,2015-08-17,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-24,2.4702,2.3729,2.4646,1.3604
2015-08-19,123061.34528218865,123061.34528218865,0,0.0,,2015-08-18,2015-08-19,-0.5,-0.5,0.3912760247231805,2015-08-18,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-25,2.4646,2.4212,2.4467,1.3604
2015-08-20,123061.34528218865,123061.34528218865,0,0.0,,2015-08-19,2015-08-20,-0.5,-0.5,0.40802795339022846,2015-08-19,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-26,2.4467,2.3408,2.339,1.3604
2015-08-21,123061.34528218865,123061.34528218865,0,0.0,,2015-08-20,2015-08-21,-0.5,-0.5,0.48398095002782154,2015-08-20,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-27,2.339,2.1835,2.1469,1.3604
2015-08-24,123061.34528218865,123061.34528218865,0,0.0,,2015-08-21,2015-08-24,-0.5,-0.5,0.5959379276238584,2015-08-21,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-08-28,2.1469,1.915,2.075,1.3604
2015-08-25,123061.34528218865,123061.34528218865,0,0.0,,2015-08-24,2015-08-25,-0.5,-0.5,0.5979255233339972,2015-08-24,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-08-31,1.9058,1.3604,2.075,1.6583
2015-08-26,123061.34528218865,123061.34528218865,0,0.0,,2015-08-25,2015-08-26,-0.5,-0.5,0.7493766891377159,2015-08-25,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-09-01,1.8985,1.6583,2.075,1.7015
2015-08-27,123061.34528218865,123061.34528218865,0,0.0,,2015-08-26,2015-08-27,-0.5,-0.5,0.5940631351594122,2015-08-26,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-09-02,1.9202,1.7015,2.075,1.7673
2015-08-28,123061.34528218865,123061.34528218865,0,0.0,,2015-08-27,2015-08-28,-0.5,-0.5,0.5491555649908001,2015-08-27,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-09-03,2.0594,1.9235,2.075,1.7673
2015-08-31,123061.34528218865,123061.34528218865,0,0.0,,2015-08-28,2015-08-31,-0.5,-0.5,0.533023777028122,2015-08-28,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-09-04,2.075,2.0092,2.0531,1.7673
2015-09-01,123061.34528218865,123061.34528218865,0,0.0,,2015-08-31,2015-09-01,-0.5,-0.5,0.6335035085988686,2015-08-31,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-09-08,2.0531,1.9625,2.0094,1.7673
2015-09-02,123061.34528218865,123061.34528218865,0,0.0,,2015-09-01,2015-09-02,-0.5,-0.5,0.5900558903937647,2015-09-01,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-09-09,1.9194,1.7673,2.0748,1.8144
2015-09-03,123061.34528218865,123061.34528218865,0,0.0,,2015-09-02,2015-09-03,-0.5,-0.5,0.4975695943923737,2015-09-02,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-09-10,1.9442,1.8269,2.0748,1.8144
2015-09-04,123061.34528218865,123061.34528218865,0,0.0,,2015-09-03,2015-09-04,-0.5,-0.5,0.4810121644628431,2015-09-03,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-09-11,2.0058,1.8983,2.0748,1.8144
2015-09-08,123061.34528218865,123061.34528218865,0,0.0,,2015-09-04,2015-09-08,-0.5,-0.5,0.34099152565581337,2015-09-04,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-09-14,1.8842,1.8144,2.0748,1.9192
2015-09-09,123061.34528218865,123061.34528218865,0,0.0,,2015-09-08,2015-09-09,-0.5,-0.5,0.31363618620564687,2015-09-08,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-09-15,2.0094,1.9298,2.1019,1.9192
2015-09-10,123061.34528218865,123061.34528218865,0,0.0,,2015-09-09,2015-09-10,-0.5,-0.5,0.30288161632607663,2015-09-09,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-09-16,2.0748,1.9192,2.124,1.9204
2015-09-11,125075.3478660692,125075.3478660692,0,0.0,,2015-09-10,2015-09-11,-0.5,-0.5,0.22985051386971148,2015-09-10,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,buy,buy_low_held,1.0,2015-09-17,2.036,1.9204,2.2156,1.9531
2015-09-14,123921.27839864239,0.0,1,61386.673799297765,2.0375,2015-09-11,2015-09-14,-0.5,-0.5,0.20990178569177234,2015-09-11,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_held,1.0,2015-09-18,2.0294,1.9531,2.2156,1.9892
2015-09-15,123242.16912489694,0.0,1,59074.954043187114,2.0894,2015-09-14,2015-09-15,-0.5,-0.5,0.24188591478001054,2015-09-14,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,buy,buy_low_held,1.0,2015-09-21,2.0527,1.9892,2.2156,1.9948
2015-09-16,125286.16253479123,0.0,1,59074.954043187114,2.0894,2015-09-15,2015-09-16,-0.5,-0.5,0.21729669284878242,2015-09-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_broken,0.0,2015-09-22,2.1019,2.0042,2.2156,1.9017
2015-09-17,124671.78301274207,0.0,1,59074.954043187114,2.0894,2015-09-16,2015-09-17,-0.5,-0.5,0.1909280937111061,2015-09-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_broken,0.0,2015-09-23,2.124,2.0625,2.2156,1.9017
2015-09-18,120672.40862401831,0.0,1,59074.954043187114,2.0894,2015-09-17,2015-09-18,-0.5,-0.5,0.22362631511158318,2015-09-17,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,buy,buy_low_broken,0.0,2015-09-24,2.2156,2.0938,2.1046,1.8542
2015-09-21,122161.09746590663,0.0,1,59074.954043187114,2.0894,2015-09-18,2015-09-21,-0.5,-0.5,0.19998626903117547,2015-09-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_broken,0.0,2015-09-25,2.1046,2.0202,2.0992,1.8542
2015-09-22,115456.09018200489,0.0,1,59074.954043187114,2.0894,2015-09-21,2015-09-22,-0.5,-0.5,0.1881970329346785,2015-09-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_broken,0.0,2015-09-28,2.0992,1.9948,2.0081,1.7127
2015-09-23,116058.6547132454,0.0,1,59074.954043187114,2.0894,2015-09-22,2015-09-23,-0.5,-0.5,0.15804797462740552,2015-09-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_broken,0.0,2015-09-29,1.9771,1.9017,2.0081,1.665
2015-09-24,115072.10298072417,0.0,1,59074.954043187114,2.0894,2015-09-23,2015-09-24,-0.5,2.4800000000000026,0.1793078022721543,2015-09-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_broken,0.0,2015-09-30,1.9883,1.9312,2.0081,1.665
2015-09-25,111379.91835302499,0.0,1,59074.954043187114,2.0894,2015-09-24,2015-09-25,-0.5,0.13000000000000056,0.19526565512246663,2015-09-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.22,0.255,buy,buy_low_broken,0.0,2015-10-01,1.9621,1.8542,2.0081,1.665
2015-09-28,102890.847457019,0.0,1,59074.954043187114,2.0894,2015-09-25,2015-09-28,-0.5,0.13000000000000056,0.273687845051849,2015-09-25,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-10-02,2.0081,1.8548,1.9398,1.665
2015-09-29,103871.4916941359,103871.4916941359,0,0.0,,2015-09-28,2015-09-29,-0.5,-0.5,0.2780561478183941,2015-09-28,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_broken,0.0,2015-10-05,1.8696,1.7127,2.0383,1.665
2015-09-30,103871.4916941359,103871.4916941359,0,0.0,,2015-09-29,2015-09-30,-0.5,-0.5,0.2748459072590051,2015-09-29,threshold,counterfactual_5m,,,,,FORCE_SELL,0.22,0.255,buy,buy_low_held,1.0,2015-10-06,1.7948,1.665,2.0383,1.75
2015-10-01,103871.4916941359,103871.4916941359,0,0.0,,2015-09-30,2015-10-01,-0.5,-0.5,0.2538034937354334,2015-09-30,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,buy,buy_low_broken,0.0,2015-10-07,1.825,1.7542,2.0431,1.75
2015-10-02,106827.8309717651,106827.8309717651,0,0.0,,2015-10-01,2015-10-02,-0.5,-0.5,0.24600937786036714,2015-10-01,threshold,counterfactual_5m,,,,,FREE,0.22,0.255,buy,buy_low_broken,0.0,2015-10-08,1.8431,1.7558,2.0646,1.75
2015-10-05,105763.08424771632,0.0,1,52710.23386380081,2.0267,2015-10-02,2015-10-05,-0.5,-0.5,0.2208625277918378,2015-10-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_held,1.0,2015-10-09,1.9398,1.75,2.0938,1.9465
2015-10-06,103775.90843105104,0.0,1,52710.23386380081,2.0267,2015-10-05,2015-10-06,-0.5,-0.5,0.2317580538821986,2015-10-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_broken,0.0,2015-10-12,2.0383,1.97,2.1085,1.9465
2015-10-07,107065.02702415221,0.0,1,52710.23386380081,2.0267,2015-10-06,2015-10-07,-0.5,-0.5,0.24453029390265466,2015-10-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_held,1.0,2015-10-13,2.0287,1.9465,2.1244,1.9481
2015-10-08,108098.14760788271,0.0,1,52710.23386380081,2.0267,2015-10-07,2015-10-08,-0.5,-0.5,0.23245540006896095,2015-10-07,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_broken,0.0,2015-10-14,2.0431,1.9533,2.1244,1.9481
2015-10-09,109068.01591097662,0.0,1,52710.23386380081,2.0267,2015-10-08,2015-10-09,-0.5,-0.5,0.22719654569787961,2015-10-08,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_held,1.0,2015-10-15,2.0646,1.9481,2.1469,2.02
2015-10-12,110691.4911139817,0.0,1,52710.23386380081,2.0267,2015-10-09,2015-10-12,-0.5,-0.5,0.2283649305255778,2015-10-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_broken,0.0,2015-10-16,2.0938,2.0402,2.1771,2.02
2015-10-13,108266.82035624686,0.0,1,52710.23386380081,2.0267,2015-10-12,2015-10-13,-0.5,-0.5,0.2054767570005934,2015-10-12,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_broken,0.0,2015-10-19,2.1085,2.0715,2.2156,2.02
2015-10-14,108398.59594090637,0.0,1,52710.23386380081,2.0267,2015-10-13,2015-10-14,-0.5,-0.5,0.2456199115138656,2015-10-13,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_broken,0.0,2015-10-20,2.1244,2.05,2.2156,2.02
2015-10-15,110942.67461381215,110942.67461381215,0,0.0,,2015-10-14,2015-10-15,-0.5,-0.5,0.29745311004027264,2015-10-14,threshold,counterfactual_5m,,,,,FREE,0.265,0.31,buy,buy_low_held,1.0,2015-10-21,2.0869,2.02,2.2158,2.0606
2015-10-16,112929.13772079372,0.0,1,51596.44433718359,2.1502,2015-10-15,2015-10-16,-0.5,-0.5,0.2526077423470484,2015-10-15,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_held,1.0,2015-10-22,2.1469,2.0606,2.2727,2.1292
2015-10-19,113919.78945206765,0.0,1,51596.44433718359,2.1502,2015-10-16,2015-10-19,-0.5,-0.5,0.24025335494539948,2015-10-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,buy,buy_low_held,1.0,2015-10-23,2.1771,2.1292,2.4856,2.1342
2015-10-20,112005.56136715812,0.0,1,51596.44433718359,2.1502,2015-10-19,2015-10-20,-0.5,-0.5,0.1831265603808533,2015-10-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-10-26,2.2156,2.151,2.4856,2.1342
2015-10-21,110395.75230383802,0.0,1,51596.44433718359,2.1502,2015-10-20,2015-10-21,-0.5,-0.5,0.20885720773201347,2015-10-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-10-27,2.2135,2.1546,2.4879,2.1342
2015-10-22,123594.12276528956,0.0,1,51596.44433718359,2.1502,2015-10-21,2015-10-22,-0.5,-0.5,0.25909782300999656,2015-10-21,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-10-28,2.2158,2.1342,2.5383,2.1756
2015-10-23,126581.5568924125,0.0,1,51596.44433718359,2.1502,2015-10-22,2015-10-23,-0.5,-0.5,0.20578100565489418,2015-10-22,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-10-29,2.2727,2.1756,2.5396,2.4135
2015-10-26,126916.93378060419,0.0,1,51596.44433718359,2.1502,2015-10-23,2015-10-26,-0.5,-0.5,0.23554818167315938,2015-10-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-10-30,2.4856,2.4135,2.5437,2.425
2015-10-27,127701.19973452938,0.0,1,51596.44433718359,2.1502,2015-10-26,2015-10-27,-0.5,-0.5,0.20516173113754557,2015-10-26,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-02,2.4767,2.425,2.586,2.429
2015-10-28,130539.00417307447,0.0,1,51596.44433718359,2.1502,2015-10-27,2015-10-28,-0.5,-0.5,0.18035105946502675,2015-10-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-03,2.4879,2.441,2.6321,2.429
2015-10-29,131075.60719418118,0.0,1,51596.44433718359,2.1502,2015-10-28,2015-10-29,-0.5,-0.5,0.1889624219374604,2015-10-28,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-04,2.5383,2.429,2.6354,2.4925
2015-10-30,128635.09537703241,0.0,1,51596.44433718359,2.1502,2015-10-29,2015-10-30,-0.5,-0.5,0.18609864294557366,2015-10-29,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-05,2.5396,2.4965,2.6354,2.4925
2015-11-02,133237.49821190917,0.0,1,51596.44433718359,2.1502,2015-10-30,2015-11-02,-0.5,-0.5,0.2447627885362016,2015-10-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-06,2.5437,2.4925,2.6354,2.4973
2015-11-03,134259.1078097854,0.0,1,51596.44433718359,2.1502,2015-11-02,2015-11-03,-0.5,-0.5,0.18558084182714696,2015-11-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-09,2.586,2.4973,2.6354,2.4579
2015-11-04,134037.24309913552,0.0,1,51596.44433718359,2.1502,2015-11-03,2015-11-04,-0.5,-0.5,0.20918774913188307,2015-11-03,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-10,2.6321,2.55,2.6354,2.4437
2015-11-05,133041.43172342787,0.0,1,51596.44433718359,2.1502,2015-11-04,2015-11-05,-0.5,-0.5,0.2233900465367664,2015-11-04,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_held,1.0,2015-11-11,2.6354,2.5723,2.6304,2.4437
2015-11-06,133882.45376612397,0.0,1,51596.44433718359,2.1502,2015-11-05,2015-11-06,-0.5,-0.5,0.23710472596528678,2015-11-05,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_held,1.0,2015-11-12,2.6304,2.5429,2.5973,2.3996
2015-11-09,129207.81590917514,0.0,1,51596.44433718359,2.1502,2015-11-06,2015-11-09,-0.5,-0.5,0.20780996852320488,2015-11-06,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_held,1.0,2015-11-13,2.5973,2.5185,2.5694,2.2596
2015-11-10,128304.87813327443,0.0,1,51596.44433718359,2.1502,2015-11-09,2015-11-10,-0.5,-0.5,0.24608451278802504,2015-11-09,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_held,1.0,2015-11-16,2.5694,2.4579,2.5427,2.2402
2015-11-11,127592.8472014213,0.0,1,51596.44433718359,2.1502,2015-11-10,2015-11-11,-0.5,-0.5,0.201719048213899,2015-11-10,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-17,2.4931,2.4437,2.5427,2.2402
2015-11-12,123991.41538668587,0.0,1,51596.44433718359,2.1502,2015-11-11,2015-11-12,-0.5,-0.5,0.2720324551041103,2015-11-11,threshold,counterfactual_5m,,,,,FREE,0.265,0.31,sell,sell_high_held,1.0,2015-11-18,2.5427,2.4646,2.5083,2.2402
2015-11-13,114461.1974921671,0.0,1,51832.26803068745,2.3192,2015-11-12,2015-11-13,-0.5,-0.5,0.28679895111295034,2015-11-12,threshold,counterfactual_5m,,,,,FREE,0.265,0.31,sell,sell_high_broken,0.0,2015-11-19,2.4823,2.3996,2.5404,2.2402
2015-11-16,119224.58292418727,119224.58292418727,0,0.0,,2015-11-13,2015-11-16,-0.5,-0.5,0.3226025104163872,2015-11-13,threshold,counterfactual_5m,,,,,FORCE_SELL,0.265,0.31,sell,sell_high_broken,0.0,2015-11-20,2.3819,2.2596,2.5625,2.2402
2015-11-17,118495.31948177531,0.0,1,49949.55085013502,2.3869,2015-11-16,2015-11-17,-0.5,-0.5,0.2408752691547463,2015-11-16,threshold,counterfactual_5m,,,,,FORCE_BUY,0.265,0.31,sell,sell_high_broken,0.0,2015-11-23,2.3615,2.2402,2.5875,2.3469
2015-11-18,119254.55265469737,119254.55265469737,0,0.0,,2015-11-17,2015-11-18,-0.5,-0.5,0.27769017542296126,2015-11-17,threshold,counterfactual_5m,,,,,FREE,0.265,0.31,sell,sell_high_broken,0.0,2015-11-24,2.4158,2.3469,2.5875,2.3865
2015-11-19,118149.11907360092,0.0,1,47240.7513289088,2.5244,2015-11-18,2015-11-19,-0.5,-0.5,0.21866724804895674,2015-11-18,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-11-25,2.5083,2.3865,2.5875,2.4465
2015-11-20,120563.12146650815,0.0,1,47240.7513289088,2.5244,2015-11-19,2015-11-20,-0.5,-0.5,0.24480158816337702,2015-11-19,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-11-27,2.5404,2.4925,2.5875,2.4465
2015-11-23,119774.20091931538,0.0,1,47240.7513289088,2.5244,2015-11-20,2015-11-23,-0.5,-0.5,0.23092375387848765,2015-11-20,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-11-30,2.5625,2.5342,2.5875,2.4465
2015-11-24,119183.69152770401,0.0,1,47240.7513289088,2.5244,2015-11-23,2015-11-24,-0.5,-0.5,0.22561442752926864,2015-11-23,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-12-01,2.5875,2.5023,2.6004,2.4465
2015-11-25,119726.96016798647,0.0,1,47240.7513289088,2.5244,2015-11-24,2015-11-25,2.4200000000000026,-0.5,0.20845065937316246,2015-11-24,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-12-02,2.5456,2.4465,2.6404,2.5004
2015-11-27,120071.8176526875,0.0,1,47240.7513289088,2.5244,2015-11-25,2015-11-27,1.2550000000000017,-0.5,0.2185091227099226,2015-11-25,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-12-03,2.5483,2.5187,2.6404,2.3783
2015-11-30,120700.11964536199,0.0,1,47240.7513289088,2.5244,2015-11-27,2015-11-30,1.8800000000000021,-0.5,0.20897827527105284,2015-11-27,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-12-04,2.56,2.5187,2.6404,2.3783
2015-12-01,122825.95345516289,0.0,1,47240.7513289088,2.5244,2015-11-30,2015-12-01,1.765000000000002,-0.5,0.21695622204362822,2015-11-30,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-12-07,2.5673,2.5004,2.6404,2.3783
2015-12-02,121446.52351635876,0.0,1,47240.7513289088,2.5244,2015-12-01,2015-12-02,2.4400000000000026,-0.5,0.20616956659156158,2015-12-01,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_broken,0.0,2015-12-08,2.6004,2.5456,2.6404,2.3783
2015-12-03,115640.63517803587,0.0,1,47240.7513289088,2.5244,2015-12-02,2015-12-03,2.4300000000000024,-0.5,0.24033026254704268,2015-12-02,threshold,counterfactual_5m,,,,,FORCE_BUY,0.3,0.32,sell,sell_high_held,1.0,2015-12-09,2.6404,2.5398,2.6042,2.3783
