bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
,,,1.186873171438287,2.8299374267358477,1.0,0.6695797949916918,1.186873171438287,0.00970294407101835,1.186873171438287,,689,False,False,,-0.06130227765302261,0.034336930245080666,0.19127841579620655,0.004835977904880904,60.16811299840301,2002/10/02,"2s,3b",4017291.0
,,,,,,,1.0560830996356412,0.18434120692660969,1.0560830996356412,,887,True,False,,-0.014896270715216825,-0.12113377797714264,-0.21247501452385165,-0.013379232376066866,28.327596956151027,2003/07/17,3b,4555659.0
2.3860314104728744,7.173353866054853,0.3326242445341855,,,,,2.3860314104728744,0.014460440844796463,2.3860314104728744,,2176,False,False,,-0.7273272788631191,-0.43251676095012215,0.5896210358259939,-0.015327832974610427,50.19066764922802,2008/08/28,"2,3b",2857276.0
0.8650722300321103,2.2837186635539126,0.37879982496875897,,,,,0.8650722300321103,0.044855511494452806,0.8650722300321103,,3565,True,False,,0.2752200296192847,0.21841547087497482,-0.11360911748861979,0.015459027338990206,55.3009507919857,2014/03/07,"2,3b",11254976.0
,,,,,,,1.181716292515727,0.04205074901430074,1.181716292515727,,3741,True,False,,0.32179403457539213,0.2449603020635891,-0.15366746502360606,0.014009177195204729,48.4129569453683,2014/11/14,3b,9170061.0
,,,,,,,1.4273418337646895,0.07992326198709865,1.4273418337646895,,4100,True,False,,0.1595116825990748,0.026871667319731785,-0.26528003055868604,0.0015179219603421842,39.903340683661234,2016/04/21,3b,8038647.0
1.0015916535515927,3.4657893457653586,0.28899380592054097,,,,,1.0015916535515927,0.038648583598099175,1.0015916535515927,,4303,True,False,,0.09538748654968028,0.05202197007975684,-0.08673103293984688,0.0027759201710000616,43.687109292429824,2017/02/09,"2,3b",10667538.0
,,,,,,,1.178182237515017,0.028861637375106827,1.178182237515017,,4623,True,False,,0.2670775225666781,0.18515700449129469,-0.16384103615076684,0.00838309191725499,49.55279968136241,2018/05/18,3b,9100943.0
,,,2.3925281124937072,4.707700883077873,4.0,0.35137914943171134,2.3925281124937072,0.1087450729222747,2.3925281124937072,,5240,True,False,,0.7624229829684711,0.6292091210714332,-0.26642772379407575,0.026282439442556094,53.654206916586126,2020/10/29,"2s,3b",7670062.0
2.099949716032338,5.151217590988761,0.40766084502154737,,,,,2.099949716032338,0.055827671335193625,2.099949716032338,,5373,True,False,,0.12914882266537164,-0.010209021588899247,-0.2787156885085418,-0.0003745108757423497,37.41642063914846,2021/05/12,"2,3b",9175109.0
3.3347107440263173,7.3157647938569,0.4558253084935833,,,,,3.3347107440263173,0.06265725378285097,3.3347107440263173,,6250,True,False,,-0.009444454532284308,-0.30681048734749794,-0.5947320656304272,-0.007961559600682785,37.792061260948564,2024/11/05,"2,3b",4591500.0
