bsp1_bi_amp,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
1.77740478515625,1.77740478515625,0.8344209342387824,49,False,False,,0.14448900280670923,0.20561846500990555,0.12225892440639263,0.0009588338985761466,64.94789432854486,2025/06/09 14:20,1p,532865.0
1.089996337890625,1.089996337890625,1.3251589798196157,83,True,False,,-0.03182472469607918,-0.10170436174206543,-0.1397592740919725,-0.00047392152948554593,36.6453676187942,2025/06/09 14:54,1p,53888.0
1.356597900390625,1.356597900390625,531653.0762603289,269,False,False,,0.11950308097451841,0.12487125240056685,0.010736342852096875,0.0005743079869813585,65.7578026191999,2025/06/09 18:01,1p,76504.0
1.8400115966796875,1.8400115966796875,1.3705017717032144,499,True,False,,-0.18127287947840814,-0.2836082511310565,-0.20467074330529667,-0.0013155644209171247,16.16868152518694,2025/06/10 15:33,1p,216171.0
0.7350006103515625,0.7350006103515625,0.12659482018545534,945,True,False,,-0.13360574343219278,-0.14261894742904246,-0.018026407993699367,-0.0006620094845964536,33.06232970270605,2025/06/11 16:44,1p,107489.0
0.7921142578125,0.7921142578125,1.0640573448926536,971,False,False,,0.07467489912462824,0.1277793232395652,0.10620884822987392,0.000592721351444068,66.38870875799961,2025/06/11 17:11,1p,25286.0
0.6699981689453125,0.6699981689453125,0.939341714689395,1475,False,False,,0.0913543602279743,0.09325384592455066,0.003798971393152717,0.00043739021659014926,60.26073631378638,2025/06/12 19:08,1p,42449.0
