bsp1_bi_amp,bsp1_bi_amp_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume,zs_cnt
43.169921875,0.011994976903306474,43.169921875,1.7653988462228396,91,False,False,<Math.KDJ.KDJ_Item object at 0x0000024148777AD0>,-1.6928022310493165,1.9712811637614323,7.3281667896214975,0.010156030890324975,0.0005456681637696336,72.21098396468804,2025/06/18 13:42,1,3969.0,1
23.25,0.006432709549910948,23.25,0.6278335048962557,178,True,False,<Math.KDJ.KDJ_Item object at 0x000002414995F1D0>,-2.450157161922073,-3.4486512066091564,-1.9969880893741667,0.01548829789439942,-0.0009567959008639522,40.81517330962509,2025/06/20 13:43,1,911.0,1
