bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.08499908447265625,0.0020049317974966696,0.18999862670898438,0.004465827591636125,1.0,0.6578994920392716,,,,0.08499908447265625,,348,False,False,72.2517360610925,105.25060140980975,83.25135784399825,0.00450875797644466,0.008427349780482984,0.007837183608076649,0.0038842023847784958,0.00019853427406705987,56.30562805049431,2025/06/18 19:36,2s,9747.0
0.2050018310546875,0.004795364469115497,0.5500030517578125,0.012997827475070594,1.0,0.5818213344430573,,,,0.2050018310546875,,440,True,False,15.114854865139934,8.236515544734655,12.822075091671508,-0.026725438115003698,-0.03776475471993734,-0.02207863320986729,0.006581328147723877,-0.00088561270265879,31.957257472394474,2025/06/20 14:38,2s,8451.0
0.095001220703125,0.002232696178767027,0.345001220703125,0.008056070392453731,1.0,0.47826183104820874,,,,0.095001220703125,,652,False,False,77.74955350450121,78.51790956202711,78.00567219034318,0.007144180687694089,0.011430419141362336,0.008572476907336493,0.0014116481862498972,0.00026832249973368573,64.32294672178446,2025/06/20 18:20,2s,5138.0
0.04019927978515625,0.0009439818692417598,0.345001220703125,0.008056070392453731,2.0,0.42028969482529854,,,,0.04019927978515625,,669,False,False,30.804851283109098,50.70820998529536,37.439304183837855,0.001288010753162889,-0.0009869470676093783,-0.004549915641544534,0.00316711604769978,-2.3165761223823782e-05,50.66124049777713,2025/06/20 18:37,2s,36574.0
0.11999893188476562,0.002824168678382967,0.345001220703125,0.008056070392453731,3.0,0.3768133569217161,0.11999893188476562,0.002824168678382967,0.0030502363062702544,0.11999893188476562,,719,False,False,59.870520155115905,92.3071369619308,70.68272575738753,0.0006559145648305417,0.006929048359836543,0.012546267590012003,0.0038723518696045,0.00016279692271483964,63.15744472563741,2025/06/20 19:27,"2s,3b",24163.0
0.15000152587890625,0.0034738657901520736,0.8400001525878906,0.019790320617915354,1.0,0.30357264499252956,,,,0.15000152587890625,,885,True,False,9.793650709127535,5.973796954777072,8.520366124344047,-0.01514668027644724,-0.02238790359447762,-0.014482446636060763,0.001754601218291824,-0.0005193728515166473,26.555910931495234,2025/06/23 15:55,2s,4986.0
0.045497894287109375,0.001055500923552246,0.8400001525878906,0.019790320617915354,2.0,0.26785527767812134,,,,0.045497894287109375,,905,True,False,43.8385538808788,11.714100358048867,33.130402706602155,-0.004610182068948469,-0.004223955160576054,0.0007724538167448308,0.0040640787617135165,-9.80272021887287e-05,45.754092483460674,2025/06/23 16:16,2s,10618.0
0.18490219116210938,0.00427667835207198,0.8400001525878906,0.019790320617915354,3.0,0.27964450660987006,,,,0.18490219116210938,,945,True,False,20.10966771818206,12.293717355849296,17.504350930737804,-0.013648801824746698,-0.01997891518782069,-0.012660226726147982,0.004301958516923526,-0.00046332767646624546,28.811515468779106,2025/06/23 16:57,2s,15111.0
0.06529998779296875,0.0015103397126172392,0.8400001525878906,0.019790320617915354,4.0,0.1369067352101035,,,,0.06529998779296875,,981,True,False,30.09227640222245,-0.017530296732907402,20.05567416923733,0.016041548735703286,0.010358101856624558,-0.011366893758157456,0.0018531812473468546,0.00023985122946178192,48.75136002201755,2025/06/23 17:33,2s,7383.0
0.10499954223632812,0.002441565855794778,0.4399986267089844,0.010161631280870526,1.0,0.5681835915486853,,,,0.10499954223632812,,1315,False,False,86.47184971602316,90.16323169135293,87.7023103744664,0.012993001286836827,0.014173467343894686,0.0023609321141157165,0.001779218669310438,0.0003290289351933641,68.37304221131085,2025/06/24 16:47,2s,1774.0
0.11670303344726562,0.002711923964364257,0.4399986267089844,0.010161631280870526,2.0,0.6590950469469322,,,,0.11670303344726562,,1474,False,False,85.15965793910729,94.27368909748378,88.1976683252328,0.006378267719027777,0.01061482823130433,0.008473121024553104,0.014600255986952764,0.0002462310276288834,63.42686537877889,2025/06/24 19:31,2s,17242.0
