bsp2_bi_amp,bsp2_break_bi_amp,bsp2_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
2.7160817331849003,4.425201188585756,0.6137758753637435,,,2.7160817331849003,,102,True,False,,0.25966093627975173,0.028346229753580587,-0.4626294130523423,0.002363070411520698,36.66332687374954,2011/11/17,2,15642000.0
1.2592860374754125,2.114641662842141,0.5955080047854986,,,1.2592860374754125,,214,False,False,,-0.206551000713265,-0.15785154587677575,0.09739890967297848,-0.01123593578906065,48.026854314470995,2012/05/01,2,9434200.0
1.3395461010960936,4.397977341665742,0.30458231069210967,,,1.3395461010960936,,264,True,False,,0.5529374707547878,0.5150959465456584,-0.0756830484182589,0.03574787492720048,57.2832649718998,2012/07/12,2,9387000.0
3.1654462329383293,6.097811179499075,0.5191118812567701,,,3.1654462329383293,,460,False,False,,-0.4718538144396648,-0.44333636625554007,0.05703489636824943,-0.015482646912736571,48.02002321251673,2013/04/25,2,5399600.0
2.5125389941352587,2.949354981803168,0.8518944005170751,,,2.5125389941352587,,539,True,False,,-0.04484952372281085,-0.060266441409780214,-0.03083383537393873,-0.0023845283531061363,42.37138971568604,2013/08/16,2,7379400.0
1.2058506186362479,4.946432436985241,0.24378188401400497,,,1.2058506186362479,,571,False,False,,-0.6516559260728327,-0.6324633793305665,0.03838509348453245,-0.02680802870937498,41.330087754874135,2013/10/02,2,8029400.0
3.9832796171352136,10.941358012276819,0.3640571501879154,,,3.9832796171352136,,657,True,False,,-0.07940243731355923,-0.2391019409076769,-0.31939900718823533,-0.007899707748036755,39.90187465499198,2014/02/05,2,10008800.0
5.984279675343949,7.693777896455508,0.7778076981011997,,,5.984279675343949,,793,False,False,,0.6842868693346379,0.9711545690876697,0.5737353995060637,0.03182798800363945,75.25160759228291,2014/08/20,2,3996000.0
6.473389963191504,8.553237567046935,0.7568350478339967,,,6.473389963191504,,875,True,False,,-0.1488006674259839,-0.7291866907956503,-1.160772046739333,-0.02269590065769779,33.81850663888659,2014/12/16,2,6132200.0
5.225280567244361,6.762982027349736,0.772629669295755,,,5.225280567244361,,1040,False,False,,-0.010213477976971908,0.1552081255138873,0.33084320698171843,0.003899814883746463,58.318559373805364,2015/08/13,2,4881400.0
3.2178005292836573,4.060729161472235,0.7924193910329714,,,3.2178005292836573,,1071,True,False,,-0.9191649489962677,-0.8079599690690458,0.22240995985444378,-0.023132848663700457,37.76659370265485,2015/09/28,2,4127900.0
4.129334564995446,9.150878734031878,0.4512500586024115,,,4.129334564995446,,1136,False,False,,-0.4413083671310044,-0.3557420320972824,0.17113267006744404,-0.009199850671308064,49.327959039271754,2015/12/30,2,2757700.0
2.846329275153689,7.409021397999052,0.38417074566992004,,,2.846329275153689,,1202,True,False,,0.10685127512483614,0.016761955120124128,-0.18017864000942402,0.0006122506028167419,48.2936991234785,2016/04/06,2,6859700.0
2.884750772510685,6.892281388298283,0.4185480264065271,,,2.884750772510685,,1232,False,False,,-0.392056063379116,-0.4846849996872109,-0.18525787261618976,-0.017481681739546732,49.0576942635817,2016/05/18,2,4593700.0
3.8225258159807716,9.720422959044114,0.3932468609736989,,,3.8225258159807716,,1326,True,False,,0.2250591479891395,-0.07493000367258418,-0.5999783033234474,-0.0023550242613769464,43.51432332717475,2016/09/30,2,7756300.0
4.31748197305695,19.433435655048996,0.22216771391811133,4.31748197305695,0.07761233014590455,4.31748197305695,,1871,False,False,,-2.4002724439854646,-1.9704165270466731,0.8597118338775829,-0.0364181590407037,43.339971887966655,2018/11/29,"2,3b",5096900.0
9.19463161555764,11.661251227708405,0.7884772770961483,,,9.19463161555764,,1937,True,False,,-0.31285652031682487,-0.9005630886641924,-1.1754131366947351,-0.01773801696216971,28.257796247815023,2019/03/08,2,7631000.0
3.0440279338901846,11.333818136030054,0.2685792111145017,3.0440279338901846,0.06703708034844066,3.0440279338901846,,1988,False,False,,-1.6457577029460932,-1.8175628033659166,-0.34361020083964666,-0.0396288519063064,40.07782778438131,2019/05/21,"2,3b",6908700.0
9.943659797063265,25.064250886386542,0.396726789966186,,,9.943659797063265,,2274,True,False,,0.20505859139049853,-0.30366396877815305,-1.0174451203373032,-0.009805815734262997,40.84801582495545,2020/07/09,2,10668600.0
9.773087413125893,50.98304721630632,0.19169288512045016,,,9.773087413125893,,3275,False,False,,-1.7608441583360115,-1.119519135093725,1.282650046484573,-0.006543684761650187,47.707622036372875,2024/07/02,2,2531500.0
8.736074560356343,11.093739491527288,0.7874778894013525,,,8.736074560356343,,3289,True,False,,-2.5514021246566836,-2.5701130411714814,-0.037421833029595675,-0.015553475277898516,37.604331024175174,2024/07/23,2,2018200.0
18.816263886291978,38.36569200796282,0.49044505394003196,,,18.816263886291978,,3375,False,False,,-0.7207809144549835,0.6231619983269354,2.687885825563838,0.0040466514954587,57.127131301174124,2024/11/21,2,1505500.0
