bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume,zs_cnt
0.17641817969406848,0.5891091786742568,693,True,False,,-0.011021680711531485,-0.019418632296030247,-0.016793903168997523,-0.026902153952701523,39.01018768765748,2002/10/08,1,3700000.0,1
0.42818094134628915,1.3553906371696507,1018,False,False,,0.006401463424481226,0.029866567006016753,0.04693020716307106,0.016038436623740545,67.17473718779777,2004/01/23,1,16214000.0,2
0.43966715219709496,1.4085829080433139,1198,True,False,,-0.04231090074214487,-0.06180448427854768,-0.03898716707280561,-0.039102676181813255,32.75686104509684,2004/10/11,1,15112000.0,1
0.5627921421026312,2.2416000046486304,1281,False,False,,0.038333037395705614,0.08975314150421987,0.10284020821702851,0.05165330486035132,80.48983611338744,2005/02/08,1,11272000.0,1
0.2513044394634747,2.1176399311593115,1331,True,False,,0.0001429014872198476,-0.013042335254878301,-0.026370473484196296,-0.006684173548605755,44.411756157115455,2005/04/21,1,44442000.0,1
0.33537853737710943,0.7776893024573867,1521,True,False,,-0.014621638762316336,-0.04116263214345217,-0.053081986762271674,-0.01714670243425711,31.30403118399468,2006/01/23,1,11648000.0,1
0.759883674271612,1.0894222886527571,1677,True,False,,-0.052468835131098734,-0.06087209692905793,-0.016806523595918388,-0.02970743973824111,31.832751806327153,2006/09/05,1,26502000.0,1
0.3588093740511811,0.18842191566040947,1826,False,False,,0.019362308966266534,0.02552068141016095,0.012316744887788833,0.010715693776542941,71.11178892706117,2007/04/11,1,82712000.0,1
0.5315515135032636,0.525627731150648,2253,False,False,,0.022347533395343296,0.04708772094852254,0.049480375106358485,0.02664743758592908,63.28877411073227,2008/12/17,1,17560000.0,1
0.45021793833979373,0.5780772249062621,2639,True,False,,-0.03383839050325385,-0.05778829407603725,-0.0478998071455668,-0.019476221426705694,38.82607478587574,2010/07/01,1,9322000.0,1
2.2273716937024393,2.254392859751559,2917,True,False,,-0.049432990457016705,-0.1895906595389274,-0.28031533816382137,-0.03168234181705585,22.252881224652015,2011/08/08,1,21875000.0,1
3.767213717238276,1.5639110910681355,3520,False,False,,0.17465982908629224,0.22965639635305202,0.10999313453351955,0.016569194911860614,70.86228212303949,2013/12/31,1,7222000.0,4
1.7724489303134643,0.3992349834768265,3651,True,False,,-0.19273397535205467,-0.20850234170210769,-0.03153673270010604,-0.01781614702968937,32.15194034112318,2014/07/10,1,46466000.0,1
2.99550515770615,0.29303176656594354,3808,False,False,,0.33499624527738386,0.42384524546262803,0.17769800037048833,0.02713812669746712,73.69173427303814,2015/02/24,1,6730500.0,1
1.650620060445462,0.6529195662688352,3912,False,False,,0.15797750707139424,0.21855051605063736,0.12114601795848623,0.012647640217996768,64.31360639543202,2015/07/23,1,13711000.0,1
2.0328296367114014,0.7856248810927865,4127,False,False,,0.14707681396738775,0.1891580914915565,0.08416255504833747,0.010716463051088669,60.058871576203416,2016/05/31,1,3945000.0,1
1.046916715944981,0.42673323866302404,4408,True,False,,-0.26061115003570984,-0.2997559947108783,-0.07828968935033698,-0.02950532798455729,29.864541859687606,2017/07/12,1,12436000.0,1
2.6779176850826865,0.7791473917559859,4746,False,False,,0.30976314245505554,0.42248941839206466,0.22545255187401825,0.023968461482972197,64.58438309222906,2018/11/12,1,10346500.0,1
2.168083750064884,0.35495869926465456,4916,False,False,,0.33151954812455664,0.3371833630136578,0.011327629778202342,0.01600486890665928,63.662742602947986,2019/07/19,1,6369000.0,1
3.41112494765693,0.9624990871694852,4964,True,False,,-0.5215717312793297,-0.6763237372213631,-0.30950401188406684,-0.03609291104624902,30.80204673047264,2019/09/26,1,8983500.0,1
9.285108393108892,1.674403935119461,5536,False,False,,0.5081033112489854,0.5752403380231996,0.13427405354842836,0.012899798996733025,58.80948571695385,2022/01/03,1,2607000.0,3
14.380234042707926,1.1876952140516754,5635,True,False,,-1.614566839410249,-1.9950306794290427,-0.7609276800375873,-0.05208657427666925,34.78236946185528,2022/05/25,1,9069500.0,1
4.705814027554375,0.39113860010735885,5723,True,False,,-0.2976059335828855,-0.3610284223741971,-0.12684497758262314,-0.009657535419139591,42.547794447983605,2022/09/30,1,6085500.0,1
7.569265564675696,0.5179498597116181,5992,True,False,,-0.5739134694671529,-0.7272631312113731,-0.3066993234884403,-0.018224144431910227,29.696428534466122,2023/10/26,1,17250000.0,1
5.471986176714502,0.32550080603515347,6153,False,False,,0.5518538656812636,0.734034752354205,0.3643617733458828,0.01341931068867479,67.58415310364754,2024/06/18,1,5102500.0,2
7.614095883300578,1.636496124445086,6305,False,False,,0.1772277777192755,0.7013890867605639,1.0483226180825769,0.012760982060902478,61.36495475812826,2025/01/28,1,4134900.0,1
9.29736056743591,1.2178293045104531,6365,True,False,,-0.9410748109955828,-1.0708331820268455,-0.2595167420625255,-0.020808021969984075,39.75455671578784,2025/04/24,1,12588000.0,1
