bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,kdj_,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.1450042724609375,0.0009131251238935817,0.3699951171875,0.0023371557254339374,1.0,0.06755196304849885,,,,0.1450042724609375,,348,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241490567B0>,0.04634051023224079,0.04614967319011498,-0.0003816740842516181,0.001418209985483208,0.0002909088363177342,56.27711622719712,2025/06/17 19:20,2s,10315.0
0.25,0.0015766902361840402,0.32000732421875,0.0020141447279963427,1.0,0.7812321190158307,,,,0.25,,376,False,False,,<Math.KDJ.KDJ_Item object at 0x0000024149055DF0>,0.001172180882219528,0.009662514136834943,0.01698066650923083,0.005226382745509798,6.088520626895355e-05,54.12702394015507,2025/06/17 19:48,2s,26776.0
0.2249908447265625,0.0014199485582827491,0.6699981689453125,0.00424103169429646,1.0,0.634311872281309,,,,0.2249908447265625,,469,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A6C4170>,-0.016646482977899606,-0.016471545077479277,0.00034987580084065717,0.0020540176059754083,-0.00010403831686062495,43.61956146097634,2025/06/18 14:53,2s,17151.0
0.1199951171875,0.0007598475087311445,0.55999755859375,0.0035319933637020604,1.0,0.08926430517711172,0.1199951171875,0.0007598475087311445,0.001421967679238809,0.1199951171875,,558,False,False,<Math.KDJ.KDJ_Item object at 0x000002414883FCB0>,<Math.KDJ.KDJ_Item object at 0x000002414883FCB0>,-0.04499893420091181,-0.037629561627085195,0.014738745147653234,0.0008225109437209994,-0.00023811368214436525,43.34430338640443,2025/06/18 16:37,"2s,3b",6465.0
0.1714935302734375,0.0010839620679824282,0.209991455078125,0.0013298173023126374,1.0,0.3885336433657899,,,,0.1714935302734375,,613,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A5E25D0>,0.018956011655352788,-0.0004346051961192643,-0.038781233702944104,0.0024145510299351997,-2.7486555047855587e-06,38.573006541389965,2025/06/18 17:33,2s,8895.0
0.399993896484375,0.0025280867993827047,0.5099945068359375,0.0032347741658622395,1.0,0.6862639499745684,,,,0.399993896484375,,757,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241496D0F50>,0.007688348722521998,-0.02599012686414426,-0.06735695117333251,0.006779825217163633,-0.00016445996243189334,31.285398053629976,2025/06/18 19:58,2s,88772.0
1.0399932861328125,0.006545366543695558,0.5099945068359375,0.0032347741658622395,2.0,0.6274421805343625,,,,1.0399932861328125,,779,True,False,,<Math.KDJ.KDJ_Item object at 0x00000241496D2690>,0.03345803631824018,-0.03068861284540958,-0.12829329832729952,0.006018352306044221,-0.00019397656067603625,38.74157316550072,2025/06/20 13:50,2s,23333.0
0.6500091552734375,0.004093256566636082,0.5099945068359375,0.0032347741658622395,3.0,0.0392244861323041,,,,0.6500091552734375,,831,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149D54050>,0.004173304549204004,-0.03443020366145788,-0.07720701642132377,0.005437879503899747,-0.00021734174753182978,43.16052924905165,2025/06/20 14:42,2s,9179.0
0.25360107421875,0.001596079521637105,0.725006103515625,0.004583279797106382,1.0,0.37738350801868925,,,,0.25360107421875,,1009,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024148982B70>,-0.0077203749455711625,-0.019895011445953514,-0.024349273000764705,0.003994076792965253,-0.00012531442986108354,39.341560420493174,2025/06/20 17:48,2s,18241.0
0.6300048828125,0.003955577735370431,0.725006103515625,0.004583279797106382,2.0,0.3724165509113104,,,,0.6300048828125,,1114,True,False,,<Math.KDJ.KDJ_Item object at 0x0000024149E60EF0>,-0.050432237102027155,-0.06540304303271682,-0.029941611861379336,0.010337868103619335,-0.0004117244565180776,32.97792901369779,2025/06/20 19:35,2s,16891.0
0.3000030517578125,0.0018709263507239431,1.11700439453125,0.00702151987840006,1.0,0.13428227965684936,,,,0.3000030517578125,,1442,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414977D610>,0.002621494898388155,-0.020286009838315522,-0.04581500947340735,0.010121806224918456,-0.000126646453341144,35.47541941990954,2025/06/23 18:47,2s,7966.0
0.1800079345703125,0.001125260568836053,0.3100128173828125,0.0019418279313171915,1.0,0.5484077373627996,,,,0.1800079345703125,,1666,True,False,,<Math.KDJ.KDJ_Item object at 0x000002414A39F650>,0.006761855387407119,0.0003343602346319585,-0.012854990305550321,0.0023156041775031066,2.0913969042844085e-06,50.588370816875184,2025/06/24 16:09,2s,4983.0
