bsp2_bi_amp,bsp2_bi_amp_rate,bsp2_break_bi_amp,bsp2_break_bi_amp_rate,bsp2_retrace_rate,bsp3_bi_amp,bsp3_bi_amp_rate,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.10499954223632812,0.003007290261580171,0.2050018310546875,0.005906131848513763,0.5121883141049498,,,,0.10499954223632812,,164,True,False,<Math.KDJ.KDJ_Item object at 0x000002414925DEB0>,-0.001379613455153894,-0.0038980262380832187,-0.00503682556585865,0.004596375785692267,-0.00011186109990066565,48.24566226168697,2025/06/17 16:16,2,15485.0
0.23099899291992188,0.006590744224595759,0.24599838256835938,0.00696978028985432,0.9390264704514089,,,,0.23099899291992188,,289,False,False,<Math.KDJ.KDJ_Item object at 0x00000241485DA150>,0.013038472552733502,0.02365432327692929,0.021231701448391576,0.019982937663000463,0.0006723804832934382,63.02908076061291,2025/06/17 18:22,2,28233.0
0.4296989440917969,0.012200528278336202,0.6446990966796875,0.01864639428643869,0.6665108518141583,,,,0.4296989440917969,,399,True,False,<Math.KDJ.KDJ_Item object at 0x000002414943BBF0>,0.06754080539327004,0.05699659056271145,-0.02108842966111718,0.01797644514961091,0.0016344859933630216,51.917723809774444,2025/06/18 13:42,2,31585.0
0.21000289916992188,0.006113621790351336,1.0654029846191406,0.030083041296605374,0.19711123603149425,,,,0.21000289916992188,,520,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149055C70>,0.005380831673431896,0.015670572422138207,0.02057948149741262,0.006365775809058515,0.0004549241076045447,54.006638510137094,2025/06/18 16:01,2,48603.0
0.26000213623046875,0.0075935199615945565,0.3500022888183594,0.010327597967595897,0.7428583884644309,,,,0.26000213623046875,,756,True,False,<Math.KDJ.KDJ_Item object at 0x000002414915C470>,-0.007998151794261178,-0.023727458601292994,-0.03145861361406363,0.011477321804071173,-0.000695646645948109,34.754654965053206,2025/06/18 19:58,2,263317.0
0.24000167846679688,0.007052650222626772,0.3400001525878906,0.009892352724878187,0.7058869728146844,,,,0.24000167846679688,,802,False,False,<Math.KDJ.KDJ_Item object at 0x000002414915DE50>,0.010003974390757389,0.0228750365011976,0.02574212422088042,0.006711395948762616,0.0006697885767742229,61.39737246547085,2025/06/20 14:14,2,19077.0
0.07999801635742188,0.002358432213320762,0.16499710083007812,0.004888078673057231,0.48484498185096986,,,,0.07999801635742188,,1078,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149A6A4B0>,0.0018900444166078775,-0.0011934212245847675,-0.00616693128238529,0.0023640075649143896,-3.522891942101128e-05,47.55063360615754,2025/06/20 19:00,2,20354.0
0.22499847412109375,0.006659715114319539,1.2150001525878906,0.03471429007393973,0.18518390606112933,,,,0.22499847412109375,,1170,False,False,<Math.KDJ.KDJ_Item object at 0x0000024149735730>,-0.09575180848173695,-0.07822296964059205,0.03505767768228979,0.011467198144538338,-0.0023019364519856335,44.47879339031953,2025/06/23 14:02,2,79175.0
0.0998992919921875,0.002943417441625349,0.4799003601074219,0.01434250966044177,0.2081667368822683,0.0998992919921875,0.002943417441625349,0.0004439659528246656,0.0998992919921875,,1277,True,False,<Math.KDJ.KDJ_Item object at 0x0000024149D96030>,0.05901260761915191,0.04967787607382235,-0.01866946309065913,0.005319157930382451,0.0014691210922843233,60.180815143474874,2025/06/23 16:03,"2,3b",19068.0
0.30989837646484375,0.0093202519237547,0.7700004577636719,0.022633758007135792,0.40246518471545845,,,,0.30989837646484375,,1343,False,False,<Math.KDJ.KDJ_Item object at 0x000002414877CD10>,-0.10284145671213482,-0.0862325807920925,0.03321775184008463,0.012511926648469127,-0.002569692188279308,42.81342729366466,2025/06/23 17:10,2,18642.0
