bsp2s_bi_amp,bsp2s_break_bi_amp,bsp2s_lv,bsp2s_retrace_rate,bsp3_bi_amp,bsp3_zs_height,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_k,macd_dea,macd_diff,macd_value,ppo,rsi,timestamp,type,volume
20.81005859375,47.9599609375,1.0,0.5627608885992955,,,20.81005859375,,268,False,False,,1.1005525871682558,2.7851101988881055,3.3691152234396995,0.0007702838411261094,64.82040547519446,2025/06/18 18:43,2s,702.0
11.150146484375,47.9599609375,2.0,0.3198519679908778,,,11.150146484375,,292,False,False,,-1.4826325682770816,-1.1885107137400155,0.5882437090741321,-0.0003291908221543617,47.71793604551134,2025/06/18 19:47,2s,597.0
5.52001953125,55.619873046875,1.0,0.3099609777937749,5.52001953125,0.005772266291374777,5.52001953125,,389,True,False,,-0.15233491541510805,-0.21428590722189256,-0.12390198361356902,-5.899584281610874e-05,45.56834971414347,2025/06/20 18:56,"2s,3b",3037.0
